leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id
40,362,,1,4,0.0,0.0,36.00,40.83, 1,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,RARE,  ,1,e2ee6f8ff371f0eea827ba87ec2532a2
40,362,,3,4,0.0,0.0,55.00,59.70, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,FEW,  ,1,298dabdb87b2ce763eff5ad4630f1b2d
40,362,,4,4,0.0,0.0,64.50,69.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RANTY0040,Anthocyrtidium ophirense,RARE,  ,1,9fa3864d3fe1e5e8c2c695b6546e7615
40,362,,4,4,0.0,0.0,64.50,69.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,COMMON,  ,1,3a5ec34cf8b50deb27c8daeeeb8e2fdc
40,362,,4,4,0.0,0.0,64.50,69.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,2bd1e5256dcb56d2af6fbf00ba5eb485
40,362,,4,4,0.0,0.0,64.50,69.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLIPM0030,Lipmanella dictyoceras,FEW,  ,1,9189038eeef6b2baedf095711d657832
40,362,,4,4,0.0,0.0,64.50,69.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,ROMMA0070,Ommatartus tetrathalamus,FEW,  ,1,06e084176075ac0aa10e4586f30552c2
40,362,,4,4,0.0,0.0,64.50,69.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,FEW,  ,1,b220a99df74010096e5ec18be304268b
40,362,,4,4,99.0,101.0,64.50,70.30, 1,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,,,,,NO AGE GIVEN,850,ROMMA0050,Ommatartus penultimus,PRESENT,  ,1,ce9f37052d2737e4a8c4e71175ece928
40,362,,5,4,0.0,0.0,74.00,78.80, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RANTY0040,Anthocyrtidium ophirense,RARE,  ,1,e7dbe1d204b72b923a36514d544ffa64
40,362,,5,4,0.0,0.0,74.00,78.80, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,COMMON,  ,1,d90e07f3b321d2178ab4c6c828df7214
40,362,,5,4,0.0,0.0,74.00,78.80, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,REUCY0020,Eucyrtidium acuminatum,RARE,  ,1,fc3db68987d689a32e80c64fb457bf1b
40,362,,5,4,0.0,0.0,74.00,78.80, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,06441d82e3918ad740ae4cf88705ce5d
40,362,,5,4,0.0,0.0,74.00,78.80, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,ROMMA0070,Ommatartus tetrathalamus,FEW,  ,1,d9c91cd7a8cc8d66286d09af83a8def1
40,362,,5,4,0.0,0.0,74.00,78.80, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,FEW,  ,1,2a640f91d9abedb2e1d8d748af381432
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,RARE,  ,1,7a52ae462add6b2c377a2c97eaa171c4
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RCORU0040,Cornutella profunda,RARE,  ,1,fedcfb830a11b997efecea0226aa73e1
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,COMMON,  ,1,291d04de533a7827103bf66c28aa3e1d
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RDICU0050,Dictyophimus crisiae,FEW,  ,1,516658ae2cdea03b990fe145eb399dfb
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,REUCY0020,Eucyrtidium acuminatum,RARE,  ,1,84770c5f9e2fa06964e59590bb7fe0c6
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,RARE,  ,1,91dea9206eb5910fc383e5ed84e74f65
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,5fe4702d991ecee3dc5a75804aab267f
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLIPM0030,Lipmanella dictyoceras,FEW,  ,1,a2b9c44014db53ca8cccd583cb102210
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,ROMMA0070,Ommatartus tetrathalamus,RARE,  ,1,5076667d60284b9253e24052d80b02e1
40,362,,6,4,0.0,0.0,83.50,88.30,10,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,FEW,  ,1,2d0b84b1e8f9f795b0ddf98753c51c91
40,362,,7,4,0.0,0.0,93.00,97.80, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,RARE,  ,1,4d8d6c067b28bf9c39a64136e9eb4980
40,362,,7,4,0.0,0.0,93.00,97.80, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,RARE,  ,1,20d30da152ed0bdd08059917efc2d413
40,362,,7,4,0.0,0.0,93.00,97.80, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,99ace9da64c883d8bd8df21b798c491a
40,362,,7,4,0.0,0.0,93.00,97.80, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,ROMMA0070,Ommatartus tetrathalamus,RARE,  ,1,714244de75ba913263f88382bc886571
40,362,,8,4,0.0,0.0,102.50,107.50, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,REUCY0020,Eucyrtidium acuminatum,RARE,  ,1,068c54a6c50b478505ef92faf0f0df00
40,362,,8,4,0.0,0.0,102.50,107.50, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,RARE,  ,1,f739b2a25a108f9f8d729ecf4d4a2d8e
40,362,,8,4,0.0,0.0,102.50,107.50, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,RARE,  ,1,8f2d4bc9a27cce321e3c7bd18672ae19
40,362,,9,5,0.0,0.0,112.00,118.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RCORU0040,Cornutella profunda,RARE,  ,1,979762f154e8acf5fd17ed882fca314d
40,362,,9,5,0.0,0.0,112.00,118.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RDICU0050,Dictyophimus crisiae,FEW,  ,1,a0fee55847820e014409ff37f61594c0
40,362,,9,5,0.0,0.0,112.00,118.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,RARE,  ,1,bc172a5045d010b8e3e8edd7065b004a
40,362,,9,5,0.0,0.0,112.00,118.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,RARE,  ,1,518e597e1fbe3d30b1a5f16ddc978ace
40,362,,9,5,0.0,0.0,112.00,118.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,e4a44dd064073dccdae44c1c368dd593
40,362,,9,5,0.0,0.0,112.00,118.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,RARE,  ,1,7fa6963bb244843c4ec4a0e0c4d34a9d
40,362,,10,4,0.0,0.0,121.50,126.30, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,RARE,  ,1,a8181733f345b8d63b0fa190955f5aa9
40,362,,10,4,0.0,0.0,121.50,126.30, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,RARE,  ,1,dba099f29db16e48c124b1408223a9e3
40,362,,10,4,0.0,0.0,121.50,126.30, 3,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,7466663a7e819aa177c653fbe7d513a3
40,362,,11,4,0.0,0.0,131.00,135.85, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,RARE,  ,1,c8d58784758debc6f204509f0f44a8bb
40,362,,11,4,0.0,0.0,131.00,135.85, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,RARE,  ,1,aad87ac3eac89f54ae8ba0addd5c8c3f
40,362,,11,4,0.0,0.0,131.00,135.85, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RDICU0050,Dictyophimus crisiae,RARE,  ,1,79af2454bf0bb317cb0ba792855acd72
40,362,,11,4,0.0,0.0,131.00,135.85, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,RARE,  ,1,4b1b48aa0a80a5b9085480daf838827f
40,362,,11,4,0.0,0.0,131.00,135.85, 5,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,RARE,  ,1,2585da8f0609311020207de753342300
40,362,,12,3,0.0,0.0,140.50,143.80, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,RARE,  ,1,02e927a7f1cb95d0e99aa1d463af8d68
40,362,,12,3,0.0,0.0,140.50,143.80, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,RARE,  ,1,026f8f1e0d0ee7e7a9c9df37ffffd7d8
40,362,,12,3,0.0,0.0,140.50,143.80, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,FEW,  ,1,e72df3567feb95b446c7e45207313a80
40,362,,12,3,0.0,0.0,140.50,143.80, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,1a57cbf82ea536f6a7562bc5875f6d1d
40,362,,12,4,0.0,0.0,140.50,145.30, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,RARE,  ,1,5adfbd72105215f82c97b4990deb8f58
40,362,,12,4,0.0,0.0,140.50,145.30, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,b038d860d644d22640f7eecb1f9944a3
40,362,,12,4,0.0,0.0,140.50,145.30, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,16ca2584bd3fa6c89581de8ce92674ad
40,362,,12,4,0.0,0.0,140.50,145.30, 4,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,RARE,  ,1,90e0fd7d17d6196582ca9f4b9d8e3623
40,362,,12,6,0.0,0.0,140.50,148.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RCYCL0010,Cycladophora davisiana,RARE,  ,1,31e64ba474bf83bfb265691d98e67dbc
40,362,,12,6,0.0,0.0,140.50,148.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RDICU0050,Dictyophimus crisiae,FEW,  ,1,15f96ad218d3df0159fdd3408bd40043
40,362,,12,6,0.0,0.0,140.50,148.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,FEW,  ,1,51b1eaea73a3ef8fdd9a1e9e5f487d90
40,362,,12,6,0.0,0.0,140.50,148.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,258ee39e66326101dab127470a6b5607
40,362,,12,6,0.0,0.0,140.50,148.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RSPOO0020,Spongocore puella,RARE,  ,1,fb9e217ad9ce78ca99b268c346699122
40,362,,12,6,0.0,0.0,140.50,148.30, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,RARE,  ,1,a5a45037c377b4fcb3f000457a92c505
40,362,,13,2,0.0,0.0,150.00,151.80, 2,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,FEW,  ,1,989843257823e46f5b46d5c37060c785
40,362,,13,2,0.0,0.0,150.00,151.80, 2,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,293b3263009219f8f2dd86245c3c801f
40,362,,13,6,0.0,0.0,150.00,157.80, 2,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,RARE,  ,1,eb2833a39d35bedef4405063fc2d5f7d
40,362,,13,6,0.0,0.0,150.00,157.80, 2,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,RARE,,,MODERATE,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,COMMON,  ,1,482304c8a56c4fa23391e306a6c75ab7
40,362,,14,1,0.0,0.0,159.50,159.95, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,RARE,  ,1,8905d704323bbb19db47cfe2f05bdbf7
40,362,,14,1,0.0,0.0,159.50,159.95, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RCORU0040,Cornutella profunda,RARE,  ,1,49445d365165601dfea4c8c53ea40b4d
40,362,,14,1,0.0,0.0,159.50,159.95, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,COMMON,  ,1,3be098ec7c2bbccc2906c5b82fa0ab43
40,362,,14,1,0.0,0.0,159.50,159.95, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,8d070a54f34b5c3b91dc01bf4c5daff1
40,362,,14,1,0.0,0.0,159.50,159.95, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,FEW,  ,1,3440bb6309b090b9bb797519c1a38ac8
40,362,,14,1,0.0,0.0,159.50,159.95, 6,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,ABUNDANT,,,MODERATE,NO AGE GIVEN,846,RSTIO0070,Stichocorys peregrina,COMMON,  ,1,90712c2636b84eabd590448712d34022
40,362,,14,2,0.0,0.0,159.50,161.45, 7,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RAXOP0010,Axoprunum angelinum,FEW,  ,1,f0a67b0d1063335c51ac356f3f61832a
40,362,,14,2,0.0,0.0,159.50,161.45, 7,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RCORU0040,Cornutella profunda,RARE,  ,1,af1b3bcb4ca5bcc1c49b5cb0e12374d0
40,362,,14,2,0.0,0.0,159.50,161.45, 7,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RDICU0050,Dictyophimus crisiae,RARE,  ,1,f71fac674eb5a4c8b779f2212a5a3ecf
40,362,,14,2,0.0,0.0,159.50,161.45, 7,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,REUCY0050,Eucyrtidium calvertense,FEW,  ,1,904fecde9fd96b0d7f64b75c9503a04e
40,362,,14,2,0.0,0.0,159.50,161.45, 7,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLAMR0010,Lamprocyrtis hannai,FEW,  ,1,351d18e08b2b1b2db0419ac4fe2d40c4
40,362,,14,2,0.0,0.0,159.50,161.45, 7,"PISIAS,N.;MOORE,T.",07/1978,40,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,846,RLAMR0030,Lamprocyrtis heteroporos,RARE,  ,1,a07d7ab01fbd5043a7795a92235ec7d5
