Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Discoaster ,,,,entaradiatus,,,,Discoaster entaradiatus,nannofossils,Discoaster pentaradiatus,,
,,Discoaster,,,,petaliformis,,,,Discoaster petaliformis,nannofossils,Discoaster petaliformis,,
,,Discoaster,,,,prepentaradiatus,,,,Discoaster prepentaradiatus,nannofossils,Discoaster prepentaradiatus,,
,,Discoaster,,,,quinqueramus,,,,Discoaster quinqueramus,nannofossils,Discoaster quinqueramus,,
,,Discoaster,,,,signus,,,,Discoaster signus,nannofossils,Discoaster signus,,
,,Discoaster,,,,spp.,,,,Discoaster spp.,nannofossils,Discoaster spp.,,
,,Discoaster,,,,surculus,,,,Discoaster surculus,nannofossils,Discoaster surculus,,
,,Discoaster,,,,tanii,,,,Discoaster tanii,nannofossils,Discoaster tanii,,
,,Discoaster,,,,variabilis,,,,Discoaster variabilis,nannofossils,Discoaster variabilis,,
,,Emiliania,,,,huxleyi,,,,Emiliania huxleyi,nannofossils,Emiliania huxleyi,homonym with a Bivalve,
,,Florisphaera,,,,profunda,,,,Florisphaera profunda,nannofossils,Florisphaera profunda,,
,,Gephyrocapsa,,,,sp.,,,4-5.5 microns,Gephyrocapsa sp. (4-5.5 microns),nannofossils,Gephyrocapsa sp. (4-5.5 microns),,
,,Gephyrocapsa,,,,sp.,,,<4 microns,Gephyrocapsa sp. (<4 microns),nannofossils,Gephyrocapsa sp. (<4 microns),,
,,Helicosphaera,,,,ampliaperta,,,,Helicosphaera ampliaperta,nannofossils,Helicosphaera ampliaperta,,
,,Helicosphaera,,,,bramlettei,,,,Helicosphaera bramlettei,nannofossils,Helicosphaera bramlettei,,
,,Helicosphaera,,,,carteri,,,,Helicosphaera carteri,nannofossils,Helicosphaera carteri,,
,,Helicosphaera,,,,compacta,,,,Helicosphaera compacta,nannofossils,Helicosphaera compacta,,
,,Helicosphaera,,,,euphratis,,,,Helicosphaera euphratis,nannofossils,Helicosphaera euphratis,,
,,Lanternithus,,,,minutus,,,,Lanternithus minutus,nannofossils,Lanternithus minutus,,
,,Nicklithus,,,,amplificus,,,,Nicklithus amplificus,nannofossils,Nicklithus amplificus,,
,,Orthorhabdus,,,,serratus,,,,Orthorhabdus serratus,nannofossils,Orthorhabdus serratus,,
,,Pontosphaera,,,,exilis,,,,Pontosphaera exilis,nannofossils,Pontosphaera exilis,,
,,Pontosphaera,,,,multipora,,,,Pontosphaera multipora,nannofossils,Pontosphaera multipora,,
,,Pontosphaera,,,,punctosa,,,,Pontosphaera punctosa,nannofossils,Pontosphaera punctosa,,
,,Pontosphaera,,,,spp.,,,,Pontosphaera spp.,nannofossils,Pontosphaera spp.,,
,,Pseudoemiliania,,,,lacunosa,,,,Pseudoemiliania lacunosa,nannofossils,Pseudoemiliania lacunosa,,
,,Reticulofenestra,,,,bisecta,,5-10 microns,,Reticulofenestra bisecta 5-10 microns,nannofossils,Reticulofenestra bisecta (5-10 microns),,
,,Reticulofenestra,,,,bisecta,,>10 microns,,Reticulofenestra bisecta >10 microns,nannofossils,Reticulofenestra bisecta (>10 microns),,
,,Reticulofenestra,,,,erbae,,,,Reticulofenestra erbae,nannofossils,Reticulofenestra erbae,,
,,Reticulofenestra,,,,lockeri,,,,Reticulofenestra lockeri,nannofossils,Reticulofenestra lockeri,,
,,Reticulofenestra,,,,pseudoumbilicus,,,,Reticulofenestra pseudoumbilicus,nannofossils,Reticulofenestra pseudoumbilicus,,
,,Reticulofenestra,,,,sp.,,5-7 microns,,Reticulofenestra sp. 5-7 microns,nannofossils,Reticulofenestra sp. (5-7 microns),,
,,Reticulofenestra,,,,spp.,,small,,Reticulofenestra spp. small,nannofossils,Reticulofenestra spp. small,,Reticulofenestra spp. small
,,Reticulofenestra,,,,umbilicus,,,,Reticulofenestra umbilicus,nannofossils,Reticulofenestra umbilicus,,
,,Rhabdosphaera,,,,spp.,,,,Rhabdosphaera spp.,nannofossils,Rhabdosphaera spp.,,
,,Scyphosphaera,,,,spp.,,,,Scyphosphaera spp.,nannofossils,Scyphosphaera spp.,,
,,Sphenolithus,,,,abies,,,,Sphenolithus abies,nannofossils,Sphenolithus abies,,
,,Sphenolithus,,,,belemnos,,,,Sphenolithus belemnos,nannofossils,Sphenolithus belemnos,,
,,Sphenolithus,,,,calyculus,,,,Sphenolithus calyculus,nannofossils,Sphenolithus calyculus,,
,,Sphenolithus,,,,capricornutus,,,,Sphenolithus capricornutus,nannofossils,Sphenolithus capricornutus,,
,,Sphenolithus,,,,ciperoensis,,,,Sphenolithus ciperoensis,nannofossils,Sphenolithus ciperoensis,,
,,Sphenolithus,,,,delphix,,,,Sphenolithus delphix,nannofossils,Sphenolithus delphix,,
,,Sphenolithus,,,,disbelemnos,,,,Sphenolithus disbelemnos,nannofossils,Sphenolithus disbelemnos,,
,,Sphenolithus,,,,dissimilis,,,,Sphenolithus dissimilis,nannofossils,Sphenolithus dissimilis,,
,,Sphenolithus,,,,heteromorphus,,,,Sphenolithus heteromorphus,nannofossils,Sphenolithus heteromorphus,,
,,Sphenolithus,,,,moriformis,,,,Sphenolithus moriformis,nannofossils,Sphenolithus moriformis,,
,,Sphenolithus,,,,pospichalii,,,,Sphenolithus pospichalii,nannofossils,Sphenolithus pospichalii,,
,,Sphenolithus,,,,predistentus,,,,Sphenolithus predistentus,nannofossils,Sphenolithus predistentus,,
,,Sphenolithus,,,,spp.,,,,Sphenolithus spp.,nannofossils,Sphenolithus spp.,,
,,Syracosphaera,,,,spp.,,,,Syracosphaera spp.,nannofossils,Syracosphaera spp.,,
,,Triquetrorhabdulus,,,,carinatus,,,,Triquetrorhabdulus carinatus,nannofossils,Triquetrorhabdulus carinatus,,
,,Triquetrorhabdulus,,,,longus,,,,Triquetrorhabdulus longus,nannofossils,Triquetrorhabdulus longus,,
,,Triquetrorhabdulus,,,,rugosus,,,,Triquetrorhabdulus rugosus,nannofossils,Triquetrorhabdulus rugosus,,
,,Umbilicosphaera,,,,rotula,,,,Umbilicosphaera rotula,nannofossils,Umbilicosphaera rotula,,
,,Umbilicosphaera,,,,sibogae,,,,Umbilicosphaera sibogae,nannofossils,Umbilicosphaera sibogae,,
,,Zygrhablithus,,,,bijugatus,,,,Zygrhablithus bijugatus,nannofossils,Zygrhablithus bijugatus,,
,,Cyclicargolithus,,,,floridanus,,,,Cyclicargolithus floridanus,nannofossils,Cyclicargolithus floridanus,,
,,Discoaster,,,,tamalis,,,,Discoaster tamalis,nannofossils,Discoaster tamalis,,
Dinoflagellata indet.,,,,,,,,,,Dinoflagellata indet.,nannofossils,calcispheres,"group, not a taxa",calcispheres
Coccolithophyceae indet.,,,,,,,,,,Coccolithophyceae indet.,nannofossils,reworked taxa,"group, not a taxa",reworked taxa
Coccolithophyceae indet.,,,,,,,,,,Coccolithophyceae indet.,nannofossils,Nannofossil fragments,not a taxa,Nannofossil fragments
Coccolithophyceae indet.,,,,,,,,,,Coccolithophyceae indet.,nannofossils,Reworked species,not a taxa,Reworked species
Dinoflagellata indet.,,,,,,,,,,Dinoflagellata indet.,nannofossils,Calcisphere,not a taxa,Calcisphere
Dinoflagellata indet.,,,,,,,,,,Dinoflagellata indet.,nannofossils,Calcispheres,not a taxa,Calcispheres
,,Cyclicargolithus,,,cf.,floridanus,,,,Cyclicargolithus cf. floridanus,nannofossils,Cyclicargolithus cf. floridanus,,
,,Ahmuellerella,,,,octoradiata,,,,Ahmuellerella octoradiata,nannofossils,Ahmuellerella octoradiata,,
,,Algirosphaera,,,,robusta,,,,Algirosphaera robusta,nannofossils,Algirosphaera robusta,,
,,Amaurolithus,,,,amplificus,,,,Amaurolithus amplificus,nannofossils,Amaurolithus amplificus,,
,,Amaurolithus,,,,bizarrus,,,,Amaurolithus bizarrus,nannofossils,Amaurolithus bizarrus,,
,,Amaurolithus,,,,spp.,,,,Amaurolithus spp.,nannofossils,Amaurolithus spp.,,
,,Arkhangelskiella,,,,cymbiformis,,,,Arkhangelskiella cymbiformis,nannofossils,Arkhangelskiella cymbiformis,,
,,Arkhangelskiella,,,,maastrichtiensis,,,,Arkhangelskiella maastrichtiensis,nannofossils,Arkhangelskiella maastrichtiensis,,
,,Arkhangelskiella,,,,sp.,,,,Arkhangelskiella sp.,nannofossils,Arkhangelskiella sp.,,
,,Arkhangelskiella,,,,specillata,,,,Arkhangelskiella specillata,nannofossils,Arkhangelskiella specillata,,
Tunicata indet.,,,,,,,,,,Tunicata indet.,nannofossils,Ascidian spicules,,
,,Axopodorhabdus,,,,biramiculatus,,,,Axopodorhabdus biramiculatus,nannofossils,Axopodorhabdus biramiculatus,,
,,Axopodorhabdus,,,,cylindratus,,,,Axopodorhabdus cylindratus,nannofossils,Axopodorhabdus cylindratus,,
,,Biantholithus,,,,sparsus,,,,Biantholithus sparsus,nannofossils,Biantholithus sparsus,,
,?,Biantholithus,,,,flosculus,,,,? Biantholithus flosculus,nannofossils,Biantholithus? flosculus,,
,,Biscutum,,,,sp.,,,,Biscutum sp.,nannofossils,Biscutum,,
,,Biscutum,,,,castrorum,,,,Biscutum castrorum,nannofossils,Biscutum castrorum,,
,,Biscutum,,,,constans,,,,Biscutum constans,nannofossils,Biscutum constans,,
,,Biscutum,,,,coronum,,,,Biscutum coronum,nannofossils,Biscutum coronum,,
,,Biscutum,,,,dissimilis,,,,Biscutum dissimilis,nannofossils,Biscutum dissimilis,,
,,Biscutum,,,,ellipticum,,,,Biscutum ellipticum,nannofossils,Biscutum ellipticum,,
,,Biscutum,,,,magnum,,,,Biscutum magnum,nannofossils,Biscutum magnum,,
,,Biscutum,,,,spp.,,,,Biscutum spp.,nannofossils,Biscutum spp.,,
,,Biscutum,,,,ubiquens,,,,Biscutum ubiquens,nannofossils,Biscutum ubiquens,,
,,Blackites,,,,amplus,,,,Blackites amplus,nannofossils,Blackites amplus bases,,Blackites amplus bases
,,Blackites,,,,creber,,,,Blackites creber,nannofossils,Blackites creber,,
,,Blackites,,,,gladius,,,,Blackites gladius,nannofossils,Blackites gladius,,
,,Blackites,,,,herculesii,,,,Blackites herculesii,nannofossils,Blackites herculesii,,
,,Blackites,,,,inflatus,,,,Blackites inflatus,nannofossils,Blackites inflatus,,
,,Blackites,,,,spinosus,,,,Blackites spinosus,nannofossils,Blackites spinosus,,
,,Blackites,,,,spp.,,,,Blackites spp.,nannofossils,Blackites spp.,,
,,Blackites,,,,tenuis,,,,Blackites tenuis,nannofossils,Blackites tenuis,,
,,Bomolithus,,,,elegans,,,,Bomolithus elegans,nannofossils,Bomolithus elegans,,
,,Bomolithus,,,,megastypus,,,,Bomolithus megastypus,nannofossils,Bomolithus megastypus,,
,,Bramletteius,,,,serraculoides,,,,Bramletteius serraculoides,nannofossils,Bramietteius serraculoides,,
,,Bramletteius,,,,serraculoides,,,,Bramletteius serraculoides,nannofossils,Bramletteius serraculoides,,
,,Broinsonia,,,,enormis,,,,Broinsonia enormis,nannofossils,Broinsonia enormis,,
,,Broinsonia,,,,furtiva,,,,Broinsonia furtiva,nannofossils,Broinsonia furtiva,,
,,Broinsonia,,,,galloisii,,,,Broinsonia galloisii,nannofossils,Broinsonia galloisii,,
,,Broinsonia,,,,parca,,constricta,,Broinsonia parca constricta,nannofossils,Broinsonia parca constricta,,
,,Broinsonia,,,,parca,,parca,,Broinsonia parca parca,nannofossils,Broinsonia parca parca,,
,,Broinsonia,,,,parca,,expansa,,Broinsonia parca expansa,nannofossils,Broinsonia parca ssp expansa,,Broinsonia parca ssp expansa
,,Broinsonia,,,,signata,,,,Broinsonia signata,nannofossils,Broinsonia signata,,
,,Broinsonia,,,,viriosa,,,,Broinsonia viriosa,nannofossils,Broinsonia viriosa,,
,,Calcicalathina,,,,alta,,,,Calcicalathina alta,nannofossils,Calcicalathina alta,,
,,Calcidiscus,,,,carlae,,,,Calcidiscus carlae,nannofossils,Calcidiscus carlae,,
,,Calcidiscus,,,,leptoporus,,,5-8 microns,Calcidiscus leptoporus (5-8 microns),nannofossils,Calcidiscus leptoporus (5-8 microns),,
,,Calcidiscus,,,,leptoporus,,,<5 microns,Calcidiscus leptoporus (<5 microns),nannofossils,Calcidiscus leptoporus (<5 microns),,
,,Calcidiscus,,,,leptoporus,,,>8 microns,Calcidiscus leptoporus (>8 microns),nannofossils,Calcidiscus leptoporus (>8 micron),,
,,Calcidiscus,,,,macintyrei,,,,Calcidiscus macintyrei,nannofossils,Calcidiscus mcintyrei,,
,,Calcidiscus,,,,pacificanus,,,,Calcidiscus pacificanus,nannofossils,Calcidiscus pacificanus,,
,,Calcidiscus,,,,pataecus,,,,Calcidiscus pataecus,nannofossils,Calcidiscus pataecus,,
,,Calcidiscus,,,,protoannulus,,,,Calcidiscus protoannulus,nannofossils,Calcidiscus protoannulus,,
,,Calcidiscus,,,,quadriperforatus,,,,Calcidiscus quadriperforatus,nannofossils,Calcidiscus quadriperforatus,,
,,Calcidiscus,,,,spp.,,,,Calcidiscus spp.,nannofossils,Calcidiscus spp.,,
,,Calcidiscus,,,,tropicus,,,,Calcidiscus tropicus,nannofossils,Calcidiscus tropicus +grill,,Calcidiscus tropicus +grill
,,Calciosolenia,,,,aperta,,,,Calciosolenia aperta,nannofossils,Calciosolenia aperta,,
,,Calciosolenia,,,,brasiliensis,,,,Calciosolenia brasiliensis,nannofossils,Calciosolenia brasiliensis,,
,,Calciosolenia,,,,fossilis,,,,Calciosolenia fossilis,nannofossils,Calciosolenia fossilis,,
,,Calciosolenia,,,,murrayi,,,,Calciosolenia murrayi,nannofossils,Calciosolenia murrayi,,
,,Calciosolenia,,,,sp.,,,,Calciosolenia sp.,nannofossils,Calciosolenia sp.,,
,,Calciosolenia,,,,spp.,,,,Calciosolenia spp.,nannofossils,Calciosolenia spp.,,
,,Calculites,,,,obscurus,,,,Calculites obscurus,nannofossils,Calculites obscurus,"holococcolith, which is an informal group",
,,Calculites,,,,spp.,,,,Calculites spp.,nannofossils,Calculites spp.,,
,,Campylosphaera,,,,dela,,,,Campylosphaera dela,nannofossils,Campylosphaera dela,,
,,Campylosphaera,,,,eodela,,,,Campylosphaera eodela,nannofossils,Campylosphaera eodela,,
,,Catinaster,,,,mexicanus,,,,Catinaster mexicanus,nannofossils,Catinaster mexicanus,,
,,Catinaster,,,,spp.,,,,Catinaster spp.,nannofossils,Catinaster spp.,,
,,Ceratolithina,,,,copis,,,,Ceratolithina copis,nannofossils,Ceratolithina copis,,
,,Ceratolithina,,,,naturalisteplateauensis,,,,Ceratolithina naturalisteplateauensis,nannofossils,Ceratolithina naturalisteplateauensis,,
,,Ceratolithoides,,,,sp.,,,,Ceratolithoides sp.,nannofossils,Ceratolithoides,,
,,Ceratolithoides,,,,kamptneri,,,,Ceratolithoides kamptneri,nannofossils,Ceratolithoides kamptneri,,
,,Ceratolithoides,,,,spp.,,,,Ceratolithoides spp.,nannofossils,Ceratolithoides spp.,,
,,Ceratolithus,,,,armatus,,,,Ceratolithus armatus,nannofossils,Ceratolithus armatus,,
,,Ceratolithus,,,,armatus,,,,Ceratolithus armatus,nannofossils,Ceratolithus armatus (acutus),,Ceratolithus armatus (acutus)
,,Ceratolithus,,,,atlanticus,,,,Ceratolithus atlanticus,nannofossils,Ceratolithus atlanticus,,
,,Ceratolithus,,,,cristatus,,,,Ceratolithus cristatus,nannofossils,Ceratolithus cristatus (rugosus),,Ceratolithus cristatus (rugosus)
,,Ceratolithus,,,,cristatus,var.,telesmus,,Ceratolithus cristatus var. telesmus,nannofossils,Ceratolithus cristatus var. telesmus,,
,,Ceratolithus,,,,larrymayeri,,,,Ceratolithus larrymayeri,nannofossils,Ceratolithus larrymayeri,,
,,Ceratolithus,,,,rugosus,,,,Ceratolithus rugosus,nannofossils,Ceratolithus rugosus,,
,,Ceratolithus,,,,simplex,,,,Ceratolithus simplex,nannofossils,Ceratolithus simplex,,
,,Ceratolithus,,,,spp.,,,,Ceratolithus spp.,nannofossils,Ceratolithus spp.,,
,,Ceratolithus,,,,telesmus,,,,Ceratolithus telesmus,nannofossils,Ceratolithus telesmus,,
,,Ceratolithus,,,,tricorniculatus,,,,Ceratolithus tricorniculatus,nannofossils,Ceratolithus tricorniculatus,,
,,Chiasmolithus,,,,altus,,,,Chiasmolithus altus,nannofossils,Chiasmolithus altus,,
,,Chiasmolithus,,,,bidens,,,,Chiasmolithus bidens,nannofossils,Chiasmolithus bidens,,
,,Chiasmolithus,,,,californicus,,,>13 microns,Chiasmolithus californicus (>13 microns),nannofossils,Chiasmolithus californicus (>13µm),,
,,Chiasmolithus,,,,consuetus,,,,Chiasmolithus consuetus,nannofossils,Chiasmolithus consuetus,,
,,Chiasmolithus,,,,danicus,,,,Chiasmolithus danicus,nannofossils,Chiasmolithus danicus,,
,,Chiasmolithus,,,,expansus,,,,Chiasmolithus expansus,nannofossils,Chiasmolithus expansus,,
,,Chiasmolithus,,,,gigas,,,,Chiasmolithus gigas,nannofossils,Chiasmolithus gigas,,
,,Chiasmolithus,,,,grandis,,,,Chiasmolithus grandis,nannofossils,Chiasmolithus grandis,,
,,Chiasmolithus,,,,nitidus,,,,Chiasmolithus nitidus,nannofossils,Chiasmolithus nitidus,,
,,Chiasmolithus,,,,oamaruensis,,,,Chiasmolithus oamaruensis,nannofossils,Chiasmolithus oamaruensis,,
,,Chiasmolithus,,,,solitus,,,,Chiasmolithus solitus,nannofossils,Chiasmolithus solitus,,
,,Chiasmolithus,,,,spp.,,,,Chiasmolithus spp.,nannofossils,Chiasmolithus spp.,,
,,Chiasmolithus,,,,titus,,,,Chiasmolithus titus,nannofossils,Chiasmolithus titus,,
,,Chiastozygus,,,,sp.,,,,Chiastozygus sp.,nannofossils,Chiastozygus,,
,,Chiastozygus,,,,litterarius,,,,Chiastozygus litterarius,nannofossils,Chiastozygus litterarius,,
,,Chiastozygus,,,,garrisonii,,,,Chiastozygus garrisonii,nannofossils,Chiastozygus garrisonii,,
,,Chiastozygus,,,,platyrhethus,,,,Chiastozygus platyrhethus,nannofossils,Chiastozygus platyrhethus,,
,,Chiphragmalithus,,,,acanthodes,,,,Chiphragmalithus acanthodes,nannofossils,Chiphragmolithus acanothodes,,
,,Chiphragmalithus,,,,acanthodes,,,,Chiphragmalithus acanthodes,nannofossils,Chiphragmolithus acanthodes,,
,,Chiphragmalithus,,,,armatus,,,,Chiphragmalithus armatus,nannofossils,Chiphragmolithus armatus,,
,,Chiphragmalithus,,,,barbatus,,,,Chiphragmalithus barbatus,nannofossils,Chiphragmolithus barbatus,,
,,Chiphragmalithus,,,,calathus,,,,Chiphragmalithus calathus,nannofossils,Chiphragmolithus calathus,,
,,Clausicoccus,,,,fenestratus,,,,Clausicoccus fenestratus,nannofossils,Clausicoccus fenestratus,,
,,Clausicoccus,,,,spp.,,,,Clausicoccus spp.,nannofossils,Clausicoccus spp.,,
,,Clausicoccus,,,,vanheckiae,,,,Clausicoccus vanheckiae,nannofossils,Clausicoccus vanheckiae,,
,,Coccolithus,,,,abisectus,,,,Coccolithus abisectus,nannofossils,Coccolithus abisectus,,
,,Coccolithus,,,,braarudii,,,,Coccolithus braarudii,nannofossils,Coccolithus braarudii,,
,,Coccolithus,,,,cachaoi,,,,Coccolithus cachaoi,nannofossils,Coccolithus cachaoi,,
,,Coccolithus,,,,crassus,,,,Coccolithus crassus,nannofossils,Coccolithus crassus,,
,,Coccolithus,,,,eopelagicus,,,,Coccolithus eopelagicus,nannofossils,Coccolithus eopelagicus,,
,,Coccolithus,,,,eopelagicus,,, >14 microns,Coccolithus eopelagicus ( >14 microns),nannofossils,Coccolithus eopelagicus ( >14µm),,
,,Coccolithus,,,,formosus,,,,Coccolithus formosus,nannofossils,Coccolithus formosus,,
,,Coccolithus,,,,gigas,,,,Coccolithus gigas,nannofossils,Coccolithus gigas,,
,,Coccolithus,,,,pelagicus,,,,Coccolithus pelagicus,nannofossils,Coccolithus pelagicus (w/bar),,Coccolithus pelagicus (w/bar)
,,Coccolithus,,,,pelagicus,,azorinus,,Coccolithus pelagicus azorinus,nannofossils,Coccolithus pelagicus spp. azorinus,,Coccolithus pelagicus spp. azorinus
,,Coccolithus,,,,pelagicus,,braarudii,,Coccolithus pelagicus braarudii,nannofossils,Coccolithus pelagicus spp. braarudii,,Coccolithus pelagicus spp. braarudii
,,Coccolithus,,,,pelagicus,,pelagicus,,Coccolithus pelagicus pelagicus,nannofossils,Coccolithus pelagicus ssp. pelagicus,,Coccolithus pelagicus ssp. pelagicus
,,Coccolithus,,,,spp.,,,,Coccolithus spp.,nannofossils,Coccolithus spp.,,
,,Corollithion,,,,kennedyi,,,,Corollithion kennedyi,nannofossils,Corollithion kennedyi,,
,,Coronocyclus,,,,nitescens,,,,Coronocyclus nitescens,nannofossils,Coronocyclas nitescens,,
,,Coronocyclus,,,,bramlettei,,,,Coronocyclus bramlettei,nannofossils,Coronocyclus bramlettei,,
,,Coronocyclus,,,,nitescens,,,,Coronocyclus nitescens,nannofossils,Coronocyclus nitescens (circular),,Coronocyclus nitescens (circular)
,,Coronocyclus,,,,nitescens,,,,Coronocyclus nitescens,nannofossils,Coronocyclus nitescens (elliptical),,Coronocyclus nitescens (elliptical)
,,Coronocyclus,,,,prionion,,,,Coronocyclus prionion,nannofossils,Coronocyclus prionion,,
,,Coronocyclus,,,,spp.,,,,Coronocyclus spp.,nannofossils,Coronocyclus spp.,,
,,Cretarhabdus,,,,conicus,,,,Cretarhabdus conicus,nannofossils,Cretarhabdus conicus,,
,,Cretarhabdus,,,,crenulatus,,,,Cretarhabdus crenulatus,nannofossils,Cretarhabdus crenulatus,,
,,Cretarhabdus,,,,striatus,,,,Cretarhabdus striatus,nannofossils,Cretarhabdus striatus,,
,,Cribrocentrum,,,,reticulatum,,,,Cribrocentrum reticulatum,nannofossils,Cribrocentrum reticulatum,,
,,Cribrocorona,,,,gallica,,,,Cribrocorona gallica,nannofossils,Cribrocorona gallica,,
,,Cribrosphaerella,,,,daniae,,,,Cribrosphaerella daniae,nannofossils,Cribrosphaerella daniae,,
,,Cribrosphaerella,,,,ehrenbergii,,,,Cribrosphaerella ehrenbergii,nannofossils,Cribrosphaerella ehrenbergii,,
,,Cruciellipsis,,,,cuvillieri,,,,Cruciellipsis cuvillieri,nannofossils,Cruciellipsis cuvillieri,,
,,Cruciplacolithus,,,,asymmetricus,,,,Cruciplacolithus asymmetricus,nannofossils,Cruciplacolithus asymmetricus,,
,,Cruciplacolithus,,,,cruciformis,,,,Cruciplacolithus cruciformis,nannofossils,Cruciplacolithus cruciformis,,
,,Cruciplacolithus,,,,edwardsii,,,,Cruciplacolithus edwardsii,nannofossils,Cruciplacolithus edwardsii,,
,,Cruciplacolithus,,,,frequens,,,,Cruciplacolithus frequens,nannofossils,Cruciplacolithus frequens,,
,,Cruciplacolithus,,,,intermedius,,,,Cruciplacolithus intermedius,nannofossils,Cruciplacolithus intermedius,,
,,Cruciplacolithus,,,,latipons,,,,Cruciplacolithus latipons,nannofossils,Cruciplacolithus latipons,,
,,Cruciplacolithus,,,,primus,,,,Cruciplacolithus primus,nannofossils,Cruciplacolithus primus,,
,,Cruciplacolithus,,,,spp.,,,,Cruciplacolithus spp.,nannofossils,Cruciplacolithus spp.,,
,,Cruciplacolithus,,,,tenuis,,,,Cruciplacolithus tenuis,nannofossils,Cruciplacolithus tenuis,,
,,Cryptococcolithus,,,,mediaperforatus,,,,Cryptococcolithus mediaperforatus,nannofossils,Cryptococcolithus mediaperforate,,
,,Cryptococcolithus,,,,mediaperforatus,,,,Cryptococcolithus mediaperforatus,nannofossils,Cryptococcolithus mediaperforatus,,
,,Cyclagelosphaera,,,,margerelii,,,,Cyclagelosphaera margerelii,nannofossils,Cyclagelosphaera margerelii,,
,,Cyclagelosphaera,,,,reinhardtii,,,,Cyclagelosphaera reinhardtii,nannofossils,Cyclagelosphaera reinhardtii,,
,,Cyclagelosphaera,,,,spp.,,,,Cyclagelosphaera spp.,nannofossils,Cyclagelosphaera spp.,,
,,Cyclicargolithus,,,,abisectus,,,11 microns,Cyclicargolithus abisectus (11 microns),nannofossils,Cyclicargolithus abisectus (11 µm),,
,,Cyclicargolithus,,,,abisectus,,,>11 microns,Cyclicargolithus abisectus (>11 microns),nannofossils,Cyclicargolithus abisectus (>11 microns),,
,,Cyclicargolithus,,,,floridanus,,,5-11 microns,Cyclicargolithus floridanus (5-11 microns),nannofossils,Cyclicargolithus floridanus (5-11µm),,
,,Cyclicargolithus,,,,floridanus,,,small <5 microns,Cyclicargolithus floridanus (small <5 microns),nannofossils,Cyclicargolithus floridanus small (<5µm),,
