leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code
47,398,D,1,CC,,,0.00,0.10, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,274,FGLOA0326,Globorotalia miozea cibaoensis,PRESENT,  ,1
47,398,D,15,2,120.0,122.0,546.50,549.21, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,COMMON,  ,1
47,398,D,15,2,120.0,122.0,546.50,549.21, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0040,Catapsydrax dissimilis ciperoensis,PRESENT,  ,1
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,PRESENT,  ,1
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,PRESENT,  ,1
47,398,D,15,3,13.0,15.0,546.50,549.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0370,Globoquadrina tripartita,PRESENT,  ,1
47,398,D,15,4,40.0,42.0,546.50,551.41, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0362,Globorotalia opima nana,COMMON,  ,1
47,398,D,15,4,40.0,42.0,546.50,551.41, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1
47,398,D,15,4,40.0,42.0,546.50,551.41, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,15,4,40.0,42.0,546.50,551.41, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,15,4,129.0,131.0,546.50,552.30, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1
47,398,D,15,5,6.0,8.0,546.50,552.57, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0040,Catapsydrax dissimilis ciperoensis,PRESENT,  ,1
47,398,D,15,5,6.0,8.0,546.50,552.57, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,15,5,6.0,8.0,546.50,552.57, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,15,5,6.0,8.0,546.50,552.57, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0680,Globigerina rohri,PRESENT,  ,1
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0040,Catapsydrax dissimilis ciperoensis,PRESENT,  ,1
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1
47,398,D,15,5,56.0,58.0,546.50,553.07, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,15,6,5.0,7.0,546.50,554.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0030,Catapsydrax dissimilis,PRESENT,  ,1
47,398,D,15,6,5.0,7.0,546.50,554.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,15,6,5.0,7.0,546.50,554.06, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0364,Globorotalia opima opima,COMMON,  ,1
47,398,D,18,CC,,,575.00,575.10, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,19,6,13.0,15.0,584.50,592.14, 1,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0340,Globorotalia munda,PRESENT,  ,1
47,398,D,20,3,55.0,57.0,594.00,597.56, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0206,Globorotalia gemma,PRESENT,  ,1
47,398,D,20,3,55.0,57.0,594.00,597.56, 2,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0462,Globigerina munda,PRESENT,  ,1
47,398,D,20,6,81.0,83.0,594.00,602.32, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0206,Globorotalia gemma,PRESENT,  ,1
47,398,D,20,6,81.0,83.0,594.00,602.32, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0320,Globigerina galavisi,PRESENT,  ,1
47,398,D,20,6,81.0,83.0,594.00,602.32, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0462,Globigerina munda,PRESENT,  ,1
47,398,D,21,3,137.0,139.0,603.50,607.88, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FCATA0160,Catapsydrax unicavus,PRESENT,  ,1
47,398,D,21,3,137.0,139.0,603.50,607.88, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0206,Globorotalia gemma,PRESENT,  ,1
47,398,D,21,3,137.0,139.0,603.50,607.88, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0497,Globorotalia siakensis group,PRESENT,  ,1
47,398,D,21,3,137.0,139.0,603.50,607.88, 4,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOG0462,Globigerina munda,PRESENT,  ,1
47,398,D,21,4,80.0,82.0,603.50,608.81, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0242,Globorotalia increbescens,PRESENT,  ,1
47,398,D,21,4,80.0,82.0,603.50,608.81, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOA0498,Globorotalia siakensis,PRESENT,  ,1
47,398,D,21,4,80.0,82.0,603.50,608.81, 3,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,240,FGLOQ0200,Globoquadrina globularis,PRESENT,  ,1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1
47,398,D,22,1,27.0,29.0,613.00,613.28, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1
47,398,D,22,2,26.0,28.0,613.00,614.77, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1
47,398,D,22,3,29.0,31.0,613.00,616.30, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1
47,398,D,22,4,31.0,33.0,613.00,617.82, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1
47,398,D,22,5,20.0,22.0,613.00,619.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0205,Globigerina corpulenta,PRESENT,  ,1
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0315,Globigerina frontosa,PRESENT,  ,1
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0320,Globigerina galavisi,PRESENT,  ,1
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0415,Globigerina linaperta,PRESENT,  ,1
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0840,Globigerina yeguaensis,PRESENT,  ,1
47,398,D,22,5,121.0,123.0,613.00,620.22, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1
47,398,D,23,1,23.0,25.0,622.50,622.74, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1
47,398,D,23,1,139.0,141.0,622.50,623.90, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1
47,398,D,23,2,67.0,69.0,622.50,624.68, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0345,Globigerina gortanii,PRESENT,  ,1
47,398,D,23,3,113.0,115.0,622.50,626.64, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOG0715,Globigerina senni,PRESENT,  ,1
47,398,D,23,4,76.0,78.0,622.50,627.77, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FCATA0130,Catapsydrax pera,PRESENT,  ,1
47,398,D,23,4,76.0,78.0,622.50,627.77, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1
47,398,D,23,4,76.0,78.0,622.50,627.77, 5,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,238,FGLOA0132,Globorotalia crassata,PRESENT,  ,1
