Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,row_index
346-U1424A-3H-1-A,0,51,16.3,16.81,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,1,A,96
346-U1424A-3H-1-A,51,52,16.81,16.82,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,1,A,97
346-U1424A-3H-1-A,52,70,16.82,17,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,1,A,98
346-U1424A-3H-1-A,70,71,17,17.01,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,1,A,99
346-U1424A-3H-1-A,71,89,17.01,17.19,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,1,A,100
346-U1424A-3H-1-A,89,89.5,17.19,17.195,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,1,A,101
346-U1424A-3H-1-A,89.5,150,17.195,17.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,1,A,102
346-U1424A-3H-2-A,0,22,17.8,18.02,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,2,A,103
346-U1424A-3H-2-A,22,23,18.02,18.03,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,2,A,104
346-U1424A-3H-2-A,23,119,18.03,18.99,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,2,A,105
346-U1424A-3H-2-A,119,120,18.99,19,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,2,A,106
346-U1424A-3H-2-A,120,150,19,19.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,2,A,107
346-U1424A-3H-3-A,0,90,19.3,20.2,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,3,A,108
346-U1424A-3H-3-A,90,93,20.2,20.23,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,3,A,109
346-U1424A-3H-3-A,93,119,20.23,20.49,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,3,A,110
346-U1424A-3H-3-A,119,120,20.49,20.5,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,3,A,111
346-U1424A-3H-3-A,120,150,20.5,20.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,3,A,112
346-U1424A-3H-4-A,0,13,20.8,20.93,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,4,A,113
346-U1424A-3H-4-A,13,115,20.93,21.95,,clay [Leg210],with foraminifers [Leg339],clay  with foraminifers ,,,,lamination,7.5YR 3/3 (dark brown),,,,,,,,,,,,,,,,,clay ,clay   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,4,A,114
346-U1424A-3H-4-A,115,150,21.95,22.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,4,A,115
346-U1424A-3H-5-A,0,27,22.3,22.57,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,116
346-U1424A-3H-5-A,27,28,22.57,22.58,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,5,A,117
346-U1424A-3H-5-A,28,47,22.58,22.77,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,118
346-U1424A-3H-5-A,47,47.5,22.77,22.775,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,5,A,119
346-U1424A-3H-5-A,47.5,69,22.775,22.99,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,120
346-U1424A-3H-5-A,69,70,22.99,23,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,5,A,121
346-U1424A-3H-5-A,70,121,23,23.51,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,122
346-U1424A-3H-5-A,121,123.5,23.51,23.535,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,5,A,123
346-U1424A-3H-5-A,123.5,150,23.535,23.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,5,A,124
346-U1424A-3H-6-A,0,32,23.8,24.12,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,6,A,125
346-U1424A-3H-6-A,32,33,24.12,24.13,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,6,A,126
346-U1424A-3H-6-A,33,54,24.13,24.34,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,6,A,127
346-U1424A-3H-6-A,54,56,24.34,24.36,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,3,H,6,A,128
346-U1424A-3H-6-A,56,144,24.36,25.24,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,6,A,129
346-U1424A-3H-CC-A,0,4,25.24,25.28,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,3,H,CC,A,130
346-U1424A-4H-1-A,0,134,25.8,27.14,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,1,A,131
346-U1424A-4H-1-A,46,56,26.26,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,1,A,132
346-U1424A-4H-1-A,134,135,27.14,27.15,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,1,A,133
346-U1424A-4H-1-A,135,150,27.15,27.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,1,A,134
346-U1424A-4H-2-A,0,150,27.3,28.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,2,A,135
346-U1424A-4H-3-A,0,150,28.8,30.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,3,A,136
346-U1424A-4H-4-A,0,27,30.3,30.57,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,4,A,137
346-U1424A-4H-4-A,27,28,30.57,30.58,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,4,A,138
346-U1424A-4H-4-A,28,116,30.58,31.46,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,4,A,139
346-U1424A-4H-4-A,116,119,31.46,31.49,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,4,A,140
346-U1424A-4H-4-A,119,129,31.49,31.59,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,4,A,141
346-U1424A-4H-4-A,129,129.5,31.59,31.595,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,4,A,142
346-U1424A-4H-4-A,129.5,150,31.595,31.8,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,4,A,143
346-U1424A-4H-5-A,0,8,31.8,31.88,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,144
346-U1424A-4H-5-A,8,8.5,31.88,31.885,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,5,A,145
346-U1424A-4H-5-A,8.5,20.5,31.885,32.005,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,146
346-U1424A-4H-5-A,20.5,24,32.005,32.04,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,5,A,147
346-U1424A-4H-5-A,24,106.5,32.04,32.865,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,148
346-U1424A-4H-5-A,106.5,109,32.865,32.89,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,5,A,149
346-U1424A-4H-5-A,109,120.5,32.89,33.005,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,150
346-U1424A-4H-5-A,120.5,121,33.005,33.01,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,5,A,151
346-U1424A-4H-5-A,121,150,33.01,33.3,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,5,A,152
346-U1424A-4H-6-A,0,18,33.3,33.48,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,6,A,153
346-U1424A-4H-6-A,18,19,33.48,33.49,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,6,A,154
346-U1424A-4H-6-A,19,54,33.49,33.84,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,6,A,155
346-U1424A-4H-6-A,30,36,33.6,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,6,A,156
346-U1424A-4H-6-A,54,56,33.84,33.86,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,6,A,157
346-U1424A-4H-6-A,56,120,33.86,34.5,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,6,A,158
346-U1424A-4H-7-A,0,31,34.5,34.81,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,7,A,159
346-U1424A-4H-7-A,8,18,34.58,34.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,7,A,160
346-U1424A-4H-7-A,31,32,34.81,34.82,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,7,A,161
346-U1424A-4H-7-A,32,73,34.82,35.23,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,7,A,162
346-U1424A-4H-7-A,65,71,35.15,35.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,7,A,163
346-U1424A-4H-CC-A,0,19,35.23,35.42,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,CC,A,164
346-U1424A-4H-CC-A,19,19.5,35.42,35.425,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,4,H,CC,A,165
346-U1424A-4H-CC-A,19.5,25,35.425,35.48,,clay [Leg210],,clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,clay [Leg210],with foraminifers [Leg339],clay ,clay  with foraminifers ,clay   with foraminifers ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,4,H,CC,A,166
346-U1424A-5H-1-A,0,150,35.3,36.8,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,1,A,167
346-U1424A-5H-2-A,0,75,36.8,37.55,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,2,A,168
346-U1424A-5H-2-A,75,76,37.55,37.56,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,5,H,2,A,169
346-U1424A-5H-2-A,76,150,37.56,38.3,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,2,A,170
346-U1424A-5H-3-A,0,18,38.3,38.48,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,3,A,171
346-U1424A-5H-3-A,18,18.5,38.48,38.485,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,5,H,3,A,172
346-U1424A-5H-3-A,18.5,31,38.485,38.61,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,3,A,173
346-U1424A-5H-3-A,31,31.5,38.61,38.615,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1424,A,5,H,3,A,174
346-U1424A-5H-3-A,31.5,59,38.615,38.89,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,color banding,10BG 8/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,diatom rich,clay [Leg210],,diatom rich  clay ,diatom rich clay ,clay ,7.5YR 3/3 (dark brown),,,,,,,,,,,,346,U1424,A,5,H,3,A,175
