Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Sample comment,Preservation,Group abundance,Florisphaera profunda,Emiliania huxleyi,Gephyrocapsa ericsonii,Gephyrocapsa oceanica,Gephyrocapsa caribbeanica,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Reticulofenestra minuta,Reticulofenestra haqii,Reticulofenestra rotaria,Dictyococcites antarcticus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus miopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera sibogae,Umbilicosphaera jafari,Umbilicosphaera rotula,Oolithotus fragilis,Helicosphaera carteri,Helicosphaera wallichii,Helicosphaera pavimentum,Helicosphaera intermedia,Helicosphaera inversa,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Pontosphaera multipora,Pontosphaera japonica,Pontosphaera discopora,Scyphosphaera apsteinii,Scyphosphaera pulcherrima,Scyphosphaera canescens,Scyphosphaera globulata,Rhabdosphaera clavigera,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Syracosphaera pulchra,Syracosphaera lamina,Calciosolenia murrayi,Ceratolithus cristatus,Ceratolithus acutus,Amaurolithus tricorniculatus,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus amplificus,Sphenolithus abies,Sphenolithus moriformis,Sphenolithus heteromorphus,Sphenolithus belemnos,Discoaster brouweri,Discoaster triradiatus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster surculus,Discoaster tamalis,Discoaster asymmetricus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster bollii,Discoaster bellus,Discoaster loeblichii,Discoaster hamatus,Discoaster neohamatus,Discoaster deflandrei,Discoaster kugleri,Discoaster petaliformis,Discoaster signus,Discoaster druggii,Orthorhabdus rugosus,Calcidiscus premacintyrei,Catinaster calyculus,Catinaster coalitus,Ceratolithus larrymayeri,Gephyrocapsa omega,Coronocyclus nitescens,Helicosphaera ampliaperta,Helicosphaera euphratis,Minylitha convallis,Orthorhabdus serratus,Sphenolithus capricornutus,Sphenolithus disbelemnos,Triquetrorhabdulus carinatus,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus pacificanus,Calcidiscus pataecus,Calcidiscus quadriperforatus,Calcidiscus tropicus,Calciosolenia brasiliensis,Catinaster mexicanus,Cryptococcolithus mediaperforate,Dictyococcites bisectus,Discoaster altus,Discoaster bergenii,Discoaster braarudii,Discoaster calcaris,Discoaster challengeri,Discoaster exilis,Discoaster extensus,Discoaster musicus,Discoaster neorectus,Discoaster prepentaradiatus,Discoaster spp.,Gephyrocapsa lumina,Gephyrocapsa muellerae,Gladiolithus flabellatus,Hayaster perplexus,Hayella challengeri,Helicosphaera gertae,Helicosphaera granulata,Helicosphaera magnifica,Helicosphaera mediterranea,Helicosphaera obliqua,Helicosphaera orientalis,Helicosphaera perch-nielseniae,Helicosphaera recta,Helicosphaera scissura,Ceratolithus atlanticus,Helicosphaera truempyi,Helicosphaera vedderi,Helicosphaera waltrans,Holodiscolithus macroporus,Hughesius gizoensis,Hughesius tasmaniae,Ilselithina fusa,Orthorhabdus rioi,Orthorhabdus striatus,Pontosphaera spp.,Pontosphaera syracusana,Reticulofenestra daviesii,Reticulofenestra gelida,Reticulofenestra minutula,Rhabdosphaera poculii,Rhabdosphaera spp.,Scyphosphaera apsteinii forma dilatata,Scyphosphaera cylindrica,Scyphosphaera intermedia,Scyphosphaera lagena,Scyphosphaera tubifera,Scyphosphaera ventriosa,Solidopons petrae,Sphenolithus calyculus,Sphenolithus conicus,Sphenolithus dissimilis,Syracolithus schilleri,Tetralithoides quadrilaminata,Tetralithoides symeonidesii,Triquetrorhabdulus challengeri,Triquetrorhabdulus milowii,Umbilicosphaera hulburtiana,Reworked species,Diatoms,Radiolarian fragments,Datum type,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
363-U1483A-3H-2-W 75/75-NANNO,0,0,20.35,20.35,,"AGSF - reworked Cretaceous/Paleogene taxa - 20 specimens in 1 transect of slide (Prediscosphaera, Watznaueria, Cretarhabdus, Micula. Sphenolithus, Cyclicargolithus); interval of common occurrence of Gephyrocapsa 4-5 um",,,,F,,,,X,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,3,H,2,W,8fbf923883b4ff52bb5536c8a5f16018
363-U1483A-3H-4-W 75/75-NANNO,0,0,23.35,23.35,,"AGSF - interval of Gephyrocapsa 4-5 um common occurrence (6 um maximum size); P lacunosa - 3 specimens; Reworked taxa >20 in 1 transect (Discoasters, Watznaueria, Cribrosphaerella, Rhagodiscus, Cretarhabdus, Cyclicargolithus).",,,,F,,,,R,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,3,H,4,W,4e9596163ad52bf4fca0034e86aa17ad
363-U1483A-3H-6-W 75/75-NANNO,0,0,26.35,26.35,,"AGSF - interval of Gephyrocapsa 4-5 um common occurrence; Reworked taxa (>20 in a transect): Watznaueria, Discoaster, Cyclicargolithus, R. pseudoumbilicus >7 um, Prediscosphaera, S. heteromorphus); 1 P lacunosa observed",,,,R,,,,P,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,3,H,6,W,a1b8c6b3bbd86e712b0efa42ae51022c
363-U1483A-3H-CC-PAL-NANNO,0,5,27.99,28.04,NN20,LB-Fp=GC No E.hux but G.protohuxelyi (SEM); AGSF - with 1 P. lacunosa,VG [P33],D,VA,R,F,F,A,P,,,,,,,,,,,F,,C,,,,F,,,,,,,,,,,,,,,R,,F,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,3,H,CC,PAL,9030f2ec204bdd0f4018262e385b302e
363-U1483A-4H-2-W 75/75-NANNO,0,0,29.77,29.77,,"AGSF - reworked taxa (Cribrosphaerella, Watznaueria); P. lacunosa - 1",,,,R,,,A,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,4,H,2,W,8b59817f5d56441c4fcac9b4402c225c
363-U1483A-4H-4-W 75/75-NANNO,0,0,32.61,32.61,,AGSF - P lacunosa (3 specimens),,,,X,,,VA,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,4,H,4,W,d910a47fc6f3922329fae4b24bf2533d
363-U1483A-4H-6-W 75/75-NANNO,0,0,35.45,35.45,,,,,,X,,,VA,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,4,H,6,W,d50026104858024adb42ea0121fef1f5
363-U1483A-4H-CC-PAL-NANNO,0,5,37.77,37.82,NN20,LB-Fp>Gc>>> others Reworking,VG [P33],D,VA,X,R,R,VA,X,,,,,,,,,,,F,,C,,,,F,,,,,,,,,,,,,,,F,,X,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,4,H,CC,PAL,084aedba63cf737d33c5bdac90055a75
363-U1483A-5H-3-W 75/75-NANNO,0,0,40.66,40.66,,AGSF - for Luc: abundant G. caribbeanica :). P. lacunosa - 12 specimens (R-F),,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,5,H,3,W,21d5ca3ce2354352c142d6c95f780e96
363-U1483A-5H-4-W 75/75-NANNO,0,0,42.08,42.08,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,5,H,4,W,2354ddc97b8a3ca6d603ec7c97dafe63
363-U1483A-5H-6-W 75/75-NANNO,0,0,44.9,44.9,,AGSF - P lacunosa specimens - 20 (mostly rounded forms). this level represents the base of T P lacunosa; Other observations - reworked taxa are present in almost every FOV,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,5,H,6,W,9a79dcb96cc6da469ef10aec80caa1e1
363-U1483A-5H-CC-PAL-NANNO,0,5,47.03,47.08,NN19,LB-Placunosa,VG [P33],D,VA,,C,R,VA,C,,,,,,,,,,,C,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,5,H,CC,PAL,caebf410bc694f85efdaa33573ffca01
363-U1483A-6H-2-W 75/75-NANNO,0,0,48.77,48.77,,AGSF - round lacunosa specimens; reworked Cretaceous forms. G. caribbeanica more abundant compared to G. oceanica,,,,,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,6,H,2,W,3cd46436e209617639842e1e9114f3db
363-U1483A-6H-4-W 75/75-NANNO,0,0,51.6,51.6,,AGSF - reworked Cretaceous and Neogene forms. G. caribbeanica more abundant compared to G. oceanica,,,,,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,6,H,4,W,14746ae8d0fe33eaf8e067ffe8afecc7
363-U1483A-6H-6-W 75/75-NANNO,0,0,54.45,54.45,,G. caribbeanica more abundant compared to G. oceanica,,,,,C,C,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,6,H,6,W,19c2e6d4c03e935fbb5ec614395c33ee
363-U1483A-6H-CC-PAL-NANNO,0,5,56.48,56.53,NN19,LB-Acme G.carb with large,VG [P33],D,VA,,C,A,C,R,,,,,,,,,,,C,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,6,H,CC,PAL,0f7216bc3b5188d864bbcef10f0aa880
363-U1483A-7H-2-W 50/50-NANNO,0,0,58.02,58.02,,G. caribbeanica more abundant compared to G. oceanica,,,,,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,7,H,2,W,b5e5474550925be3560d04ba96b2e4c1
363-U1483A-7H-4-W 50/50-NANNO,0,0,60.86,60.86,,G. caribbeanica more abundant compared to G. oceanica,,,,,C,C,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,7,H,4,W,7521d9ad48859ac71cff5405f10da499
363-U1483A-7H-6-W 50/50-NANNO,0,0,63.69,63.69,,G. caribbeanica more abundant compared to G. oceanica,,,,,C,C,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,7,H,6,W,ee9e4d41f8ab448bf78e968b936dca5e
363-U1483A-7H-CC-PAL-NANNO,0,5,66.12,66.17,NN19,LB ac G.car but with small,VG [P33],D,VA,,C,A,C,C,,,,,,,,,,,C,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,7,H,CC,PAL,8eac6e05e7de3333e9611a60dcb29b49
363-U1483A-8H-2-W 50/50-NANNO,0,0,67.55,67.55,,"AGSF - G. caribbeanica more common than G. oceanica, although not as common as the previous slide in terms of species abundance",,,,,C,C,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,8,H,2,W,8306126683cede25b29d8262a460fb7a
363-U1483A-8H-4-W 50/50-NANNO,0,0,70.36,70.36,,,,,,,C,C,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,8,H,4,W,742af3157e91c399939c74c70b5c7535
363-U1483A-8H-6-W 50/50-NANNO,0,0,73.16,73.16,,,,,,,A,C,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,8,H,6,W,0be45ca3ce6c0b8c0e2b85854756a519
363-U1483A-8H-CC-PAL-NANNO,0,5,75.46,75.51,NN19,LB- Still Acmee,VG [P33],D,VA,,A,A,C,C,,,,,,,,,,,C,,C,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,8,H,CC,PAL,99a11eef64592d77e03de425a7d2f78d
363-U1483A-9H-2-W 50/50-NANNO,0,0,77.0,77.0,,AGSF - searching for R. asanoi,,,,,C,F,C,F,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,9,H,2,W,2b60edf29a058141b4fce337cc068f59
363-U1483A-9H-4-W 50/50-NANNO,0,0,79.82,79.82,,,,,,,C,F,C,F,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,U1483,A,9,H,4,W,bbba52a95c1589afb08a491e63ccaab1
