Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample
361,U1474,A,8,8-5,H,5,W,75/75-NANNO,0,0,69.15,69.15,"B Gephyrocapsa (>4 ï¿½m) (Gradstein et al., 2012)",B,1.73,NN19 [G12],"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,R,C,A,A,,,,F,,C,F,,,,,,C,,F,,,,F,F,,,,C,,F,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-8H-5-W
361,U1474,A,8,8-6,H,6,W,75/75-NANNO,0,0,70.65,70.65,,,,NN19 [G12],"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,F,A,A,A,,,,C,,F,C,,,,,,C,,F,,,,F,F,,,,C,C,F,,,,,F,C,,,C,,,,,,,,,,,,,,,,,,,,,P,,,,,,,P,,,,,,,,,C,,,C,,,,,361-U1474A-8H-6-W
361,U1474,A,8,8-CC,H,CC,PAL,NANNO,0,5,72.23,72.28,,,,NN19 [G12],"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,R,C,,A,A,,,,,C,,F,F,,R,,,,C,C,,,,,F,,,,,C,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,,,,361-U1474A-8H-CC-PAL
361,U1474,A,9,9-1,H,1,W,75/75-NANNO,0,0,72.65,72.65,,,,NN19 [G12],"NN19 - Pseudoemiliania lacunosa (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,F,C,A,A,,,,F,,C,C,,R,,,,C,,,,,,F,F,,,,A,C,,,,,,F,P,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,C,Big reworked Dictyococaites. Lots of reworked specimens. Almost no D. brouweri what happened?,,,,361-U1474A-9H-1-W
361,U1474,A,9,9-2,H,2,W,75/75-NANNO,0,0,74.15,74.15,"T Discoaster brouweri (Gradstein et al., 2012)",T,1.93,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,F,C,A,A,,,,C,,C,C,,,,,,C,,,,,,F,F,,,,C,A,,,,,,F,C,P,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-9H-2-W
361,U1474,A,9,9-3,H,3,W,75/75-NANNO,0,0,75.65,75.65,,,,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,R,F,A,C,,,,C,,C,F,,,,,,C,F,,,,,F,F,,,F,C,F,,,,,,R,F,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,C,Very crystallized specimens: signs of reworking.,,,,361-U1474A-9H-3-W
361,U1474,A,9,9-4,H,4,W,75/75-NANNO,0,0,77.15,77.15,"Bc Discoaster triradiatus (Gradstein et al., 2012)",Bc,1.95,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,,F,A,A,,,,C,,C,C,,F,R,,,C,F,,,,,F,F,F,,,,C,F,,R,,,F,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,C,,,R,,,,,361-U1474A-9H-4-W
361,U1474,A,9,9-5,H,5,W,75/75-NANNO,0,0,78.65,78.65,,,,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,R,F,A,C,,,,C,,C,C,,,P,,,C,F,,,,,F,,,,F,C,C,,,,,,,C,,,F,,P,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,C,,,,Recrystallized,,,,361-U1474A-9H-5-W
361,U1474,A,9,9-6,H,6,W,75/75-NANNO,0,0,80.15,80.15,,,,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,F,A,C,,P,P,C,,C,C,,,,,,C,,,,,F,F,F,,,,C,,F,,,,,F,F,,,F,,F,R,,,,,,,,,,,,,P,,,P,,F,P,,,P,F,,,,,,,,,,,C,,,,Overgrowth/recrystallized,,,,361-U1474A-9H-6-W
361,U1474,A,9,9-CC,H,CC,PAL,NANNO,0,0,81.66,81.66,,,,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,A,C,,,,,C,,C,F,,,,,,F,C,,,,,F,,F,,R,C,C,F,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,F,,,F,,,,,361-U1474A-9H-CC-PAL
361,U1474,A,10,10-2,H,2,W,75/75-NANNO,0,0,83.65,83.65,,,,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,A,C,A,,,,F,,C,C,,F,,,,C,,,,,C,,,C,F,F,F,,,,,,,,C,,P,F,F,,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,C,,,,"Discoaster fragments, coccosphere, and No 5ray discoaster",,,,361-U1474A-10H-2-W
361,U1474,A,10,10-3,H,3,W,75/75-NANNO,0,0,85.15,85.15,,,,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,F,F,C,C,,,F,,,C,C,F,,,,,C,,,,,F,,F,F,F,F,F,,,,,,,,C,,F,F,F,P,,,,,,,,,,,,,F,,,,P,,P,,R,,,F,,,,,,,,,,,F,,,,,,,,361-U1474A-10H-3-W
361,U1474,A,10,10-4,H,4,W,126/126-NANNO,0,0,87.16,87.16,,,,NN18 [G12],"NN18 - Discoaster brouweri (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,C,C,C,,,,C,,C,C,,F,,,,C,,,,,F,,,C,F,,F,,,,,,,,C,,P,R,P,R,F,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,"Reworked C. coalithus, H. kleinpellii, and S. ventriosa.",,,,361-U1474A-10H-4-W
361,U1474,A,10,10-4,H,4,W,75/75-NANNO,0,0,86.65,86.65,"T Discoaster pentaradiatus (Gradstein et al., 2012)",T,2.39,NN17 [G12],"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,F,C,C,C,,,P,C,,C,C,,,,,R,C,F,,,,F,,F,C,,F,F,F,F,,R,,,,C,,P,,,,F,,,,,,,,,,,,C,,,,,,,,,,,F,,,,,,,,,,,C,,,F,,,,,361-U1474A-10H-4-W
361,U1474,A,10,10-5,H,5,W,75/75-NANNO,0,0,88.15,88.15,,,,NN17 [G12],"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,C,A,A,,F,,,,C,F,F,F,,,,F,,,,,F,,,F,F,F,,,,,F,F,,,C,,,,F,,F,,,,,,,,,,,,F,,,,P,,,,,,,,,,,,,,,,,,C,,,,,,,,361-U1474A-10H-5-W
361,U1474,A,10,10-6,H,6,W,50/50-NANNO,0,0,89.4,89.4,"T Discoaster surculus (Gradstein et al., 2012)",T,2.49,NN17 [G12],"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,C,C,A,,,,C,,C,C,,F,,,,C,F,,,,F,,,C,,F,F,F,F,,F,F,,P,F,,,,F,P,F,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,C,,,F,,,,,361-U1474A-10H-6-W
361,U1474,A,10,10-6,H,6,W,90/90-NANNO,0,0,89.8,89.8,,,,NN17 [G12],"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,F,F,A,A,,,,F,,C,F,F,F,,,,C,,,,,F,,,,F,F,F,F,F,,F,,,,F,,,,F,F,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,F,,,,No 5-ray Discoasters,,,,361-U1474A-10H-6-W
361,U1474,A,10,10-CC,H,CC,PAL,NANNO,0,0,90.53,90.53,,,,NN17 [G12],"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,,A,C,,,,,C,,C,F,,,,,,F,F,,,,,C,,P,,P,C,F,F,,R,,,F,C,,,P,F,,F,,,,,,,,,,,,F,,,,,,,,,,,P,,,,,,,,,,,A,,,F,,,,,361-U1474A-10H-CC-PAL
361,U1474,A,11,11-1,H,1,W,75/75-NANNO,0,0,91.65,91.65,,,,NN17 [G12],"NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,C,A,A,,,,C,,C,C,F,,,,,C,,,,,F,,,C,F,R,F,F,F,,C,,F,,C,,,,,,F,,,,F,,,,,,,,F,,,,,,,,,,,P,,,,,,,,,,,F,,,C,,,,,361-U1474A-11H-1-W
361,U1474,A,11,11-2,H,2,W,75/75-NANNO,0,0,93.15,93.15,"T Discoaster tamalis (Gradstein et al., 2012)",T,2.8,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,F,A,A,,,,F,,F,F,,F,,,,C,F,,,,F,,,C,F,F,F,F,F,,F,F,,R,C,,F,,R,,F,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,F,,,F,,,,,361-U1474A-11H-2-W
361,U1474,A,11,11-3,H,3,W,75/75-NANNO,0,0,94.65,94.65,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,,C,A,A,,,,,,C,C,F,F,,,,C,,,,,F,,,C,,R,F,F,F,,F,,,,C,,F,,R,,C,,,,,,,,,,,,F,,,,,,,,,,,R,,,,,,,,,,,C,,,F,,,,,361-U1474A-11H-3-W
361,U1474,A,11,11-4,H,4,W,75/75-NANNO,0,0,96.15,96.15,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,C,F,C,A,A,,,,F,,C,C,,F,,,,C,,,,F,F,,,C,F,,F,,,,F,,F,,C,,F,,P,,C,,,,F,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,361-U1474A-11H-4-W
361,U1474,A,11,11-5,H,5,W,75/75-NANNO,0,0,97.65,97.65,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,R,C,A,A,,F,,C,,C,C,F,,,,,C,,,,,F,F,,F,,F,F,,,,F,,F,,C,,F,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,361-U1474A-11H-5-W
361,U1474,A,11,11-CC,H,CC,PAL,NANNO,0,5,99.78,99.83,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,F,A,,,,,F,,C,F,,C,,,,F,C,,,,,,,F,,R,F,F,C,,F,,,,C,,F,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,,F,,,F,,,,,361-U1474A-11H-CC-PAL
361,U1474,A,12,12-1,H,1,W,75/75-NANNO,0,0,101.15,101.15,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,C,A,C,,F,,C,,C,C,,F,,,,C,,,,,,F,,,,P,C,C,,,,,,F,C,,,,F,C,C,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-12H-1-W
361,U1474,A,12,12-2,H,2,W,75/75-NANNO,0,0,102.66,102.66,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,R,F,A,A,,F,,C,,C,F,,,,,,C,,,,,,F,,,,,F,C,,,,,R,,C,,,,,P,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,361-U1474A-12H-2-W
361,U1474,A,12,12-3,H,3,W,75/75-NANNO,0,0,104.17,104.17,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,F,C,A,A,,F,P,C,,C,C,,,,,,C,,,,,,F,,F,,P,C,,C,,,,,F,C,P,F,,F,C,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,F,,,,,361-U1474A-12H-3-W
361,U1474,A,12,12-4,H,4,W,75/75-NANNO,0,0,105.68,105.68,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,C,A,A,,C,P,C,,C,C,,,,,,A,,,,,,F,,,C,,C,C,,,,,,F,C,C,F,,F,F,C,,,,,,,,P,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,361-U1474A-12H-4-W
361,U1474,A,12,12-5,H,5,W,75/75-NANNO,0,0,107.19,107.19,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,A,,A,,C,F,C,,C,C,,,,,,C,,,,,,F,,,P,,C,C,F,,,,,F,C,F,F,P,F,C,C,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-12H-5-W
361,U1474,A,12,12-6,H,6,W,75/75-NANNO,0,0,108.71,108.71,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,C,A,C,,C,,C,,C,C,,,,,,C,,,,,,F,F,F,F,F,F,C,,,,,,F,C,C,,,,C,C,,,,,,,,,,,,F,,,,,,,,,,,P,,,,,,,,,,,C,,,F,,,,,361-U1474A-12H-6-W
361,U1474,A,12,12-CC,H,CC,PAL,NANNO,0,5,110.34,110.39,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,,,,,,,F,,C,C,,,,,,F,C,,,,,,,F,,P,C,F,F,,F,,,,C,C,C,,C,P,C,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,F,R,F,C,,,,,361-U1474A-12H-CC-PAL
361,U1474,A,13,13-1,H,1,W,90/90-NANNO,0,0,110.8,110.8,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,C,C,C,,C,,C,,C,C,,,,,,C,,,,,F,,,,F,,F,C,C,,C,,,,C,F,F,R,C,,C,,,,,,,,R,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,C,,,,,361-U1474A-13H-1-W
361,U1474,A,13,13-2,H,2,W,75/75-NANNO,0,0,112.15,112.15,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,A,A,A,,C,F,F,,C,C,F,,,,,C,,,,,F,,,F,,,,C,F,,F,,,,,C,F,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,A,,,C,,,,,361-U1474A-13H-2-W
361,U1474,A,13,13-3,H,3,W,75/75-NANNO,0,0,113.65,113.65,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,F,A,A,,F,,,,C,C,,,,,,C,,,,,F,,,F,,,F,C,,,F,,,,C,C,F,F,C,,C,,,,,,,,,,,,,P,,,,,,,,,,,,,,,,,,P,,,C,,,F,,,,,361-U1474A-13H-3-W
361,U1474,A,13,13-4,H,4,W,75/75-NANNO,0,0,115.16,115.16,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,,C,A,,F,F,C,,C,C,,,,,,C,,,,,F,,F,C,F,,,F,F,,F,,,,,F,F,,C,,C,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-13H-4-W
361,U1474,A,13,13-5,H,5,W,75/75-NANNO,0,0,116.67,116.67,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,,C,A,,F,,,,C,C,F,F,,,,C,,,,,F,,,F,,F,F,,,,F,,,,C,C,F,,C,,,,,,,,,,,,,,,R,,,,,,,,,,R,,,,,,,,,,,,,,F,,,,,361-U1474A-13H-5-W
361,U1474,A,13,13-6,H,6,W,75/75-NANNO,0,0,118.19,118.19,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,F,C,A,,R,R,,,C,C,,F,,,,C,,,,,F,,,F,,P,,F,F,,F,,,,C,C,F,,C,,C,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-13H-6-W
361,U1474,A,13,13-CC,H,CC,PAL,NANNO,0,5,119.54,119.59,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,A,,C,A,A,,F,,C,,F,C,F,F,,,,F,C,,,,,,,F,,,C,C,C,,F,,,,C,C,C,,C,,C,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,F,,,C,,,,,361-U1474A-13H-CC-PAL
361,U1474,A,14,14-1,H,1,W,75/75-NANNO,0,0,120.15,120.15,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,C,C,A,,,R,F,,C,C,,C,,,,C,,,,,F,,,C,,F,F,F,F,,F,,,,C,C,F,,C,P,C,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,C,,,C,,,,,361-U1474A-14H-1-W
361,U1474,A,14,14-2,H,2,W,75/75-NANNO,0,0,121.66,121.66,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,F,C,A,,C,R,F,,C,C,,F,,,,C,,,,,F,,,C,,F,,F,F,,,,,,C,C,F,,C,,C,,,,,,,,,,,,C,R,,,,,,,,,,F,,,,,,,,,,,,,,R,,,,,361-U1474A-14H-2-W
361,U1474,A,14,14-3,H,3,W,75/75-NANNO,0,0,123.15,123.15,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,F,C,A,,R,C,F,,C,C,,F,,,,C,,,,,F,,R,C,,,,F,F,,F,,,,C,F,F,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,F,,,,,,,,,,,C,,,C,,,,,361-U1474A-14H-3-W
361,U1474,A,14,14-4,H,4,W,75/75-NANNO,0,0,124.65,124.65,"T Sphenolithus spp. (Gradstein et al., 2012)",T,3.54,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,,C,A,A,,F,F,C,,C,C,,F,,,,C,C,,,,,,,,,R,F,F,F,,F,,,,C,C,F,,C,,C,,,,,,,,,F,,,C,F,,,,,,,,,,,,,,,,,,,,,A,,,C,,,,,361-U1474A-14H-4-W
361,U1474,A,14,14-5,H,5,W,75/75-NANNO,0,0,126.15,126.15,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,P,,A,A,,F,F,C,,C,C,F,F,,,,C,,,,,F,,,C,,,F,C,F,,F,,,,F,F,F,,C,,C,,,,,,,,,R,,,C,F,,,,,,,,,,,,,,,,,,,,,C,,,C,,,,,361-U1474A-14H-5-W
361,U1474,A,14,14-6,H,6,W,75/75-NANNO,0,0,127.66,127.66,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,C,A,A,,F,,C,,C,C,,F,,,,C,,R,,,F,,,F,,,F,C,F,,F,,,,C,C,F,,C,,C,,,,,,,,,R,,,C,,,,,,,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-14H-6-W
361,U1474,A,14,14-CC,H,CC,PAL,NANNO,0,5,129.07,129.12,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,,A,A,,F,,C,,C,,,F,F,,,C,C,,,,,P,,C,,,C,F,F,,F,,,F,C,F,C,,C,,C,,,,,,,,,P,,,,F,,,,,,,,,,F,,,,,,,,,,,A,,,C,,,,,361-U1474A-14H-CC-PAL
361,U1474,A,15,15-1,H,1,W,75/75-NANNO,0,0,129.65,129.65,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,,C,A,A,,C,,F,,C,C,,F,,,,C,,,,,,,,F,,,C,,F,,,,,F,C,C,F,,F,C,C,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,C,,,F,,,,,361-U1474A-15H-1-W
361,U1474,A,15,15-2,H,2,W,75/75-NANNO,0,0,131.16,131.16,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,C,A,A,,C,,F,,C,F,,,,,,C,,,,,,,,F,,,C,,F,,,,,,F,C,C,R,C,F,C,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,F,,,C,,,,,361-U1474A-15H-2-W
361,U1474,A,15,15-3,H,3,W,75/75-NANNO,0,0,132.67,132.67,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,F,C,A,A,,F,R,C,,C,C,,,,,,C,,,,,,,,F,,,F,,F,,,,,F,C,F,R,R,F,F,F,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,C,,,F,,,,,361-U1474A-15H-3-W
361,U1474,A,15,15-4,H,4,W,75/75-NANNO,0,0,134.18,134.18,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,C,C,A,A,,F,F,,,F,C,,,,,,C,,,,,,,,F,,,F,,F,,,,,F,C,C,F,,,F,F,,,,,,,,,R,,,C,,,,,,,,,,,F,,P,,,,,,,,,C,,,F,,,,,361-U1474A-15H-4-W
361,U1474,A,15,15-5,H,5,W,75/75-NANNO,0,0,135.68,135.68,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,C,A,A,A,,F,,F,,C,C,,,,,,C,,,,,,,,F,,,F,,F,,,,,F,F,F,F,R,,F,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,C,,,C,,,,,361-U1474A-15H-5-W
361,U1474,A,15,15-6,H,6,W,75/75-NANNO,0,0,137.19,137.19,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,,F,A,A,A,,F,,C,,F,C,,,,,,C,,,,,,,,F,,F,F,,F,,,,,P,C,F,F,C,C,,C,,,,,,,,,,,,F,,,,,,,,,,,F,,,,R,,,,,,,F,,,F,,,,,361-U1474A-15H-6-W
361,U1474,A,15,15-CC,H,CC,PAL,NANNO,0,5,138.93,138.98,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,C,,C,C,A,,F,C,C,,C,C,C,C,,,,C,C,,,,F,P,,C,,,C,C,C,,,,,,C,C,C,,C,P,C,,,,,,,,,,,,,F,,,,,,,,,,F,,,,,,,,,,,F,,,C,,,,,361-U1474A-15H-CC-PAL
361,U1474,A,16,16-1,H,1,W,75/75-NANNO,0,0,139.15,139.15,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,C,A,A,,F,,R,,C,C,,F,,,,C,,,,,,F,F,,,,C,F,F,,,P,,F,C,,F,P,F,C,C,,,,R,,,,R,,,,,F,,,,,,,,,,,,,P,,,,,,,,A,,,C,,,,,361-U1474A-16H-1-W
361,U1474,A,16,16-2,H,2,W,75/75-NANNO,0,0,140.65,140.65,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,F,,F,A,A,,F,P,C,,C,C,,F,,,P,C,,,,,,F,F,,,,C,,C,,,,,F,C,C,C,P,F,C,C,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,A,,,C,,,,,361-U1474A-16H-2-W
361,U1474,A,16,16-3,H,3,W,75/75-NANNO,0,0,142.15,142.15,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",M [P41],A [A112],,,,,,,,,F,,C,A,A,,F,P,F,,C,C,,,,,,C,,,,,,,F,,,,C,F,F,,,,,F,F,F,F,P,,C,C,P,,,,,,,,,,,,,,,C,,,,,,,R,,,P,,,,,,,,C,,,C,,,,,361-U1474A-16H-3-W
361,U1474,A,16,16-4,H,4,W,75/75-NANNO,0,0,143.65,143.65,,,,NN16 [G12],"NN16 - Discoaster surculus (Gradstein et al., 2012)",G [P41],A [A112],,,,,,,,,,,C,A,A,,F,F,C,,C,C,,F,,,,C,,,,,,,F,,,,C,F,F,,,,,F,C,F,F,R,,F,C,,,,R,,,,,R,,,,,,,C,,,,,,,F,,R,,,,,,,,,C,,,F,,,,,361-U1474A-16H-4-W
