Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name,Preservation,Group abundance,General comment,Alabamina dissonata,Alabamina sp.,Ammobaculites agglutinans,Ammobaculites sp.,Ammobaculites wallalensis,Ammodiscus cretaceus,Ammodiscus sp.,Ammoglobigerina sp.,Ammonia beccarii,Ammosphaeroidina pseudopauciloculata,Angulogerina sp. A,Annectina sp.,Anomalina indica,Anomalinoides sp.,Anomalinoides sp. 1,Aragonia materna kugleri,Aragonia ouezzanensis,Aragonia sp.,Aragonia sp. 1,Astacolus sp.,Bathysiphon sp.,Berthelina  intermedia,Berthelina sp. 2,Bolivina incrassata,Brizalina dilatata,Brizalina sp.,Bulimina aculeata,Bulimina miolaevis,Bulimina sp.,Bulimina triangularis,Bulimina trihedra,Bulimina tuxpamensis,Buliminella sp.,Calcarina sp.,Cassidulina sp. ,Caudammina ovula,Charltonina sp.,Chilostomella sp.,Cibicides lobatulus,Cibicides refulgens,Cibicides sp.,Cibicides vortex,Cibicidoides cf. eocaenus,Cibicidoides cf. sp. 2,Cibicidoides grimsdalei,Cibicidoides mundulus,Cibicidoides ornatus,Cibicidoides sp.,Cibicidoides dohmi,Cibicidoides sp. 1,Cibicidoides sp. 2,Cibicidoides sp. cf. laurisae,Cibicidoides subhaidingerii,Cibicidoides wuellerstorfi,Clinapertina subplanispira,Conglophragmium irregularis,Conglophragmium sp.,Cribrobulimina serpens,Cribrostomoides nonioininoides,Cyclammina incisa,Dentalina intorta,Dentalina sp.,Discorbis sp.,Dorothia oxycona,Dorothia sp.,Eggerella bradyi,Ehrenbergina carinata,Ellipsoglandulina sp.,Ellipsoidella  sp.,Ellipsoidina sp.,Elphidium aculeatum,Elphidium crispum,Elphidium sp.,Eouvigerina sp.,Epistomina sp.,Eponides beiselli,Eponides concinnus,Falsoguttulina sp.,Fissurina sp.,Frondicularia cf. bulla,Frondicularia sp.,Fursenkoina acuta,Fursenkoina tegulata,Gaudryina pyramidata,Gaudryina sp.,Gaudryina sp. cf. retusa,Gavelinella beccariiformis,Gavelinella cf. ammonoides,Gavelinella cf. stellula,Gavelinella dakotensis,Gavelinella sp.,Gavelinella sp. 1,Gavelinella sp. 3,Globobulimina sp.,Globocassidulina sp.,Globorotalites conicus,Globorotalites sp.,Globulina sp.,Glomospira aff. charoides,Glomospira charoides,Glomospira gordialis,Glomospira sp.,Guttulina spp.,Gyroidinoides girardanus,Gyroidinoides lenticulus,Gyroidinoides nitidus,Gyroidinoides sp.,Gyroidinoides subangulatus,Hanzawaia ammophila,Haplophragmoides chapmani,Haplophragmoides sp.,Haplophragmoides suborbicularis,Hoeglundina sp.,Hormosina trinitatensis,Hormosina velascoensis,Hyperammina sp.,Kalamopsis grzybowskii,Kalamopsis? sp.,Karreriella subglabra,Karrerulina sp. 1,Laevidentalina sp.,Lagena sp.,Lagena sulcata,Lamarckina spp.,Latibolivina reticulata,Laticarinina pauperata,Lenticulina sp.,Lenticulinella sp.,Lingulogavelinella turonica ,Marginopora vertebralis,Marginulina sp.,Marginulinopsis stephensoni,Marssonella trochoides,Massilina sp.,Melonis pacificus,Melonis sp.,Miliolina sp.,Miliolina spp.,Neoeponides hillebrandti,Neoflabellina sp.,Nodosaria sp.,Nodosaria velascoensis,Nonion depressulum,Nonion sp.,Nothia excelsa,Notoplanulina rakauraoana,Nuttallides florialis,Nuttallides sp.,Nuttallides truempyi,Nuttallides truempyi sensu Hancock et al. 2006,Nuttallides umbonifera,Nuttallinella sp.,Oolina sp.,Operculina sp.,Oridorsalis sp.,Oridorsalis umbonatus,Osangularia cf. schoenbachi,Osangularia sp.,Paralabamina elevata,Paralabamina hillebrandti,Paratrochammina sp.,Parrellina milletti,Patellina spp.,Peneroplis pertusus,Peneroplis sp.,Placentammina spp.,Planorbulina mediterreansis,Planularia sp.,Planulina sp.,Planulina sp. 2,Pleurostomella sp.,Pleurostomella subnodosa,Praebulimina carseyae,Praebulimina nannina,Praebulimina ovulum,Praebulimina sp.,Praedorothia praehauteriviana,Praesphaerammina sp. aff. P. gerochi,Psammosiphonella cylindrica,Psammosiphonella sp.,Pseudoclavulina sp.,Pseudonodosaria obesa,Pseudouvigerina sp.,Pullenia coryelli,Pullenia elegans,Pullenia marssoni,Pullenia quinqueloba,Pullenia sp.,Pyramidulina sp.,Pyrgo murrinha,Pyrgo(?) sp.,Pyrgo subsphaerica,Quadrimorphina allomorphinoides,Quinqueloculina lamarckiana,Quinqueloculina seminulum,Quinqueloculina sp.,Ramulina sp.,Rectobolivina bifrons,Rectuvigerina multicostata,Recurvoides sp.,Reophax sp.,Reophax subfusiformis,Reussella sp.,Reussella spinulosa,Reussella szajnochae,Rhabdammina sp.,Rhizammina algaeformis,Rzehakina epigona,Saccammina sp.,Sacculinella sp.,Siphonodosaria longispina,Siphonodosaria subspinosa,Sorites marginalis,Sphaeroidina bulloides,Spiroloculina sp.,Spiroplectammina sp.,Spiroplectammina spectabilis,Spiroplectinata annectens,Stainforthia tenuata,Stensioeina beccariiformis,Stilostomella sp.,Stilostomella subspinosa,Stomatorbina concentrica,Subreophax scalaris,Subreophax sp.,Subreophax sp. cf. Subreophax scalaris,Tappanina laciniosa,Tappanina selmensis,Tappanina sp.,Textularia sagittula,Textularia sp.,Tribrachia australiana,Trifarina bradyi,Triloculina sp.,Triloculina tricarinata,Tritaxia gaultina,Tritaxia paleocenica,Tritaxia sp.,Trochammina inflata,Trochammina sp.,Trochammina(?) sp.,Trochamminoides cf. variolarius,Uvigerina sp.,Uvigerina sp. 1,Uvigerina sp. 2,Uvigerina sp. A,Vaginulina cf. recta,Vaginulina sp.,Valvalabamina praeacuta,Verneuilina howchini,Verneuilinoides sp.,Vertebralina sp.,Vertebralina striata,Vulvulina spinosa,ADDITIONAL SPECIES,Ship File Links,Shore File Links,File Data
369-U1514C-12R-CC-PAL,0,5,294.78,294.83,,,A,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,A,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-13R-CC-PAL,0,5,304.75,304.8,,,F,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-14R-CC-PAL,0,5,314.25,314.3,,,A,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-15R-CC-PAL,0,5,325.08,325.13,,,A,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-16R-CC-PAL,0,8,330.16,330.24,,,A,Bathyal,,,,,,,F,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,
369-U1514C-17R-5-PAL,0,5,340.21,340.26,,,A,Bathyal,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,D,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,
369-U1514C-18R-CC-PAL,0,5,349.76,349.81,,,A,Bathyal,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,A,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-19R-CC-PAL,0,5,363.47,363.52,,,D,Bathyal,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,F,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,F,F,,,,,F,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,F,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,
369-U1514C-20R-CC-PAL,0,6,369.08,369.14,,,P,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-21R-CC-PAL,0,5,376.21,376.26,,,R,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-22R-CC-PAL,0,5,390.62,390.67,,,R,Lower bathyal,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-23R-2-W,0,111,393.5,394.61,,,A,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,F,,,,,,,F,,,A,,,,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,
369-U1514C-23R-2-W 100/103-PAL,0,3,394.5,394.53,,,A,Bathyal,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,A,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-23R-CC-PAL,0,5,398.84,398.89,,,A,Bathyal,,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,D,,,A,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-24R-CC-PAL,0,5,406.17,406.22,,,B,Barren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369-U1514C-25R-CC-PAL,0,5,416.72,416.77,,,A,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,A,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,
