Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name,Preservation,Group abundance,General comment,Alabamina dissonata,Alabamina sp.,Ammobaculites agglutinans,Ammobaculites sp.,Ammobaculites wallalensis,Ammodiscus cretaceus,Ammodiscus sp.,Ammoglobigerina sp.,Ammonia beccarii,Ammosphaeroidina pseudopauciloculata,Angulogerina sp. A,Annectina sp.,Anomalina indica,Anomalinoides sp.,Anomalinoides sp. 1,Aragonia materna kugleri,Aragonia ouezzanensis,Aragonia sp.,Aragonia sp. 1,Astacolus sp.,Bathysiphon sp.,Berthelina  intermedia,Berthelina sp. 2,Bolivina incrassata,Brizalina dilatata,Brizalina sp.,Bulimina aculeata,Bulimina miolaevis,Bulimina sp.,Bulimina triangularis,Bulimina trihedra,Bulimina tuxpamensis,Buliminella sp.,Calcarina sp.,Cassidulina sp. ,Caudammina ovula,Charltonina sp.,Chilostomella sp.,Cibicides lobatulus,Cibicides refulgens,Cibicides sp.,Cibicides vortex,Cibicidoides cf. eocaenus,Cibicidoides cf. sp. 2,Cibicidoides grimsdalei,Cibicidoides mundulus,Cibicidoides ornatus,Cibicidoides sp.,Cibicidoides dohmi,Cibicidoides sp. 1,Cibicidoides sp. 2,Cibicidoides sp. cf. laurisae,Cibicidoides subhaidingerii,Cibicidoides wuellerstorfi,Clinapertina subplanispira,Conglophragmium irregularis,Conglophragmium sp.,Cribrobulimina serpens,Cribrostomoides nonioininoides,Cyclammina incisa,Dentalina intorta,Dentalina sp.,Discorbis sp.,Dorothia oxycona,Dorothia sp.,Eggerella bradyi,Ehrenbergina carinata,Ellipsoglandulina sp.,Ellipsoidella  sp.,Ellipsoidina sp.,Elphidium aculeatum,Elphidium crispum,Elphidium sp.,Eouvigerina sp.,Epistomina sp.,Eponides beiselli,Eponides concinnus,Falsoguttulina sp.,Fissurina sp.,Frondicularia cf. bulla,Frondicularia sp.,Fursenkoina acuta,Fursenkoina tegulata,Gaudryina pyramidata,Gaudryina sp.,Gaudryina sp. cf. retusa,Gavelinella beccariiformis,Gavelinella cf. ammonoides,Gavelinella cf. stellula,Gavelinella dakotensis,Gavelinella sp.,Gavelinella sp. 1,Gavelinella sp. 3,Globobulimina sp.,Globocassidulina sp.,Globorotalites conicus,Globorotalites sp.,Globulina sp.,Glomospira aff. charoides,Glomospira charoides,Glomospira gordialis,Glomospira sp.,Guttulina spp.,Gyroidinoides girardanus,Gyroidinoides lenticulus,Gyroidinoides nitidus,Gyroidinoides sp.,Gyroidinoides subangulatus,Hanzawaia ammophila,Haplophragmoides chapmani,Haplophragmoides sp.,Haplophragmoides suborbicularis,Hoeglundina sp.,Hormosina trinitatensis,Hormosina velascoensis,Hyperammina sp.,Kalamopsis grzybowskii,Kalamopsis? sp.,Karreriella subglabra,Karrerulina sp. 1,Laevidentalina sp.,Lagena sp.,Lagena sulcata,Lamarckina spp.,Latibolivina reticulata,Laticarinina pauperata,Lenticulina sp.,Lenticulinella sp.,Lingulogavelinella turonica ,Marginopora vertebralis,Marginulina sp.,Marginulinopsis stephensoni,Marssonella trochoides,Massilina sp.,Melonis pacificus,Melonis sp.,Miliolina sp.,Miliolina spp.,Neoeponides hillebrandti,Neoflabellina sp.,Nodosaria sp.,Nodosaria velascoensis,Nonion depressulum,Nonion sp.,Nothia excelsa,Notoplanulina rakauraoana,Nuttallides florialis,Nuttallides sp.,Nuttallides truempyi,Nuttallides truempyi sensu Hancock et al. 2006,Nuttallides umbonifera,Nuttallinella sp.,Oolina sp.,Operculina sp.,Oridorsalis sp.,Oridorsalis umbonatus,Osangularia cf. schoenbachi,Osangularia sp.,Paralabamina elevata,Paralabamina hillebrandti,Paratrochammina sp.,Parrellina milletti,Patellina spp.,Peneroplis pertusus,Peneroplis sp.,Placentammina spp.,Planorbulina mediterreansis,Planularia sp.,Planulina sp.,Planulina sp. 2,Pleurostomella sp.,Pleurostomella subnodosa,Praebulimina carseyae,Praebulimina nannina,Praebulimina ovulum,Praebulimina sp.,Praedorothia praehauteriviana,Praesphaerammina sp. aff. P. gerochi,Psammosiphonella cylindrica,Psammosiphonella sp.,Pseudoclavulina sp.,Pseudonodosaria obesa,Pseudouvigerina sp.,Pullenia coryelli,Pullenia elegans,Pullenia marssoni,Pullenia quinqueloba,Pullenia sp.,Pyramidulina sp.,Pyrgo murrinha,Pyrgo(?) sp.,Pyrgo subsphaerica,Quadrimorphina allomorphinoides,Quinqueloculina lamarckiana,Quinqueloculina seminulum,Quinqueloculina sp.,Ramulina sp.,Rectobolivina bifrons,Rectuvigerina multicostata,Recurvoides sp.,Reophax sp.,Reophax subfusiformis,Reussella sp.,Reussella spinulosa,Reussella szajnochae,Rhabdammina sp.,Rhizammina algaeformis,Rzehakina epigona,Saccammina sp.,Sacculinella sp.,Siphonodosaria longispina,Siphonodosaria subspinosa,Sorites marginalis,Sphaeroidina bulloides,Spiroloculina sp.,Spiroplectammina sp.,Spiroplectammina spectabilis,Spiroplectinata annectens,Stainforthia tenuata,Stensioeina beccariiformis,Stilostomella sp.,Stilostomella subspinosa,Stomatorbina concentrica,Subreophax scalaris,Subreophax sp.,Subreophax sp. cf. Subreophax scalaris,Tappanina laciniosa,Tappanina selmensis,Tappanina sp.,Textularia sagittula,Textularia sp.,Tribrachia australiana,Trifarina bradyi,Triloculina sp.,Triloculina tricarinata,Tritaxia gaultina,Tritaxia paleocenica,Tritaxia sp.,Trochammina inflata,Trochammina sp.,Trochammina(?) sp.,Trochamminoides cf. variolarius,Uvigerina sp.,Uvigerina sp. 1,Uvigerina sp. 2,Uvigerina sp. A,Vaginulina cf. recta,Vaginulina sp.,Valvalabamina praeacuta,Verneuilina howchini,Verneuilinoides sp.,Vertebralina sp.,Vertebralina striata,Vulvulina spinosa,ADDITIONAL SPECIES,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Zone name (short)
369-U1516C-15R-CC-PAL,0,5,327.34,327.39,,,R,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,F,,,A,,,,,F,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,,,,,,,,,,,,369,U1516,C,15,R,CC,PAL,,
369-U1516C-16R-CC-PAL,0,5,333.75,333.8,,,A,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,A,,,,,F,,,,,,,,,A,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,F,,,,,369,U1516,C,16,R,CC,PAL,,
369-U1516C-17R-CC-PAL,0,5,348.84,348.89,,,R,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,A,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,17,R,CC,PAL,,
369-U1516C-18R-CC-PAL,0,5,357.62,357.67,,,A,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,A,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,18,R,CC,PAL,,
369-U1516C-19R-CC-PAL,0,7,367.69,367.76,,,A,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,A,,,,,F,,,,,,,,,,,,A,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,19,R,CC,PAL,,
369-U1516C-20R-CC-PAL,0,5,369.96,370.01,,,A,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,A,,,,F,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,20,R,CC,PAL,,
369-U1516C-21R-CC-PAL,0,5,386.5,386.55,,,A,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,21,R,CC,PAL,,
369-U1516C-22R-CC-PAL,0,5,390.51,390.56,,,A,Lower bathyal,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,369,U1516,C,22,R,CC,PAL,,
369-U1516C-24R-CC-PAL,0,5,417.08,417.13,,,R,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,24,R,CC,PAL,,
369-U1516C-25R-CC-PAL,0,5,424.7,424.75,,,B,Lower bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,25,R,CC,PAL,,
369-U1516C-26R-CC-PAL,0,5,434.71,434.76,,,R,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,26,R,CC,PAL,,
369-U1516C-27R-CC-PAL,0,5,442.57,442.62,,,R,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,27,R,CC,PAL,,
369-U1516C-28R-7-PAL,0,4,454.41,454.45,,,P,Bathyal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,28,R,7,PAL,,
369-U1516C-29R-CC-PAL,0,5,459.06,459.11,,,A,Bathyal,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,F,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,U1516,C,29,R,CC,PAL,,
