Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1464C-2R-2-A,0,145,309.48,310.93,,,,,,,,,,,,,,,sharp,sub-horizontal,86 cm,,,,356,U1464,C,2,R,2,A
356-U1464C-2R-2-A,0,145,309.48,310.93,,,,,,,,,,,,,,,wavy,sub-horizontal,138 cm,,,,356,U1464,C,2,R,2,A
356-U1464C-2R-3-A,0,144,310.93,312.37,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,,skeletal grainstone,neritic,dark greenish gray,,,,thickly bedded [I54],common [B06],4.0,bioturbated,sub-horizontal,"Lithified, dark greenish gray skeletal grainstone with common bioturbation. Several bioturbated and sharp, sub-horizontal contacts noted at 3 cm, 36, 54, 88 cm. Thick bed from 97-110 cm noted by its sharp and bioturbated contacts and coarser (up to gravel size skeletal components in it). Bioclasts include: benthic forams, cycloclypeus, bivalve, bryozoa, urchin spine, solitary coral. Grains glauconite and carbonate (coarse sand)",,,,356,U1464,C,2,R,3,A
356-U1464C-2R-4-A,0,93,312.37,313.3,partially lithified,skeletal,packstone [E&K72; D62],3.0,,skeletal packstone,neritic,dark greenish gray,,,,,common [B06],4.0,sharp,sub-horizontal,"Lithified, dark greenish gray skeletal packstone with sand, coarse sand and up to granule size grains. Sharp contacts at 23 cm (sub-horizontal) and at 74 (inclined). Bioclasts: benthic forams small, cycloclypeus several, bryozoa, bivalves, sand dollar, several large urchin spines. Lithoclasts include glauconte and carbonate coarse sand size grains. Cement is probably dolomite",,,,356,U1464,C,2,R,4,A
356-U1464C-2R-CC-A,0,12,313.3,313.42,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,,skeletal grainstone,hemipelagic,dark greenish gray,,,,,common [B06],4.0,,,"Lithified, dark greenish gray skeletal packstone with sand, coarse sand and up to granule size grains. Bioclasts: benthic forams small, cycloclypeus several, bryozoa, bivalves. Lithoclasts include glauconte and carbonate coarse sand size grains. Cement is probably dolomite",,,,356,U1464,C,2,R,CC,A
356-U1464C-2R-CC-A,12,17,313.42,313.47,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,2,R,CC,A
356-U1464C-3R-1-A,0,12,317.7,317.82,,,,,,,,,,,,,,,,,IW,,,,356,U1464,C,3,R,1,A
356-U1464C-3R-1-A,12,45,317.82,318.15,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,,skeletal grainstone,neritic,dark greenish gray,,,,,common [B06],4.0,bioturbated,sub-horizontal,"Lithified, dark greenish gray skeletal packstone with sand, coarse sand and up to granule size grains. Bioturbated contact at 45 cm. Bioclasts: Cycloclypeus abundant together with benthic forams, bivalves, bryozoa, sand dollar, several large urchin spines. Lithoclasts include glauconte and carbonate coarse sand size grains. Cement is probably dolomite",,,,356,U1464,C,3,R,1,A
356-U1464C-3R-1-A,45,106,318.15,318.76,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,,skeletal grainstone,neritic,creamy gray,,,,,common [B06],4.0,sharp,sub-horizontal,"Lithified, creamy gray skeletal packstone with sand, coarse sand and up to granule size grains. Contact very sharp at 106 cm and noted by coraline algae and cycloclypeus growing together over a previously lithified surface. Bioclasts: Cycloclypeus abundant together with benthic forams, bivalves, bryozoa. Lithoclasts include glauconte that is gradually decreasing in abundanceand carbonate coarse sand size grains. Cement is probably dolomite",,,,356,U1464,C,3,R,1,A
356-U1464C-3R-1-A,106,117,318.76,318.87,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,,skeletal grainstone,neritic,cream,,,,,complete [B06],6.0,,,"Lithified, cream skeletal packstone with sand, coarse sand and up to granule size grains. Contact very sharp at 106 cm and noted by coraline algae and cycloclypeus growing together over a previously lithified surface. Bioclasts: Cycloclypeus abundant together with benthic forams, bivalves, bryozoa. Lithoclasts include glauconte that is gradually decreasing in abundance and carbonate coarse sand size grains. Cement is probably dolomite",,,,356,U1464,C,3,R,1,A
356-U1464C-3R-CC-A,0,5,318.87,318.92,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,,skeletal grainstone,neritic,cream,,solution cavity,,,,,sharp,,"Lithified, skeletal, cream grainstone with coarse to pebble size grains., dissolution and moldic porosity. Macrofossils include benthic foraminfers, bivalves, bryozoan, and gastropods. Lithic grains include carbonate and glauconite. A sharp contact between the light brown and light gray grainstone. The cream to light brown could be dolomite cement and the cream is micrite.",,,,356,U1464,C,3,R,CC,A
356-U1464C-4R-CC-A,0,2,327.4,327.42,unlithified [Leg194],skeletal,grainstone [E&K72; D62],4.0,,skeletal grainstone,neritic,creamy gray,,,,,,,,,"Unlithified, skeletal grainstone with coarse sand to granule size grains. Bioclasts include bivalves, gastropods. Lithoclasts include carbonate and glauconite.",,,,356,U1464,C,4,R,CC,A
356-U1464C-5R-1-A,0,21,337.1,337.31,lithified [B84],skeletal,packstone [E&K72; D62],3.0,with foraminifers [2014],skeletal packstone with foraminifers,pelagic,cream,,,,,common [B06],4.0,,,"Lithified, cream, skeletal packstone with sand to coarse sand size grains and with foraminfers. Bioclasts up to 3 cm long and include bryozoans and bivalves. Grains include carbonate and less glauconite than in previously described cores",,,,356,U1464,C,5,R,1,A
356-U1464C-6R-1-A,0,29,346.8,347.09,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,,skeletal grainstone,neritic,light greenish gray,,,,,,,,,"This core includes at least three different lithologies that were likely mixed during coring. All three lithologies have dolomite cement. From top to bottom: Lithified, cream, light greenish gray, skeletal grainstone with sand, coarse sand and up to large pebble size bioclasts and lithoclasts. The lithoclasts include glauconite decreasing in abundance down core and carbonate grains. The bioclasts include benthic forams and bivalve. Lithoclasts include abundant glauconite. A coarser grained, creamy gray grainstone containing benthic forams, cycloclypeous and bivalves. Abundant solution cavities and moldic porosity Containing some glauconite A cream packstone include bivalve fragments 2x3 cm thick and long. The supporting matrix are benthic foram, cycloclypeous, bivalve fragments and bryozoan. Abundant solution cavities and moldic porosity and very sparse glauconite.",,,,356,U1464,C,6,R,1,A
356-U1464C-6R-1-A,29,33,347.09,347.13,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,6,R,1,A
356-U1464C-7R-1-A,0,36,356.5,356.86,lithified [B84],skeletal,packstone [E&K72; D62],3.0,with foraminifers [2014],skeletal packstone with foraminifers,neritic,creamy gray,,solution cavity,,,common [B06],4.0,,,"Lithified, creamy gray, skeletal packstone with foraminfers and sand to coarse sand size grains. The bioclasts: abundant bentic forams and bivalves (up to 2 cm long), small amount of bryozoan. At 32-36 cm cycloclypeus near a glauconitized burrow. Lithoclasts include sparse coarse sand size glauconite and common carbonate grains.",,,,356,U1464,C,7,R,1,A
356-U1464C-7R-1-A,36,41,356.86,356.91,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,7,R,1,A
356-U1464C-8R-1-A,0,88,366.2,367.08,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,with foraminifers [2014],skeletal grainstone with foraminifers,neritic,creamy gray,,,,,common [B06],4.0,,,"Lithified, skeletal, creamy gray grainstone with sand to coarse sand size grains. Lithoclasts include sparse glauconite and common carbonate grains. Bioclasts fragments up to 3 cm long include bivalves, bryozoa. Occasional dark greenish gray bivalve fragment heavily bioeroded",,,,356,U1464,C,8,R,1,A
356-U1464C-8R-1-A,88,93,367.08,367.13,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,8,R,1,A
356-U1464C-9R-1-A,0,29,375.9,376.19,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,with foraminifers [2014],skeletal grainstone with foraminifers,neritic,creamy gray,,,,,common [B06],4.0,,,"Lithified, creamy gray skeletal grainstone with foraminfers. Lithoclasts include coarse sand size glauconite sparse and common carbonate grains. A 1 cm in diameter gypsum nodule, light brown and transperent to translucent. Mineralized bivalve shell fragments up to a few cm's long could be non-crystalline gypsum. Bioclasts are benthic forams, coarse sand size bivalve fragments. Several burrows infilled with glauconite up to 5x3 cm long.",,,,356,U1464,C,9,R,1,A
356-U1464C-9R-1-A,29,34,376.19,376.24,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,9,R,1,A
356-U1464C-10R-1-A,0,60,385.6,386.2,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,with foraminifers [2014],skeletal grainstone with foraminifers,neritic,light brownish gray,,,,,common [B06],4.0,,,"LIthified, skeletal, light brownish gray grainstone with sand to coarse sand size grains and foraminifers. It contains abundant sand size glauconite grains and carbonate grains. Bioclasts are from sand to coarse sand size and bivalves up to several cm's long. Bioclasts include: benthic forams, cycloclypeus, bivalve fragments, bryozoan and urchin spines.",,,,356,U1464,C,10,R,1,A
356-U1464C-10R-1-A,60,75,386.2,386.35,lithified [B84],skeletal,dolostone [USGS],,,skeletal dolostone,neritic,brown,,solution surface,,,,,,,"Lithified, skeletal brown dolostone, likely a solution surface with common solution cavities and moldic porosity, molds of colonial reef building corals. Bioclasts include benthic forams, bryozoa, bivalve fragments.",,,,356,U1464,C,10,R,1,A
356-U1464C-10R-1-A,75,80,386.35,386.4,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,10,R,1,A
356-U1464C-11R-1-A,0,33,395.3,395.63,lithified [B84],,dolostone [USGS],,,dolostone,neritic,brown,,solution surface,,,,,,,"Lithified, brown, very fine grained dolostone with common solution cavities and moldic porosity. At 44-45 gypsum crystal, brown transparent to translucent. Bioclasts include coral fragments (Acropora?), bivalves and gastropods. Most shells have dissolved and only moldic porosity remains",,,,356,U1464,C,11,R,1,A
356-U1464C-11R-1-A,33,38,395.63,395.68,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,11,R,1,A
356-U1464C-11R-1-A,38,44,395.68,395.74,lithified [B84],,dolostone [USGS],,,dolostone,neritic,dark brown,,solution surface,,,,,,,"Lithified, dark brown, very fine grained dolostone with common solution cavities and moldic porosity. Bioclasts include coral fragments? Bivalves and gastropods and sea urchin spine. Most shells have dissolved and only moldic porosity remains",,,,356,U1464,C,11,R,1,A
356-U1464C-12R-CC-A,0,15,405.0,405.15,lithified [B84],,dolostone [USGS],,,dolostone,neritic,brown,,solution surface,,,,,,,"Lithified, brown dolostone with very fine grained cement, Abundant solution cavities and moldic porosity. Bivalve molds up to 2 cm long and perfectly preserved. Bioclasts include benthic foraminfers, bivalves, branching coral mold, gastropod and bryozoans",,,,356,U1464,C,12,R,CC,A
356-U1464C-12R-CC-A,15,21,405.15,405.21,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,12,R,CC,A
356-U1464C-13R-1-A,0,63,414.7,415.33,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,neritic,light brown,,solution surface,,,,,,,"Lithified, skeletal light brown packstone with solution cavities and moldic porosity. Bioclasts include benthic forams sea urchin spines. Molds of corals Acropora? Porites? branching corals overgrown by coraline aglea and micrite above. Calcitic bryozoan, coraline algea and sea urchin spines remain",,,,356,U1464,C,13,R,1,A
356-U1464C-13R-1-A,63,67,415.33,415.37,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,13,R,1,A
356-U1464C-13R-1-A,67,77,415.37,415.47,lithified [B84],,packstone [E&K72; D62],3.0,,packstone,neritic,light brown,coral (branching),solution surface,,,,,,,"Lithified, light brown and dark gray packstone with a gray mold of a branching coral",,,,356,U1464,C,13,R,1,A
356-U1464C-14R-1-A,0,65,424.4,425.05,lithified [B84],skeletal,packstone [E&K72; D62],3.0,,skeletal packstone,neritic,light brown,,solution surface,,,,,,,"Lithified, light brown and brown, skeletal packstone. Most abundant molds of corals (Acropora?) Unaltered platy coral. Sea urchin spines, small benthic forams. Burrow infilled with skeltal packstone material. and gypsum mineralized surface.",,,,356,U1464,C,14,R,1,A
356-U1464C-14R-1-A,65,70,425.05,425.1,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,14,R,1,A
356-U1464C-14R-1-A,70,79,425.1,425.19,lithified [B84],skeletal,packstone [E&K72; D62],3.0,,skeletal packstone,neritic,light brown,,solution surface,,,,,,,"Lithified, light brown and brown, skeletal packstone. Karstic cavities and abundant moldic porositey. Most abundant molds of corals. Sea urchin spines, small benthic forams.",,,,356,U1464,C,14,R,1,A
356-U1464C-15R-CC-A,0,19,434.1,434.29,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,with gypsum,skeletal grainstone with gypsum,neritic,light brown,,solution cavity,,,,,,,"Lithified, light brown and brown skeltal grainstone with gypsum crystals and replacement. Karstic cavities and moldic porosity. Bioclasts include urchin spines, bryozoa, benthic forams, coraline algae? cavities of bivalves and gastropods",,,,356,U1464,C,15,R,CC,A
356-U1464C-15R-CC-A,19,23,434.29,434.33,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,15,R,CC,A
356-U1464C-15R-CC-A,23,38,434.33,434.48,lithified [B84],skeletal,grainstone [E&K72; D62],4.0,with gypsum,skeletal grainstone with gypsum,neritic,brown,,solution cavity,,,,,,,"Lithified, light brown and brown skeltal grainstone with gypsum crystals (can see crystal shape) and replacement up to 6 cm across. Karstic cavities and moldic porosity. Bioclasts include urchin spines, bryozoa, benthic forams, coraline algae? Porites that has been bored and filled with carbonates including benthic forams, then replaced by gypsum.",,,,356,U1464,C,15,R,CC,A
356-U1464C-16R-1-A,0,100,443.8,444.8,lithified [B84],skeletal,packstone [E&K72; D62],3.0,,skeletal packstone,neritic,brown,,,,,,,,,"Lithified, skeletal packstone with sand and coarse sand size grains replaced by gypsum and/or dolomite in some intervals. Some moldic porosity but not as extensive as in the previous cores. Large (a few centimeters long) bivalves replaced by gypsum. Mold of a large (5 cm in diameter) solitary coral. Bioclasts include foraminfers (spherical), large benthic forams, gastropods, bivalves, a solitary and colonial corals",,,,356,U1464,C,16,R,1,A
356-U1464C-16R-2-A,0,55,444.8,445.35,,,,,,,,,,,,,,,,,"Lithified, skeletal, light brown packstone with sand to coarse sand size grains. Some bioclasts and matrix replaced by gypsum and/or dolomite. Bioclasts present include benthic forams, bivalves, gastropod (a large one 5 cm across and the shell replaced by gypsum), a solitary coral. ,",,,,356,U1464,C,16,R,2,A
356-U1464C-16R-2-A,0,58,444.8,445.38,lithified [B84],skeletal,packstone [E&K72; D62],3.0,,skeletal packstone,neritic,light brown,,solution cavity,,,,,,,"Lithified, skeletal, light brown packstone with sand to coarse sand size grains. Some bioclasts and matrix replaced by gypsum and/or dolomite. Bioclasts present include bryozoan, bivalves, gastropod (a large one 5 cm across and the shell replaced by gypsum), a solitary coral.",,,,356,U1464,C,16,R,2,A
356-U1464C-16R-2-A,58,63,445.38,445.43,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,16,R,2,A
356-U1464C-16R-2-A,63,72,445.43,445.52,lithified [B84],skeletal,packstone [E&K72; D62],3.0,,skeletal packstone,neritic,light brown,,solution cavity,,,,,,,"Lithified, light brown and brown skeltal grainstone with gypsum crystals and replacement. Karstic cavities and moldic porosity. Bioclasts include urchin spines, bryozoa.",,,,356,U1464,C,16,R,2,A
356-U1464C-17R-CC-A,0,5,453.5,453.55,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,17,R,CC,A
356-U1464C-17R-CC-A,5,42,453.55,453.92,lithified [B84],skeletal,packstone [E&K72; D62],3.0,,skeletal packstone,neritic,light brown,,,,,,,,,"Lithified, light brown skeletal packstone with gypsum and/or dolomite replacement and to gravel size grains. Bioclasts include coraline algea overgrowing corals, spherical bryozoan, forams, corals (solitary), bivalve fragments. Some burrowing associated with coral growth.",,,,356,U1464,C,17,R,CC,A
356-U1464C-18R-1-A,0,10,463.2,463.3,lithified [B84],skeletal,dolostone [USGS],,,skeletal dolostone,neritic,brown,,,gypsum nodule,,,,,,"Lithified, brown, skeletal dolostone. Bioclasts include two coral (Fabiid and Acropora?) bivalve fragments, forams, coraline algea? bryozoa. It contains large (8 cm wide) gypsum nodules",,,,356,U1464,C,18,R,1,A
356-U1464C-18R-1-A,10,22,463.3,463.42,lithified [B84],skeletal,gypsum rock,,,skeletal gypsum rock,neritic,brown,,,,,,,,,"Lithified, skeletal gypsum rock. A fabid coral replaced or encased in gypsum",,,,356,U1464,C,18,R,1,A
356-U1464C-18R-1-A,22,58,463.42,463.78,lithified [B84],,dolostone [USGS],,,dolostone,neritic,brown,,,gypsum nodule,,,,,,"Lithified, brown dolostone with benthic forams, cycloclypeus, bivalve fragments, occasional bryozoan and moderate bioturbation. Gypsum nodules a few cm's long. Black grains?",,,,356,U1464,C,18,R,1,A
356-U1464C-18R-2-A,0,73,463.9,464.63,lithified [B84],,dolostone [USGS],,,dolostone,neritic,brown,,,hypsum nodules,,common [B06],4.0,,,"Lithified brown dolostone with moderate bioturbation. Bioclasts include: bivalves, cycloclypeus? benthic forams, bryozoa. Gypsum nodules",,,,356,U1464,C,18,R,2,A
356-U1464C-18R-2-A,73,78,464.63,464.68,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,18,R,2,A
356-U1464C-18R-2-A,78,87,464.68,464.77,lithified [B84],,gypsum rock [USGS],,,gypsum rock,neritic,brown,,,,,moderate [B06],3.0,,,"Gypsum rock, brown with cycloclypeus, forams, bryozoa, bivalve fragments. Burrows, not replaced by gypsum and filled with sand with benthic forams and glauconite grains.",,,,356,U1464,C,18,R,2,A
356-U1464C-19R-1-A,0,139,472.9,474.29,lithified [B84],skeletal,wackestone [E&K72; D62],2.0,,skeletal wackestone,neritic,creamy gray,,solution cavity,,,common [B06],4.0,,,"Lihtified, skeletal, creamy gray wackestone. Bioclasts are composed bivalves, forams, bryozoan, cycloclypeus foram, Ranging is size from sand size to granule. Bivalves can be up to 5 cm long. Lithoclasts include glauconite grains. Common bioturbation and burrows infilled with carbonate cement",,,,356,U1464,C,19,R,1,A
356-U1464C-19R-2-A,0,55,474.29,474.84,lithified [B84],skeletal,wackestone [E&K72; D62],2.0,,skeletal wackestone,neritic,creamy gray,,solution cavity,,,common [B06],4.0,,,"Lihtified, skeletal, creamy gray wackestone. Bioclasts are composed bivalves, forams, bryozoan, cycloclypeus foram, Ranging is size from sand size to granule. Bivalves can be up to 5 cm long. Lithoclasts include glauconite grains. Common bioturbation and burrows infilled with carbonate cement (light greenish gray and light brown). Karstic cavities. Glauconite and/or black grains common sand size.",,,,356,U1464,C,19,R,2,A
356-U1464C-19R-2-A,55,127,474.84,475.56,lithified [B84],skeletal,wackestone [E&K72; D62],2.0,,skeletal wackestone,neritic,light brown,,solution cavity,,,common [B06],4.0,,,"Lihtified, skeletal, creamy gray wackestone with less bioclasts and burrows filled with light green and light brown cement than the interval above. Bioclasts are composed bivalves, forams, bryozoan and a coral. Ranging is size from sand size to granule. Bivalves can be up to 5 cm long. Lithoclasts include glauconite grains. Common bioturbation and burrows infilled with brown carbonate cement",,,,356,U1464,C,19,R,2,A
356-U1464C-19R-2-A,127,135,475.56,475.64,lithified [B84],skeletal,dolostone [USGS],,,skeletal dolostone,neritic,light bluish gray,,,,,,,,,"Lithified, skeletal dolostone, light bluish gray. Large bivalves up to 5 cm long replaced by gypsum and some likely infilled with anhydrite. Bioclasts include bivalves, gastropods, and bryozoa",,,,356,U1464,C,19,R,2,A
356-U1464C-19R-3-A,0,83,475.64,476.47,lithified [B84],skeletal,dolostone [USGS],,,skeletal dolostone,pelagic,light bluish gray,,solution cavity,,,slight [B06],2.0,,,"Lithified, skeletal light bluish gray dolostone with shells replaced by gypsum (brown). Abundant moldic porosity infilled with transparent to translucent gypsum. Gypsum has also infilled burrows. Fine grained light bluish gray material infilling some skeletal material and burrows. Bioclasts include bivalves and gastropods (cm's long) very abundant. Urchin spines, colonial and solitary corals, bryozoan and some benthic forams",,,,356,U1464,C,19,R,3,A
356-U1464C-19R-CC-A,0,7,476.47,476.54,lithified [B84],skeletal,dolostone [USGS],,,skeletal dolostone,neritic,light bluish gray,,,,,,,,,"LIthified, skeletal dolostone, light bluish gray with gypsum replacing shells. Bluish green cement infilling some shells and/or burrows. Bioclasts, bivalves, gastorpods, byrozoa, benthic forams. Karstic cavities",,,,356,U1464,C,19,R,CC,A
356-U1464C-19R-CC-A,7,25,476.54,476.72,lithified [B84],,dolostone [USGS],,,dolostone,neritic,creamy gray,,,,,,,,,"Lithified, creamy gray dolostone with some sand size gypsum grains. Sand size shell fragments (not identified) sparse forams",,,,356,U1464,C,19,R,CC,A
356-U1464C-19R-CC-A,25,30,476.72,476.77,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,19,R,CC,A
356-U1464C-20R-1-A,0,146,482.6,484.06,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light gray,,solution cavity,gypsum nodules,,,,,,"Lithified, light brownish gray dolsotone with more or less bioclast content. Bioclasts are infilled by gypsum (black, gray and brown, transparent to translucent). Bioclasts include grastropods, bivalves, bryzoan, cycloclypeus and benthic forams. Also present gypsum nodules up to 5 cm long and infilling cavities",,,,356,U1464,C,20,R,1,A
356-U1464C-20R-2-A,0,54,484.06,484.6,lithified [B84],,dolostone [USGS],,,dolostone,neritic,light brown,,,gypsum nodule,,,,,,"Lithified, light brown dolostone with sparse bioclasts including bivalves, gastropods infilled with brown and black gypsum. A brown translucent to transparent gypsum nodule",,,,356,U1464,C,20,R,2,A
356-U1464C-20R-2-A,54,59,484.6,484.65,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,20,R,2,A
356-U1464C-21R-1-A,0,144,492.3,493.74,lithified [B84],dolomitic,grainstone [E&K72; D62],4.0,,dolomitic grainstone,hemipelagic,light brown,,solution cavity,gypsum nodule,,common [B06],4.0,,,"Lithified, light brown dolomitic grainstone with sand and coarse sand size grains. Common moldic porosity. Burrows and patches of a darker brown cement common. Gysum nodules and as infill of bivalve shells. Bioclasts include bivalves and bryozoa, sparse small benthic forams",,,,356,U1464,C,21,R,1,A
356-U1464C-21R-2-A,0,144,493.74,495.18,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,hemipelagic,light brown,,,,medium bedded [I54],,,sharp,sub-horizontal,"Lithified, light brown dolomitic packstone with sand and coarse sand size grains. Two, 5 cm thick beds with sharp upper and lower contacts between 102 and 108 cm. Below 111 cm, the dolomitic packstone is beige and contains burrows of dark brown dolomitic packstone. The burrows are several cm's in diameter. Bioclasts are sparse and mainly composed of bivalves, occastional bryozoa and few forams",,,,356,U1464,C,21,R,2,A
356-U1464C-21R-3-A,0,92,495.18,496.1,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,hemipelagic,light bluish gray,,,,,moderate [B06],3.0,,,"Lithified, light bluish gray dolomitic packstone with sand and coarse sand size grains. Bioclasts are mainly composed of bivalves replaced by gypsum. Also present benthic forams.",,,,356,U1464,C,21,R,3,A
356-U1464C-21R-CC-A,0,5,496.1,496.15,,,,,,,,,,,,,,,,,to pal,,,,356,U1464,C,21,R,CC,A
356-U1464C-21R-CC-A,5,25,496.15,496.35,lithified [B84],skeletal,packstone [E&K72; D62],3.0,,skeletal packstone,hemipelagic,light bluish gray,,,anhydrite nodule,,,,,,"LIthified, light bluish gray skeletal packstone with sand and coarse sand size grains and abundant skeletal material up to 2 cm long. The main bioclasts are bivalves and gastropods (replaced by gypsum) benthic forams, bryozoan.",,,,356,U1464,C,21,R,CC,A
356-U1464C-22R-1-A,0,133,502.0,503.33,lithified [B84],dolomitic,packstone [E&K72; D62],3.0,,dolomitic packstone,neritic,light bluish gray,,,gypsum nodule,,,,,,"LIthified, light bluish gray dolomitic packstone with sand size grains. Abundant bivalves infilled by gypsum and at times begining to be replaced by anhydrite. Anhydrate nodules present as well, granule size. Bioclasts are more abundant from 80 to 100 cm and they are mainly bivalves, bryozoan and benthic forams. One sea urchin spine. Sand size glauconite grains common",,,,356,U1464,C,22,R,1,A
