Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1422E-3H-4-A,10.5,23.0,23.605,23.73,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,23.0,24.5,23.73,23.745,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,24.5,25.0,23.745,23.75,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,25.0,26.0,23.75,23.76,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,26.0,65.0,23.76,24.15,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,65.0,67.0,24.15,24.17,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,67.0,95.0,24.17,24.45,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,95.0,98.0,24.45,24.48,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,98.0,101.0,24.48,24.51,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,101.0,103.0,24.51,24.53,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,103.0,112.0,24.53,24.62,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,112.0,134.0,24.62,24.84,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-4-A,134.0,150.0,24.84,25.0,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,4,A,
346-U1422E-3H-5-A,0.0,6.0,25.0,25.06,,clay [Leg210],,clay ,,,,lamination,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,
346-U1422E-3H-5-A,6.0,11.0,25.06,25.11,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,
346-U1422E-3H-5-A,11.0,39.0,25.11,25.39,,clay [Leg210],,clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,
346-U1422E-3H-5-A,39.0,44.0,25.39,25.44,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,
346-U1422E-3H-5-A,44.0,125.0,25.44,26.25,,clay [Leg210],,clay ,,,,color banding,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,
346-U1422E-3H-5-A,56.0,57.0,25.56,25.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,sulfide,,,Pyrite nodule.,,,,,,,,,,,,,,,,,,,346,U1422,E,3,H,5,A,
346-U1422E-3H-5-A,125.0,150.0,26.25,26.5,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,5,A,
346-U1422E-3H-6-A,0.0,9.0,26.5,26.59,,clay [Leg210],,clay ,,,,lamination,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,
346-U1422E-3H-6-A,9.0,29.0,26.59,26.79,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,,,,,10YR 5/8 (yellowish brown),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,
346-U1422E-3H-6-A,24.0,29.0,26.74,26.79,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,3,H,6,A,
346-U1422E-3H-6-A,29.0,115.0,26.79,27.65,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,
346-U1422E-3H-6-A,115.0,116.0,27.65,27.66,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,
346-U1422E-3H-6-A,116.0,119.0,27.66,27.69,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,
346-U1422E-3H-6-A,119.0,132.0,27.69,27.82,calcareous bearing,clayey silt [MMK88],,calcareous bearing clayey silt ,,,,,10YR 5/8 (yellowish brown),,,,,,,,,,,,,,,,,calcareous bearing  clayey silt ,clayey silt ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,
346-U1422E-3H-6-A,132.0,150.0,27.82,28.0,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,6,A,
346-U1422E-3H-7-A,0.0,18.0,28.0,28.18,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-7-A,18.0,23.0,28.18,28.23,,clay [Leg210],,clay ,,,,lamination,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-7-A,23.0,26.0,28.23,28.26,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-7-A,26.0,44.0,28.26,28.44,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-7-A,44.0,45.0,28.44,28.45,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-7-A,45.0,52.0,28.45,28.52,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-7-A,52.0,56.0,28.52,28.56,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-7-A,56.0,57.0,28.56,28.57,foraminifer bearing,silt [Leg210],,foraminifer bearing silt ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer bearing  silt ,silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-7-A,57.0,64.0,28.57,28.64,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,7,A,
346-U1422E-3H-CC-A,0.0,16.0,28.64,28.8,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,3,H,CC,A,
346-U1422E-4H-1-A,0.0,27.0,28.5,28.77,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-1-A,27.0,28.0,28.77,28.78,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-1-A,28.0,33.0,28.78,28.83,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-1-A,33.0,34.0,28.83,28.84,,silty sand [MMK88],,silty sand ,,,,,,,,,,,,,,,,,,,,,,silty sand ,silty sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-1-A,34.0,97.0,28.84,29.47,,clay [Leg210],,clay ,,,,,10BG 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-1-A,95.0,96.0,29.45,29.46,,,,,,,,,,,,,,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-1-A,97.0,136.0,29.47,29.86,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-1-A,136.0,138.0,29.86,29.88,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-1-A,138.0,150.0,29.88,30.0,,silty clay [MMK88],,silty clay ,,,,color banding,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,1,A,
346-U1422E-4H-2-A,0.0,12.0,30.0,30.12,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,
346-U1422E-4H-2-A,12.0,31.0,30.12,30.31,,silty clay [MMK88],,silty clay ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,
346-U1422E-4H-2-A,31.0,76.0,30.31,30.76,,silty clay [MMK88],,silty clay ,,,,color banding,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,
346-U1422E-4H-2-A,76.0,77.0,30.76,30.77,foraminifer rich,silty sand [MMK88],,foraminifer rich silty sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  silty sand ,silty sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,
346-U1422E-4H-2-A,77.0,138.0,30.77,31.38,,silty clay [MMK88],,silty clay ,,,,color banding,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,
346-U1422E-4H-2-A,138.0,139.0,31.38,31.39,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,
346-U1422E-4H-2-A,139.0,150.0,31.39,31.5,,silty clay [MMK88],,silty clay ,,,,color banding,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,2,A,
346-U1422E-4H-3-A,0.0,17.0,31.5,31.67,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,
346-U1422E-4H-3-A,17.0,17.2,31.67,31.672,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,
346-U1422E-4H-3-A,17.2,70.0,31.672,32.2,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,
346-U1422E-4H-3-A,70.0,78.0,32.2,32.28,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,
346-U1422E-4H-3-A,78.0,150.0,32.28,33.0,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,3,A,
346-U1422E-4H-4-A,0.0,20.0,33.0,33.2,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,
346-U1422E-4H-4-A,20.0,41.0,33.2,33.41,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,
346-U1422E-4H-4-A,41.0,131.0,33.41,34.31,,silty clay [MMK88],,silty clay ,,,,color banding,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,
346-U1422E-4H-4-A,131.0,138.0,34.31,34.38,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,present [A79],,pebble [W22_2],,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,
346-U1422E-4H-4-A,138.0,150.0,34.38,34.5,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,4,A,
346-U1422E-4H-5-A,0.0,120.0,34.5,35.7,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,5,A,
346-U1422E-4H-5-A,120.0,124.0,35.7,35.74,,silty clay [MMK88],,silty clay ,,,,,10YR 5/2 (grayish brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,5,A,
346-U1422E-4H-5-A,124.0,124.2,35.74,35.742,,sand [Leg210],,sand ,,,,,,,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,5,A,
346-U1422E-4H-5-A,124.2,129.5,35.742,35.795,,silty clay [MMK88],,silty clay ,,,,,10YR 5/2 (grayish brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,5,A,
346-U1422E-4H-5-A,129.5,130.0,35.795,35.8,,sand [Leg210],,sand ,,,,,,,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,5,A,
346-U1422E-4H-5-A,130.0,150.0,35.8,36.0,,silty clay [MMK88],,silty clay ,,,,,10YR 5/2 (grayish brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,5,A,
346-U1422E-4H-6-A,0.0,27.0,36.0,36.27,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,
346-U1422E-4H-6-A,27.0,27.2,36.27,36.272,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,
346-U1422E-4H-6-A,27.2,69.0,36.272,36.69,,silty clay [MMK88],,silty clay ,,,,,10BG 6/1 (greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,
346-U1422E-4H-6-A,69.0,84.0,36.69,36.84,,silty clay [MMK88],,silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,
346-U1422E-4H-6-A,84.0,150.0,36.84,37.5,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,6,A,
346-U1422E-4H-7-A,0.0,30.0,37.5,37.8,,silty clay [MMK88],,silty clay ,,,,,10BG 7/1 (light greenish gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,7,A,
346-U1422E-4H-7-A,30.0,49.0,37.8,37.99,foraminifer bearing,silty clay [MMK88],,foraminifer bearing silty clay ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  silty clay ,silty clay ,97,,,,,,,,,,foraminifer rich,sand [Leg210],,foraminifer rich  sand ,foraminifer rich sand ,sand ,,3,,,,,100,,,,,,346,U1422,E,4,H,7,A,
346-U1422E-4H-7-A,33.0,34.0,37.83,37.84,,,,,,,,,,,,present [A79],,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1422,E,4,H,7,A,
346-U1422E-4H-7-A,49.0,52.0,37.99,38.02,,silty clay [MMK88],,silty clay ,,,,,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,7,A,
346-U1422E-4H-7-A,52.0,53.0,38.02,38.03,,tephra [FS84],,tephra ,,,,,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,7,A,
346-U1422E-4H-7-A,53.0,67.0,38.03,38.17,,silty clay [MMK88],,silty clay ,,,,color banding,,,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,7,A,
346-U1422E-4H-CC-A,0.0,21.0,38.17,38.38,,silty clay [MMK88],,silty clay ,,,,color banding,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,4,H,CC,A,
346-U1422E-5H-1-A,0.0,6.0,38.0,38.06,,clay [Leg210],,clay ,,,,,10YR 4/3 (brown),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,6.0,9.0,38.06,38.09,,tephra [FS84],,tephra ,vitric,,,,2.5Y 8/1 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,9.0,11.0,38.09,38.11,,clay [Leg210],,clay ,,,,,10YR 4/3 (brown),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,11.0,12.0,38.11,38.12,foraminifer bearing,silty sand [MMK88],,foraminifer bearing silty sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer bearing  silty sand ,silty sand ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,12.0,35.0,38.12,38.35,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,35.0,46.0,38.35,38.46,foraminifer bearing,silty clay [MMK88],,foraminifer bearing silty clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,foraminifer bearing  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,46.0,64.0,38.46,38.64,,clay [Leg210],,clay ,,,,,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,64.0,80.0,38.64,38.8,,clay [Leg210],,clay ,,,,lamination,10YR 3/3 (dark brown),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,80.0,110.0,38.8,39.1,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,110.0,110.5,39.1,39.105,,tephra [FS84],,tephra ,vitric,,,,2.5Y 8/1 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-1-A,110.5,150.0,39.105,39.5,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,1,A,
346-U1422E-5H-2-A,0.0,7.0,39.5,39.57,,clay [Leg210],,clay ,,,,color banding,10BG 7/1 (light greenish gray),slight [DB86],1,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1422,E,5,H,2,A,
