Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1425D-3H-2-A,130.0,132.0,17.6,17.62,,,,,pumice,volcaniclastic-bearing,2,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,3,H,2,A,
346-U1425D-3H-3-A,0.0,44.0,17.8,18.24,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-3-A,44.0,45.0,18.24,18.25,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-3-A,45.0,51.0,18.25,18.31,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-3-A,51.0,117.0,18.31,18.97,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-3-A,117.0,117.5,18.97,18.975,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-3-A,117.5,128.0,18.975,19.08,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-3-A,128.0,129.0,19.08,19.09,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-3-A,129.0,140.0,19.09,19.2,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-3-A,140.0,150.0,19.2,19.3,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,3,A,
346-U1425D-3H-4-A,0.0,11.0,19.3,19.41,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,
346-U1425D-3H-4-A,11.0,12.0,19.41,19.42,,tephra [FS84],,tephra ,vitric,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,
346-U1425D-3H-4-A,12.0,15.0,19.42,19.45,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,
346-U1425D-3H-4-A,15.0,132.0,19.45,20.62,,carbonate ooze [Leg178],,carbonate ooze ,,,,lamination,2.5Y 7/3 (pale yellow),,,,,,,,,,,,,,,,,carbonate ooze ,carbonate ooze ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,
346-U1425D-3H-4-A,132.0,141.0,20.62,20.71,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,
346-U1425D-3H-4-A,141.0,143.0,20.71,20.73,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,
346-U1425D-3H-4-A,143.0,150.0,20.73,20.8,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,4,A,
346-U1425D-3H-5-A,0.0,2.0,20.8,20.82,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,2.0,12.0,20.82,20.92,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,12.0,20.0,20.92,21.0,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,20.0,21.0,21.0,21.01,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,21.0,40.0,21.01,21.2,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,40.0,44.0,21.2,21.24,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,44.0,46.0,21.24,21.26,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,46.0,47.0,21.26,21.27,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,47.0,96.0,21.27,21.76,,clay [Leg210],,clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,96.0,138.0,21.76,22.18,,clay [Leg210],,clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,138.0,143.0,22.18,22.23,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,143.0,147.0,22.23,22.27,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,147.0,147.5,22.27,22.275,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-5-A,147.5,150.0,22.275,22.3,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,5,A,
346-U1425D-3H-6-A,0.0,12.0,22.3,22.42,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,12.0,16.0,22.42,22.46,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,16.0,27.0,22.46,22.57,,silty clay [MMK88],,silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,27.0,43.0,22.57,22.73,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,43.0,45.0,22.73,22.75,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,45.0,46.0,22.75,22.76,,tephra [FS84],,tephra ,pumice,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,46.0,53.0,22.76,22.83,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,53.0,54.0,22.83,22.84,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,54.0,55.0,22.84,22.85,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,55.0,63.0,22.85,22.93,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,60.0,66.0,22.9,22.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,63.0,73.0,22.93,23.03,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,73.0,90.0,23.03,23.2,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,90.0,94.0,23.2,23.24,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,94.0,128.0,23.24,23.58,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,100,,,,,,,,,,,,,,,,,,,,,,100,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-6-A,124.0,125.0,23.54,23.55,,,,,pumice,trace amount,1,,N 7 (light gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,3,H,6,A,
346-U1425D-3H-7-A,0.0,57.0,23.58,24.15,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,50,,,,,,,,,Core totally knackered - bowing and cracking of liner. ,,silty clay [MMK88],,silty clay ,silty clay ,silty clay ,5Y 3/2 (dark olive gray),50,,,,,100,,,,,,346,U1425,D,3,H,7,A,
346-U1425D-3H-CC-A,0.0,7.0,24.15,24.22,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,3,H,CC,A,
346-U1425D-4H-1-A,0.0,5.0,24.3,24.35,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,
346-U1425D-4H-1-A,5.0,12.5,24.35,24.425,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,
346-U1425D-4H-1-A,12.5,14.0,24.425,24.44,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,
346-U1425D-4H-1-A,14.0,138.5,24.44,25.685,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,
346-U1425D-4H-1-A,138.5,139.0,25.685,25.69,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,N 8 (white),,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,
346-U1425D-4H-1-A,139.0,150.0,25.69,25.8,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,1,A,
346-U1425D-4H-2-A,0.0,14.0,25.8,25.94,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,14.0,21.0,25.94,26.01,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,21.0,23.0,26.01,26.03,,tephra [FS84],,tephra ,pumice,,,,N 8 (white),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,23.0,41.0,26.03,26.21,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,41.0,55.0,26.21,26.35,foraminifer rich,silty clay [MMK88],with nannofossils [Leg339],foraminifer rich silty clay  with nannofossils ,,,,color banding,2.5Y 4/3 (olive brown),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,55.0,56.0,26.35,26.36,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,56.0,82.0,26.36,26.62,foraminifer rich,silty clay [MMK88],with nannofossils [Leg339],foraminifer rich silty clay  with nannofossils ,,,,color banding,2.5Y 4/3 (olive brown),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay   with nannofossils ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,75.0,80.0,26.55,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,82.0,86.0,26.62,26.66,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,86.0,94.0,26.66,26.74,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,94.0,108.0,26.74,26.88,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,108.0,114.0,26.88,26.94,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-2-A,114.0,150.0,26.94,27.3,foraminifer rich,clay [Leg210],,foraminifer rich clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,foraminifer rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,2,A,
346-U1425D-4H-3-A,0.0,18.0,27.3,27.48,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-3-A,18.0,35.0,27.48,27.65,,silty clay [MMK88],,silty clay ,,,,color banding,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-3-A,35.0,56.0,27.65,27.86,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-3-A,56.0,75.0,27.86,28.05,,silty clay [MMK88],,silty clay ,,,,lamination,2.5Y 3/1 (very dark gray),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-3-A,75.0,105.0,28.05,28.35,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-3-A,105.0,119.0,28.35,28.49,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 4/4 (olive brown),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-3-A,119.0,131.0,28.49,28.61,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-3-A,131.0,140.0,28.61,28.7,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-3-A,140.0,150.0,28.7,28.8,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,3,A,
346-U1425D-4H-4-A,0.0,23.0,28.8,29.03,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,23.0,24.0,29.03,29.04,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,24.0,69.0,29.04,29.49,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,69.0,74.0,29.49,29.54,foraminifer rich,silty clay [MMK88],,foraminifer rich silty clay ,,,,lamination,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,foraminifer rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,74.0,95.0,29.54,29.75,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,95.0,99.5,29.75,29.795,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,99.5,100.0,29.795,29.8,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,100.0,115.0,29.8,29.95,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,115.0,122.0,29.95,30.02,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-4-A,122.0,150.0,30.02,30.3,,clay [Leg210],,clay ,,,,color banding,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,4,A,
346-U1425D-4H-5-A,0.0,19.0,30.3,30.49,,clay [Leg210],,clay ,,,,,10GY 6/1 (greenish gray),,,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,
346-U1425D-4H-5-A,19.0,33.0,30.49,30.63,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,color banding,2.5Y 7/3 (pale yellow),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,
346-U1425D-4H-5-A,19.0,46.0,30.49,30.76,,,,,,,,lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,
346-U1425D-4H-5-A,33.0,35.0,30.63,30.65,foraminifer rich,sand [Leg210],,foraminifer rich sand ,,,,,N 8 (white),,,,,,,,,,,,,,,,,foraminifer rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,
346-U1425D-4H-5-A,35.0,130.0,30.65,31.6,nannofossil rich,silty clay [MMK88],,nannofossil rich silty clay ,,,,color banding,2.5Y 7/3 (pale yellow),,,,,,,,,,,,,,,,,nannofossil rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,
346-U1425D-4H-5-A,130.0,150.0,31.6,31.8,,silty clay [MMK88],,silty clay ,,,,,2.5Y 3/3 (dark olive brown),,,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1425,D,4,H,5,A,
