Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1429B-8H-6-A,23,50,65.13,65.4,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,8,H,6,A,
346-U1429B-8H-6-A,50,150,65.4,66.4,nannofossil rich,clay [Leg210],with biogenic components [Leg339],nannofossil rich clay  with biogenic components ,,,,structureless,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,8,H,6,A,
346-U1429B-8H-7-A,0,71,66.4,67.11,nannofossil rich,clay [Leg210],with biogenic components [Leg339],nannofossil rich clay  with biogenic components ,,,,structureless,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,8,H,7,A,
346-U1429B-8H-CC-A,0,27,67.11,67.38,nannofossil rich,clay [Leg210],with biogenic components [Leg339],nannofossil rich clay  with biogenic components ,,,,structureless,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clay ,clay   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,8,H,CC,A,
346-U1429B-9H-1-A,0,153,66.9,68.43,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,1,A,
346-U1429B-9H-2-A,0,150,68.43,69.93,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,2,A,
346-U1429B-9H-3-A,0,33,69.93,70.26,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,3,A,
346-U1429B-9H-3-A,33,47,70.26,70.4,sandy [Leg339],clay [Leg210],,sandy  clay ,,,,bedding,N 4 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,sandy   clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,3,A,
346-U1429B-9H-3-A,47,151,70.4,71.44,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,3,A,
346-U1429B-9H-4-A,0,150,71.44,72.94,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,4,A,
346-U1429B-9H-5-A,0,151,72.94,74.45,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,5,A,
346-U1429B-9H-6-A,0,152,74.45,75.97,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,6,A,
346-U1429B-9H-7-A,0,55,75.97,76.52,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,7,A,
346-U1429B-9H-CC-A,0,25,76.52,76.77,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,9,H,CC,A,
346-U1429B-10H-1-A,0,150,76.4,77.9,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,10,H,1,A,
346-U1429B-10H-2-A,0,153,77.9,79.43,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,10,H,2,A,
346-U1429B-10H-3-A,0,155,79.43,80.98,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,10,H,3,A,
346-U1429B-10H-4-A,0,152,80.98,82.5,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,10,H,4,A,
346-U1429B-10H-5-A,0,151,82.5,84.01,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,10,H,5,A,
346-U1429B-10H-6-A,0,151,84.01,85.52,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,10,H,6,A,
346-U1429B-10H-7-A,0,65,85.52,86.17,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,10,H,7,A,
346-U1429B-10H-CC-A,0,29,86.17,86.46,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,10,H,CC,A,
346-U1429B-11H-1-A,0,111,85.9,87.01,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,1,A,
346-U1429B-11H-1-A,111,138,87.01,87.28,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,1,A,
346-U1429B-11H-2-A,0,138,87.4,88.78,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,2,A,
346-U1429B-11H-2-A,68,69,88.08,88.09,,,,,,,,,,,,,,,,,,,,,,,,,gastropod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,2,A,
346-U1429B-11H-2-A,138,139,88.78,88.79,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,2,A,
346-U1429B-11H-2-A,139,152,88.79,88.92,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,2,A,
346-U1429B-11H-3-A,0,151,88.92,90.43,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,3,A,
346-U1429B-11H-4-A,0,150,90.43,91.93,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,4,A,
346-U1429B-11H-5-A,0,150,91.93,93.43,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,5,A,
346-U1429B-11H-6-A,0,150,93.43,94.93,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,6,A,
346-U1429B-11H-7-A,0,59,94.93,95.52,foraminifer rich,nannofossil ooze [Leg339],with sand [Leg339],foraminifer rich nannofossil ooze  with sand ,,,,,,,,,,,,,,,,,,,,,,foraminifer rich  nannofossil ooze ,nannofossil ooze   with sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,11,H,7,A,
346-U1429B-12H-1-A,0,150,95.4,96.9,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,1,A,
346-U1429B-12H-2-A,0,152,96.9,98.42,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,2,A,
346-U1429B-12H-3-A,0,150,98.42,99.92,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,3,A,
346-U1429B-12H-4-A,0,152,99.92,101.44,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,4,A,
346-U1429B-12H-5-A,0,150,101.44,102.94,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,5,A,
346-U1429B-12H-6-A,0,13,102.94,103.07,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,6,A,
346-U1429B-12H-6-A,13,114,103.07,104.08,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,6,A,
346-U1429B-12H-7-A,0,96,104.08,105.04,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,7,A,
346-U1429B-12H-CC-A,0,20,105.04,105.24,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,12,H,CC,A,
346-U1429B-13H-1-A,0,27,104.0,104.27,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,1,A,
346-U1429B-13H-2-A,0,150,104.27,105.77,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,2,A,
346-U1429B-13H-3-A,0,136,105.77,107.13,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,3,A,
346-U1429B-13H-4-A,0,150,107.13,108.63,sandy [Leg339],nannofossil ooze [Leg339],with biogenic components [Leg339],sandy  nannofossil ooze  with biogenic components ,,,,,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   nannofossil ooze ,nannofossil ooze   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,4,A,
346-U1429B-13H-5-A,0,150,108.63,110.13,diatom bearing,nannofossil ooze [Leg339],with foraminifers [Leg339],diatom bearing nannofossil ooze  with foraminifers ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,5,A,
346-U1429B-13H-6-A,0,151,110.13,111.64,sandy [Leg339],nannofossil ooze [Leg339],with biogenic components [Leg339],sandy  nannofossil ooze  with biogenic components ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   nannofossil ooze ,nannofossil ooze   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,6,A,
346-U1429B-13H-7-A,0,150,111.64,113.14,sandy [Leg339],nannofossil ooze [Leg339],with biogenic components [Leg339],sandy  nannofossil ooze  with biogenic components ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   nannofossil ooze ,nannofossil ooze   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,7,A,
346-U1429B-13H-8-A,0,81,113.14,113.95,sandy [Leg339],nannofossil ooze [Leg339],with biogenic components [Leg339],sandy  nannofossil ooze  with biogenic components ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   nannofossil ooze ,nannofossil ooze   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,8,A,
346-U1429B-13H-CC-A,0,25,113.95,114.2,sandy [Leg339],nannofossil ooze [Leg339],with biogenic components [Leg339],sandy  nannofossil ooze  with biogenic components ,,,,structureless,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,sandy   nannofossil ooze ,nannofossil ooze   with biogenic components ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,13,H,CC,A,
346-U1429B-14H-1-A,0,70,113.5,114.2,,nannofossil ooze [Leg339],,nannofossil ooze ,vitric,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,14,H,1,A,
346-U1429B-14H-1-A,70,151,114.2,115.01,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,14,H,1,A,
346-U1429B-14H-2-A,0,68,115.01,115.69,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,14,H,2,A,
346-U1429B-14H-3-A,0,78,115.69,116.47,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,14,H,3,A,
346-U1429B-14H-4-A,0,89,116.47,117.36,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,14,H,4,A,
346-U1429B-15H,0,746,115.0,122.46,volcanic glass rich,sand [Leg210],,volcanic glass rich sand ,,,,structureless,N 6 (gray),,,,,,,,,,,,,,,,,volcanic glass rich  sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,15,H,,,
346-U1429B-16H,0,966,122.0,131.66,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,16,H,,,
346-U1429B-16H-3-A,11,15,124.94,124.98,,,,,,,,,,,,,,,,,,,,,,,,,sponge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,16,H,3,A,
346-U1429B-17H,0,999,131.5,141.49,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,17,H,,,
346-U1429B-17H-1-A,39,44,131.89,131.94,,tephra [FS84],,tephra ,,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,17,H,1,A,
346-U1429B-18H,0,975,141.0,150.75,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,18,H,,,
346-U1429B-18H-1-A,66,67,141.66,141.67,,,,,vitric,volcaniclastic-rich,3,,N 5 (gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,18,H,1,A,
346-U1429B-18H-4-A,61,62,146.11,146.12,,foraminiferal ooze [Leg339],,foraminiferal ooze ,,,,patch or bleb,,,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,18,H,4,A,
346-U1429B-18H-5-A,36,82,147.36,147.82,nannofossil rich,tephra [FS84],,nannofossil rich tephra ,pumice,volcaniclastic-bearing,2,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,18,H,5,A,
346-U1429B-18H-5-A,82,92,147.82,147.92,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,18,H,5,A,
346-U1429B-18H-6-A,35,37,148.85,148.87,,foraminiferal ooze [Leg339],,foraminiferal ooze ,,,,patch or bleb,,,,,,,,,,,,,,,,,,foraminiferal ooze ,foraminiferal ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,18,H,6,A,
346-U1429B-18H-CC-A,0,10,150.5,150.6,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),heavy [DB86],3,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,18,H,CC,A,
346-U1429B-18H-CC-A,10,25,150.6,150.75,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,18,H,CC,A,
346-U1429B-19H,0,979,150.5,160.29,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,19,H,,,
346-U1429B-19H-2-A,134,150,153.34,153.5,,tephra [FS84],,tephra ,vitric,,,,N 5 (gray),heavy [DB86],3,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,19,H,2,A,
346-U1429B-19H-3-A,0,11,153.5,153.61,,tephra [FS84],,tephra ,vitric,,,normal grading,N 4 (dark gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,19,H,3,A,
346-U1429B-19H-3-A,80,105,154.3,154.55,,sand [Leg210],,sand ,,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,19,H,3,A,
346-U1429B-19H-4-A,84,92,155.84,155.92,,sand [Leg210],,sand ,,,,patch or bleb,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,19,H,4,A,
346-U1429B-19H-5-A,101,107,157.51,157.57,,sand [Leg210],,sand ,,,,patch or bleb,N 4 (dark gray),,,,,,,,,,,,,,,,,sand ,sand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,19,H,5,A,
346-U1429B-19H-7-A,44,45,159.64,159.65,,,,,,,,,,,,,,,,,,,,,,,,,gastropod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,19,H,7,A,
346-U1429B-20H,0,995,160.0,169.95,,nannofossil ooze [Leg339],,nannofossil ooze ,,,,,10Y 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1429,B,20,H,,,
