Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
367-U1499B-13R-5-A,19.0,22.0,766.59,766.62,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,lens or pod [BJ84],heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,5,A
367-U1499B-13R-5-A,22.0,41.0,766.62,766.81,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,5,A
367-U1499B-13R-5-A,41.0,45.0,766.81,766.85,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,5,A
367-U1499B-13R-5-A,45.0,148.0,766.85,767.88,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,5,A
367-U1499B-13R-6-A,0.0,8.0,767.88,767.96,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,6,A
367-U1499B-13R-6-A,8.0,11.0,767.96,767.99,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,6,A
367-U1499B-13R-6-A,11.0,133.0,767.99,769.21,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,6,A
367-U1499B-13R-7-A,0.0,105.0,769.21,770.26,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],massive [BJ84],moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,7,A
367-U1499B-13R-CC-A,0.0,23.0,770.26,770.49,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,thick bed [B01],massive [BJ84],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,13,R,CC,A
367-U1499B-14R-1-A,0.0,10.0,771.4,771.5,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,1,A
367-U1499B-14R-1-A,10.0,12.0,771.5,771.52,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,horizontal,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,1,A
367-U1499B-14R-1-A,12.0,23.0,771.52,771.63,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,1,A
367-U1499B-14R-1-A,23.0,28.0,771.63,771.68,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,curved,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,1,A
367-U1499B-14R-1-A,28.0,53.0,771.68,771.93,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,1,A
367-U1499B-14R-1-A,53.0,58.0,771.93,771.98,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,curved,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,1,A
367-U1499B-14R-1-A,58.0,129.0,771.98,772.69,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,1,A
367-U1499B-14R-2-A,0.0,31.0,772.69,773.0,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,31.0,36.0,773.0,773.05,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,curved,very thin bed [B01],fining upward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,36.0,59.0,773.05,773.28,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,cement,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,59.0,63.0,773.28,773.32,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,horizontal,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,63.0,95.0,773.32,773.64,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,95.0,103.0,773.64,773.72,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,curved,thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,103.0,126.0,773.72,773.95,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,126.0,129.0,773.95,773.98,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,horizontal,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,129.0,138.0,773.98,774.07,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-2-A,138.0,140.0,774.07,774.09,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,2,A
367-U1499B-14R-3-A,0.0,8.0,774.09,774.17,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,8.0,17.0,774.17,774.26,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,17.0,35.0,774.26,774.44,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,35.0,56.0,774.44,774.65,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,contorted strata [BJ80],curved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,56.0,60.0,774.65,774.69,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,very thin bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,60.0,80.0,774.69,774.89,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,80.0,82.0,774.89,774.91,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,82.0,85.0,774.91,774.94,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,85.0,94.0,774.94,775.03,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,94.0,95.0,775.03,775.04,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,95.0,98.0,775.04,775.07,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,98.0,105.0,775.07,775.14,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 6/10Y (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,horizontal,very thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,105.0,116.0,775.14,775.25,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,116.0,125.0,775.25,775.34,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,curved,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-3-A,125.0,141.0,775.34,775.5,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,3,A
367-U1499B-14R-4-A,0.0,13.0,775.5,775.63,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,4,A
367-U1499B-14R-4-A,13.0,15.0,775.63,775.65,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,sub-horizontal,thin bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,4,A
367-U1499B-14R-4-A,15.0,26.0,775.65,775.76,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,4,A
367-U1499B-14R-4-A,26.0,30.0,775.76,775.8,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,curved,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,4,A
367-U1499B-14R-4-A,30.0,132.0,775.8,776.82,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,4,A
367-U1499B-14R-4-A,132.0,136.0,776.82,776.86,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,curved,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,4,A
367-U1499B-14R-4-A,136.0,139.0,776.86,776.89,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,4,A
367-U1499B-14R-4-A,139.0,143.0,776.89,776.93,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,4,A
367-U1499B-14R-5-A,0.0,9.0,776.93,777.02,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,5,A
367-U1499B-14R-5-A,9.0,19.0,777.02,777.12,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,horizontal,very thin bed [B01],fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,5,A
367-U1499B-14R-5-A,19.0,30.0,777.12,777.23,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,5,A
367-U1499B-14R-5-A,30.0,36.0,777.23,777.29,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,curved,very thin bed [B01],fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,5,A
367-U1499B-14R-5-A,36.0,50.0,777.29,777.43,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,5,A
367-U1499B-14R-5-A,50.0,57.0,777.43,777.5,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 6/10Y (greenish gray),lithified [B84],fine sand [W22_2],4,medium sand [W22_2],5,well [2014],,,,,horizontal,thin bed [B01],parallel lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,5,A
367-U1499B-14R-5-A,57.0,73.0,777.5,777.66,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,5,A
367-U1499B-14R-CC-A,0.0,7.0,777.66,777.78,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,14,R,CC,A
367-U1499B-15R-1-A,0.0,10.0,781.1,781.2,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
367-U1499B-15R-1-A,10.0,25.0,781.2,781.35,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
367-U1499B-15R-1-A,25.0,41.0,781.35,781.51,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
367-U1499B-15R-1-A,41.0,50.0,781.51,781.6,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
367-U1499B-15R-1-A,50.0,63.0,781.6,781.73,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
367-U1499B-15R-1-A,63.0,79.0,781.73,781.89,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,erosive,sub-horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
367-U1499B-15R-1-A,79.0,97.0,781.89,782.07,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
367-U1499B-15R-1-A,97.0,100.0,782.07,782.1,,siltstone [Leg339],,siltstone,siltstone,,GLEY 1 5/10Y (greenish gray),lithified [B84],silt [W22_1],2,coarse sand [W22_2],6,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
367-U1499B-15R-1-A,100.0,115.0,782.1,782.25,,claystone [Leg339],,claystone,claystone,,7.5YR 3/2 (dark brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1499,B,15,R,1,A
