Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1502A-14R-1-A,57.0,75.0,490.77,490.95,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,75.0,86.0,490.95,491.06,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,86.0,97.0,491.06,491.17,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,97.0,121.0,491.17,491.41,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,121.0,143.0,491.41,491.63,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-1-A,143.0,150.0,491.63,491.7,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,1,A
368-U1502A-14R-2-A,0.0,5.0,491.7,491.75,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,5.0,10.0,491.75,491.8,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,10.0,15.0,491.8,491.85,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,15.0,26.0,491.85,491.96,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,26.0,66.0,491.96,492.36,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,66.0,73.0,492.36,492.43,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,73.0,84.0,492.43,492.54,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,84.0,88.0,492.54,492.58,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,88.0,103.0,492.58,492.73,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,103.0,126.0,492.73,492.96,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,126.0,132.0,492.96,493.02,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-2-A,132.0,152.0,493.02,493.22,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,2,A
368-U1502A-14R-3-A,0.0,25.0,493.22,493.47,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,25.0,34.0,493.47,493.56,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,34.0,42.0,493.56,493.64,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,42.0,52.0,493.64,493.74,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,52.0,75.0,493.74,493.97,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,75.0,87.0,493.97,494.09,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,87.0,97.0,494.09,494.19,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,97.0,105.0,494.19,494.27,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,105.0,122.0,494.27,494.44,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,122.0,146.0,494.44,494.68,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-3-A,146.0,150.0,494.68,494.72,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,3,A
368-U1502A-14R-4-A,0.0,24.0,494.72,494.96,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,24.0,40.0,494.96,495.12,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,40.0,51.0,495.12,495.23,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 7/10GY (light greenish grey),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,51.0,57.0,495.23,495.29,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,57.0,79.0,495.29,495.51,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,79.0,87.0,495.51,495.59,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,87.0,98.0,495.59,495.7,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,98.0,107.0,495.7,495.79,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,107.0,112.0,495.79,495.84,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,112.0,117.0,495.84,495.89,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,117.0,123.0,495.89,495.95,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,123.0,129.0,495.95,496.01,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-4-A,129.0,135.0,496.01,496.07,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,4,A
368-U1502A-14R-5-A,0.0,16.0,496.22,496.38,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,5,A
368-U1502A-14R-5-A,16.0,31.0,496.38,496.53,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,5,A
368-U1502A-14R-5-A,31.0,36.0,496.53,496.58,,silty clay [MMK88],,silty clay,silty clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,5,A
368-U1502A-14R-5-A,36.0,43.0,496.58,496.65,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,5,A
368-U1502A-14R-5-A,43.0,68.0,496.65,496.9,,clay [Leg339],,clay,clay,,10YR 5/2 (grayish brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,5,A
368-U1502A-14R-5-A,68.0,85.0,496.9,497.07,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,5,A
368-U1502A-14R-5-A,85.0,92.0,497.07,497.14,,clay [Leg339],,clay,clay,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,5,A
368-U1502A-14R-CC-A,0.0,5.0,497.14,497.19,,silty clay [MMK88],,silty clay,silty clay,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,CC,A
368-U1502A-14R-CC-A,5.0,7.0,497.19,497.21,,clay [Leg339],,clay,clay,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,14,R,CC,A
368-U1502A-15R-1-A,0.0,3.0,499.8,499.83,,clay [Leg339],,clay,clay,,GLEY 1 7/10Y (light greenish grey),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,1,A
368-U1502A-15R-1-A,3.0,19.0,499.83,499.99,,silty sand [Leg339],,silty sand,silty sand,,GLEY 1 5/5GY (greenish gray),unlithified,very fine sand [W22_2],3.0,coarse sand [W22_2],6.0,moderate [2014],,,,planar,horizontal,,massive [BJ84],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,1,A
368-U1502A-15R-1-A,19.0,30.0,499.99,500.1,,clay [Leg339],,clay,clay,,GLEY 1 4/10Y (dark greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,1,A
368-U1502A-15R-1-A,30.0,35.0,500.1,500.15,,clay [Leg339],,clay,clay,,GLEY 1 6/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,1,A
368-U1502A-15R-1-A,35.0,47.0,500.15,500.27,,clay [Leg339],,clay,clay,,10YR 6/2 (light brownish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,moderate [DB86],2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,1,A
368-U1502A-15R-1-A,47.0,63.0,500.27,500.43,,sandy silt [Leg339],,sandy silt,sandy silt,,GLEY 1 5/5GY (greenish gray),unlithified,silt [W22_1],2.0,medium sand [W22_2],5.0,moderate [2014],,,,planar,horizontal,,fining upward,slight [DB86],1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,1,A
368-U1502A-15R-1-A,63.0,69.0,500.43,500.49,,calcareous ooze [Leg339],,calcareous ooze,calcareous ooze,,GLEY 1 7/10Y (light greenish grey),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,1,A
368-U1502A-15R-1-A,69.0,74.0,500.49,500.54,,clay [Leg339],,clay,clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,,,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,1,A
368-U1502A-15R-CC-A,0.0,8.0,500.54,500.62,,clay [Leg339],,clay,clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,planar,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,CC,A
368-U1502A-15R-CC-A,8.0,12.0,500.62,500.66,,clay [Leg339],,clay,clay,,10YR 6/2 (light brownish gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,15,R,CC,A
368-U1502A-16R-1-A,0.0,30.0,509.3,509.6,,silt [Leg339],,silt,silt,,GLEY 1 5/5GY (greenish gray),unlithified,silt [W22_1],2.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,16,R,1,A
368-U1502A-17R-1-A,0.0,8.0,518.9,518.98,,clay [Leg339],,clay,clay,,GLEY 1 5/5GY (greenish gray),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,17,R,1,A
368-U1502A-17R-1-A,8.0,30.0,518.98,519.2,,clay [Leg339],,clay,clay,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,,heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,17,R,1,A
