Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group
,,Bulimina,,,,sp.,,,,Bulimina sp.,benthic_forams
,,Bulimina,,,,spp.,,,,Bulimina spp.,benthic_forams
,,Bulimina,,,,striata,,,,Bulimina striata,benthic_forams
,,Bulimina,,,,striata,,group,,Bulimina striata group,benthic_forams
,,Bulimina,,,,subbortonica,,,,Bulimina subbortonica,benthic_forams
,,Bulimina,,,,thanetensis,,,,Bulimina thanetensis,benthic_forams
,,Bulimina,,,,translucens,,,,Bulimina translucens,benthic_forams
,,Bulimina,,,,triangularis,,,,Bulimina triangularis,benthic_forams
,,Bulimina,,,,trihedra,,,,Bulimina trihedra,benthic_forams
,,Bulimina,,,,trinitatensis,,,,Bulimina trinitatensis,benthic_forams
,,Bulimina,,,,truncanella,,,,Bulimina truncanella,benthic_forams
,,Bulimina,,,,tuxpamensis,,,,Bulimina tuxpamensis,benthic_forams
,,Buliminella,,,,browni,,,,Buliminella browni,benthic_forams
,,Buliminella,,,,elegantissima,,,,Buliminella elegantissima,benthic_forams
,,Buliminella,,,,grata,,,,Buliminella grata,benthic_forams
,,Buliminella,,,,parvula,,,,Buliminella parvula,benthic_forams
,,Buliminella,,,,sp.,,,,Buliminella sp.,benthic_forams
,,Buliminella,,,,spp.,,,,Buliminella spp.,benthic_forams
,,Buliminella,,,,tenuata,,,,Buliminella tenuata,benthic_forams
,,Calcarina,,,,calcar,,,,Calcarina calcar,benthic_forams
,,Calcarina,,,,sp.,,,,Calcarina sp.,benthic_forams
,?,Cancris,,,,sp.,,,,? Cancris sp.,benthic_forams
,,Cancris,,,,auricula,,,,Cancris auricula,benthic_forams
,,Cancris,,,,auriculus,,,,Cancris auriculus,benthic_forams
,,Cancris,,,,inflatus,,,,Cancris inflatus,benthic_forams
,,Cancris,,,,oblonga,,,,Cancris oblonga,benthic_forams
,,Cancris,,,,sp.,,,,Cancris sp.,benthic_forams
,,Cancris,,,,spp.,,,,Cancris spp.,benthic_forams
,,Cassidulina,,,,californica,,,,Cassidulina californica,benthic_forams
,,Cassidulina,,,,carinata,,,,Cassidulina carinata,benthic_forams
,,Cassidulina,,,,crassa,,,,Cassidulina crassa,benthic_forams
,,Cassidulina,,,,cuneata,,,,Cassidulina cuneata,benthic_forams
,,Cassidulina,,,,cushmani,,,,Cassidulina cushmani,benthic_forams
,,Cassidulina,,,,delicata,,,,Cassidulina delicata,benthic_forams
,,Cassidulina,,,,japonica,,,,Cassidulina japonica,benthic_forams
,,Cassidulina,,,,laevigata,,,,Cassidulina laevigata,benthic_forams
,,Cassidulina,,,,minuta,,,,Cassidulina minuta,benthic_forams
,,Cassidulina,,,,norvangi,,,,Cassidulina norvangi,benthic_forams
,,Cassidulina,,,,sp.,,,,Cassidulina sp.,benthic_forams
,,Cassidulina,,,,spp.,,,,Cassidulina spp.,benthic_forams
,,Cassidulina,,,,subglobosa,,,,Cassidulina subglobosa,benthic_forams
,,Cassidulina,,,,sulcata,,,,Cassidulina sulcata,benthic_forams
,,Cassidulina,,,,teretis,,,,Cassidulina teretis,benthic_forams
,,Cassidulina,,,,translucens,,,,Cassidulina translucens,benthic_forams
,,Cassidulina,,,,tumida,,,,Cassidulina tumida,benthic_forams
,,Cassidulinoides,,,,parkerianus,,,,Cassidulinoides parkerianus,benthic_forams
,,Cassidulinoides,,,,porrectus,,,,Cassidulinoides porrectus,benthic_forams
,,Cassidulinoides,,,,sp.,,,,Cassidulinoides sp.,benthic_forams
,,Cassidulinoides,,,,spp.,,,,Cassidulinoides spp.,benthic_forams
,,Cassidulinoides,,,,tenuis,,,,Cassidulinoides tenuis,benthic_forams
,,Caudammina,,,,spp.,,,,Caudammina spp.,benthic_forams
,,Caudammina,,,,ovula,,,,Caudammina ovula,benthic_forams
,,Ceratobulimina,,,,jonesiana,,,,Ceratobulimina jonesiana,benthic_forams
,,Ceratocancris,,,,sp.,,,,Ceratocancris sp.,benthic_forams
,,Cerebrina,,,,lacunata,,,,Cerebrina lacunata,benthic_forams
"""Challengeria spp.""",,,,,,,,,,"""Challengeria spp.""",radiolarians
,,Charltonina,,,,sp.,,,,Charltonina sp.,benthic_forams
,,Chilostomella,,,,oolina,,,,Chilostomella oolina,benthic_forams
,,Chilostomella,,,,ovoidea,,,,Chilostomella ovoidea,benthic_forams
,,Chilostomella,,,,sp.,,,,Chilostomella sp.,benthic_forams
,,Chilostomella,,,,spp.,,,,Chilostomella spp.,benthic_forams
,,Chilostomellina,,,,fimbriata,,,,Chilostomellina fimbriata,benthic_forams
,,Chrysalogonium,,,,calomorphum,,,,Chrysalogonium calomorphum,benthic_forams
,,Chrysalogonium,,,,crassitestum,,,,Chrysalogonium crassitestum,benthic_forams
,,Chrysalogonium,,,,equisetiformis,,,,Chrysalogonium equisetiformis,benthic_forams
,,Chrysalogonium,,,,intertenuatum,,,,Chrysalogonium intertenuatum,benthic_forams
,,Chrysalogonium,,,,sp.,,,,Chrysalogonium sp.,benthic_forams
,,Chrysalogonium,,,,spp.,,,,Chrysalogonium spp.,benthic_forams
,,Chrysalogonium,,,,tenuicostatum,,,,Chrysalogonium tenuicostatum,benthic_forams
,,Cibicides ,,,,bradyi,,,,Cibicides bradyi,benthic_forams
,,Cibicides,,,,bradyi,,,,Cibicides bradyi,benthic_forams
,,Cibicides,,,cf.,lobatulus,,,,Cibicides cf. lobatulus,benthic_forams
,,Cibicides,,,,collinsi,,,,Cibicides collinsi,benthic_forams
,,Cibicides,,,,fletcheri,,,,Cibicides fletcheri,benthic_forams
,,Cibicides,,,,grossepunctatus,,,,Cibicides grossepunctatus,benthic_forams
,,Cibicides,,,,ihungia,,,,Cibicides ihungia,benthic_forams
,,Cibicides,,,,kullenbergi,,,,Cibicides kullenbergi,benthic_forams
,,Cibicides,,,,lobatulus,,,,Cibicides lobatulus,benthic_forams
,,Cibicides,,,,mckannai,,,,Cibicides mckannai,benthic_forams
,,Cibicides,,,,molestus,,,,Cibicides molestus,benthic_forams
,,Cibicides,,,,mundulus,,,,Cibicides mundulus,benthic_forams
,,Cibicides,,,,neoperforatus,,,,Cibicides neoperforatus,benthic_forams
,,Cibicides,,,,novozelandicus,,,,Cibicides novozelandicus,benthic_forams
,,Cibicides ,,,,pachyderma,,,,Cibicides pachyderma,benthic_forams
,,Cibicides,,,,parki,,,,Cibicides parki,benthic_forams
,,Cibicides,,,,perforatus,,,,Cibicides perforatus,benthic_forams
,,Cibicides,,,,praecinctus,,,,Cibicides praecinctus,benthic_forams
,,Cibicides,,,,refulgens,,,,Cibicides refulgens,benthic_forams
,,Cibicides,,,,robertsonianus,,,,Cibicides robertsonianus,benthic_forams
,,Cibicides,,,,robertsoninaus,,,,Cibicides robertsoninaus,benthic_forams
,,Cibicides,,,,sp.,,,,Cibicides sp.,benthic_forams
,,Cibicides,,,,sp. 1,,,,Cibicides sp. 1,benthic_forams
,,Cibicides,,,,spiralis,,,,Cibicides spiralis,benthic_forams
,,Cibicides,,,,subhaidingeri,,,,Cibicides subhaidingeri,benthic_forams
,,Cibicides,,,,temperatus,,,,Cibicides temperatus,benthic_forams
,,Cibicides,,,,vortex,,,,Cibicides vortex,benthic_forams
,,Cibicides,,,,wuellerstorfi,,,,Cibicides wuellerstorfi,benthic_forams
,,Cibicidina,,,,walli,,,,Cibicidina walli,benthic_forams
,,Cibicidoides,,,aff.,laurisae,,,,Cibicidoides aff. laurisae,benthic_forams
,,Cibicidoides,,,,barnetti,,,,Cibicidoides barnetti,benthic_forams
,,Cibicidoides,,,,bradyi,,,,Cibicidoides bradyi,benthic_forams
,,Cibicidoides,,,cf.,eocaenus,,,,Cibicidoides cf. eocaenus,benthic_forams
,,Cibicidoides,,,cf.,havanensis,,,,Cibicidoides cf. havanensis,benthic_forams
,,Cibicidoides,,,cf.,pachyderma,,,,Cibicidoides cf. pachyderma,benthic_forams
,,Cibicidoides,,,cf.,ungerianus,,,,Cibicidoides cf. ungerianus,benthic_forams
