Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,initial_comments,comments
,,Cassidulina,,,,carinata,,,,Cassidulina carinata,benthic_foraminfera,Cassidulina carinata,,
,,Cassidulina,,,,crassa,,,,Cassidulina crassa,benthic_foraminfera,Cassidulina crassa,,
,,Cassidulina,,,,cuneata,,,,Cassidulina cuneata,benthic_foraminfera,Cassidulina cuneata,,
,,Cassidulina,,,,cushmani,,,,Cassidulina cushmani,benthic_foraminfera,Cassidulina cushmani,,
,,Cassidulina,,,,delicata,,,,Cassidulina delicata,benthic_foraminfera,Cassidulina delicata,,
,,Cassidulina,,,,japonica,,,,Cassidulina japonica,benthic_foraminfera,Cassidulina japonica,,
,,Cassidulina,,,,laevigata,,,,Cassidulina laevigata,benthic_foraminfera,Cassidulina laevigata,,
,,Cassidulina,,,,minuta,,,,Cassidulina minuta,benthic_foraminfera,Cassidulina minuta,,
,,Cassidulina,,,,norvangi,,,,Cassidulina norvangi,benthic_foraminfera,Cassidulina norvangi,,
,,Cassidulina,,,,sp.,,,,Cassidulina sp.,benthic_foraminfera,Cassidulina sp.,,
,,Cassidulina,,,,spp.,,,,Cassidulina spp.,benthic_foraminfera,Cassidulina spp.,,
,,Cassidulina,,,,subglobosa,,,,Cassidulina subglobosa,benthic_foraminfera,Cassidulina subglobosa,,
,,Cassidulina,,,,sulcata,,,,Cassidulina sulcata,benthic_foraminfera,Cassidulina sulcata,,
,,Cassidulina,,,,teretis,,,,Cassidulina teretis,benthic_foraminfera,Cassidulina teretis,,
,,Cassidulina,,,,translucens,,,,Cassidulina translucens,benthic_foraminfera,Cassidulina translucens,,
,,Cassidulina,,,,tumida,,,,Cassidulina tumida,benthic_foraminfera,Cassidulina tumida,,
,,Cassidulinoides,,,,parkerianus,,,,Cassidulinoides parkerianus,benthic_foraminfera,Cassidulinoides parkerianus,,
,,Cassidulinoides,,,,porrectus,,,,Cassidulinoides porrectus,benthic_foraminfera,Cassidulinoides porrectus,,
,,Cassidulinoides,,,,sp.,,,,Cassidulinoides sp.,benthic_foraminfera,Cassidulinoides sp.,,
,,Cassidulinoides,,,,spp.,,,,Cassidulinoides spp.,benthic_foraminfera,Cassidulinoides spp.,,
,,Cassidulinoides,,,,tenuis,,,,Cassidulinoides tenuis,benthic_foraminfera,Cassidulinoides tenuis,,
,,Caudammina,,,,spp.,,,,Caudammina spp.,benthic_foraminfera,Caudamina spp.,,
,,Caudammina,,,,ovula,,,,Caudammina ovula,benthic_foraminfera,Caudammina ovula,,
,,Caudammina,,,,spp.,,,,Caudammina spp.,benthic_foraminfera,Caudammina spp.,,
,,Ceratobulimina,,,,jonesiana,,,,Ceratobulimina jonesiana,benthic_foraminfera,Ceratobulimina jonesiana,,
,,Ceratocancris,,,,sp.,,,,Ceratocancris sp.,benthic_foraminfera,Ceratocancris sp.,,
,,Cerebrina,,,,lacunata,,,,Cerebrina lacunata,benthic_foraminfera,Cerebrina lacunata,,
,,Challengeria,,,,spp.,,,,Challengeria spp.,benthic_foraminfera,Challengeria spp.,,
,,Charltonina,,,,sp.,,,,Charltonina sp.,benthic_foraminfera,Charltonina sp.,,
,,Chilostomella,,,,oolina,,,,Chilostomella oolina,benthic_foraminfera,Chilostomella oolina,,
,,Chilostomella,,,,ovoidea,,,,Chilostomella ovoidea,benthic_foraminfera,Chilostomella ovoidea,,
,,Chilostomella,,,,sp.,,,,Chilostomella sp.,benthic_foraminfera,Chilostomella sp.,,
,,Chilostomella,,,,spp.,,,,Chilostomella spp.,benthic_foraminfera,Chilostomella spp.,,
,,Chilostomellina,,,,fimbriata,,,,Chilostomellina fimbriata,benthic_foraminfera,Chilostomellina frimbriata,,
,,Chrysalogonium,,,,calomorphum,,,,Chrysalogonium calomorphum,benthic_foraminfera,Chrysalogonium calomorphum,,
,,Chrysalogonium,,,,crassitestum,,,,Chrysalogonium crassitestum,benthic_foraminfera,Chrysalogonium crassitestum,,
,,Chrysalogonium,,,,equisetiformis,,,,Chrysalogonium equisetiformis,benthic_foraminfera,Chrysalogonium  equisetiformis,,
,,Chrysalogonium,,,,intertenuatum,,,,Chrysalogonium intertenuatum,benthic_foraminfera,Chrysalogonium intertenuatum,,
,,Chrysalogonium,,,,sp.,,,,Chrysalogonium sp.,benthic_foraminfera,Chrysalogonium sp.,,
,,Chrysalogonium,,,,spp.,,,,Chrysalogonium spp.,benthic_foraminfera,Chrysalogonium spp.,,
,,Chrysalogonium,,,,tenuicostatum,,,,Chrysalogonium tenuicostatum,benthic_foraminfera,Chrysalogonium tenuicostatum,,
,,Cibicides ,,,,bradyi,,,,Cibicides bradyi,benthic_foraminfera,Cibicides  bradyi,,
,,Cibicides,,,,bradyi,,,,Cibicides bradyi,benthic_foraminfera,Cibicides bradyi,,
,,Cibicides,,,cf.,lobatulus,,,,Cibicides cf. lobatulus,benthic_foraminfera,Cibicides cf. lobatulus,,
,,Cibicides,,,,collinsi,,,,Cibicides collinsi,benthic_foraminfera,Cibicides collinsi,,
,,Cibicides,,,,fletcheri,,,,Cibicides fletcheri,benthic_foraminfera,Cibicides fletcheri,,
,,Cibicides,,,,grossepunctatus,,,,Cibicides grossepunctatus,benthic_foraminfera,Cibicides grossepunctatus,,
,,Cibicides,,,,ihungia,,,,Cibicides ihungia,benthic_foraminfera,Cibicides ihungia,,
,,Cibicides,,,,kullenbergi,,,,Cibicides kullenbergi,benthic_foraminfera,Cibicides kullenbergi,,
,,Cibicides,,,,kullenbergi,,,,Cibicides kullenbergi,benthic_foraminfera,Cibicides kullenbergi >1000 m,,
,,Cibicides,,,,lobatulus,,,,Cibicides lobatulus,benthic_foraminfera,Cibicides lobatulus,,
,,Cibicides,,,,mckannai,,,,Cibicides mckannai,benthic_foraminfera,Cibicides mckannai,,
,,Cibicides,,,,molestus,,,,Cibicides molestus,benthic_foraminfera,Cibicides molestus,,
,,Cibicides,,,,mundulus,,,,Cibicides mundulus,benthic_foraminfera,Cibicides mundulus,,
,,Cibicides,,,,neoperforatus,,,,Cibicides neoperforatus,benthic_foraminfera,Cibicides neoperforatus,,
,,Cibicides,,,,novozelandicus,,,,Cibicides novozelandicus,benthic_foraminfera,Cibicides novozelandicus,,
,,Cibicides ,,,,pachyderma,,,,Cibicides pachyderma,benthic_foraminfera,Cibicides pachyderma,,
,,Cibicides,,,,parki,,,,Cibicides parki,benthic_foraminfera,Cibicides parki,,
,,Cibicides,,,,perforatus,,,,Cibicides perforatus,benthic_foraminfera,Cibicides perforatus,,
,,Cibicides,,,,praecinctus,,,,Cibicides praecinctus,benthic_foraminfera,Cibicides praecinctus,,
,,Cibicides,,,,refulgens,,,,Cibicides refulgens,benthic_foraminfera,Cibicides refulgens,,
,,Cibicides,,,,robertsonianus,,,,Cibicides robertsonianus,benthic_foraminfera,Cibicides robertsonianus,,
,,Cibicides,,,,robertsoninaus,,,,Cibicides robertsoninaus,benthic_foraminfera,Cibicides robertsoninaus >1000 m,,
,,Cibicides,,,,sp.,,,,Cibicides sp.,benthic_foraminfera,Cibicides sp.,,
,,Cibicides,,,,sp. 1,,,,Cibicides sp. 1,benthic_foraminfera,Cibicides sp. 1,,
,,Cibicides,,,,spiralis,,,,Cibicides spiralis,benthic_foraminfera,Cibicides spiralis,,
,,Cibicides,,,,spp.,,,,Cibicides spp.,benthic_foraminfera,Cibicides spp.,,
,,Cibicides,,,,subhaidingeri,,,,Cibicides subhaidingeri,benthic_foraminfera,Cibicides subhaidingeri,,
,,Cibicides,,,,temperatus,,,,Cibicides temperatus,benthic_foraminfera,Cibicides temperatus,,
,,Cibicides,,,,vortex,,,,Cibicides vortex,benthic_foraminfera,Cibicides vortex,,
,,Cibicides,,,,wuellerstorfi,,,,Cibicides wuellerstorfi,benthic_foraminfera,Cibicides wuellerstorfi,,
,,Cibicidina,,,,walli,,,,Cibicidina walli,benthic_foraminfera,Cibicidina walli,,
,,Cibicidoides,,,aff.,laurisae,,,,Cibicidoides aff. laurisae,benthic_foraminfera,Cibicidoides aff. laurisae,,
,,Cibicidoides,,,,barnetti,,,,Cibicidoides barnetti,benthic_foraminfera,Cibicidoides barnetti,,
,,Cibicidoides,,,,bradyi,,,,Cibicidoides bradyi,benthic_foraminfera,Cibicidoides bradyi,,
,,Cibicidoides,,,cf.,eocaenus,,,,Cibicidoides cf. eocaenus,benthic_foraminfera,Cibicidoides cf. eocaenus,,
,,Cibicidoides,,,cf.,havanensis,,,,Cibicidoides cf. havanensis,benthic_foraminfera,Cibicidoides cf. havanensis,,
,,Cibicidoides,,,cf.,pachyderma,,,,Cibicidoides cf. pachyderma,benthic_foraminfera,Cibicidoides cf. pachyderma,,
,,Cibicidoides,,,cf.,ungerianus,,,,Cibicidoides cf. ungerianus,benthic_foraminfera,Cibicidoides cf. ungerianus,,
,,Cibicidoides,,,cf.,wuellerstorfi,,,,Cibicidoides cf. wuellerstorfi,benthic_foraminfera,Cibicidoides cf. wuellerstorfi,,
,,Cibicidoides,,,,cicatricosus,,,,Cibicidoides cicatricosus,benthic_foraminfera,Cibicidoides cicatricosus,,
,,Cibicidoides,,,,dohmi,,,,Cibicidoides dohmi,benthic_foraminfera,Cibicidoides dohmi,,
,,Cibicidoides,,,,eocaenus,,,,Cibicidoides eocaenus,benthic_foraminfera,Cibicidoides eocaenus,,
,,Cibicidoides,,,,eocaenus,,,,Cibicidoides eocaenus,benthic_foraminfera,Cibicidoides eocenicus,,
,,Cibicidoides,,,,globulosus,,,,Cibicidoides globulosus,benthic_foraminfera,Cibicidoides globulosus,,
,,Cibicidoides,,,,grimsdalei,,,,Cibicidoides grimsdalei,benthic_foraminfera,Cibicidoides grimsdalei,,
,,Cibicidoides,,,,guazumalensis,,,,Cibicidoides guazumalensis,benthic_foraminfera,Cibicidoides guazumalensis,,
,,Cibicidoides,,,,havanensis,,,,Cibicidoides havanensis,benthic_foraminfera,Cibicidoides havanensis,,
,,Cibicidoides,,,,hyphalus,,,,Cibicidoides hyphalus,benthic_foraminfera,Cibicidoides hyphalus,,
,,Cibicidoides,,,,incrassatus,,,,Cibicidoides incrassatus,benthic_foraminfera,Cibicidoides incrassatus,,
,,Cibicidoides,,,,kullenbergi,,,,Cibicidoides kullenbergi,benthic_foraminfera,Cibicidoides kullenbergi,,
,,Cibicidoides,,,,laurisae,,,,Cibicidoides laurisae,benthic_foraminfera,Cibicidoides laurisae,,
,,Cibicidoides,,,,lobatulus,,,,Cibicidoides lobatulus,benthic_foraminfera,Cibicidoides lobatulus,,
,,Cibicidoides,,,,mckannai,,,,Cibicidoides mckannai,benthic_foraminfera,Cibicidoides mckannai,,
,,Cibicidoides,,,,micrus,,,,Cibicidoides micrus,benthic_foraminfera,Cibicidoides micrus,,
,,Cibicidoides,,,,mundulus,,,,Cibicidoides mundulus,benthic_foraminfera,Cibicidoides mundula,,
,,Cibicidoides ,,,,mundulus,,,,Cibicidoides mundulus,benthic_foraminfera,Cibicidoides mundulus,,
,,Cibicidoides ,,,,ornatus,,,,Cibicidoides ornatus,benthic_foraminfera,Cibicidoides ornatus,,
,,Cibicidoides,,,,pachyderma,,,,Cibicidoides pachyderma,benthic_foraminfera,Cibicidoides pachyderma,,
,,Cibicidoides,,,,pachyderma,var.,bathyalis,,Cibicidoides pachyderma var. bathyalis,benthic_foraminfera,Cibicidoides pachyderma var. bathyalis,,
,,Cibicidoides,,,,praemundulus,,,,Cibicidoides praemundulus,benthic_foraminfera,Cibicidoides praemundulus,,
,,Cibicidoides,,,,pseudoungerianus,,,,Cibicidoides pseudoungerianus,benthic_foraminfera,Cibicidoides pseudoungerianus,,
,,Cibicidoides,,,,refulgens,,,,Cibicidoides refulgens,benthic_foraminfera,Cibicidoides refulgens,,
,,Cibicidoides,,,,renzi,,,,Cibicidoides renzi,benthic_foraminfera,Cibicidoides renzi,,
,,Cibicidoides,,,,robertsonianus,,,,Cibicidoides robertsonianus,benthic_foraminfera,Cibicidoides robertsoniana,,
,,Cibicidoides,,,,robertsonianus,,,,Cibicidoides robertsonianus,benthic_foraminfera,Cibicidoides robertsonianus,,
,,Cibicidoides,,,,sp.,,,,Cibicidoides sp.,benthic_foraminfera,Cibicidoides sp.,,
,,Cibicidoides,,,,sp. 2,,,,Cibicidoides sp. 2,benthic_foraminfera,Cibicidoides sp. 2,,
,,Cibicidoides,,,cf.,laurisae,,,,Cibicidoides cf. laurisae,benthic_foraminfera,Cibicidoides sp. cf. laurisae,,
,,Cibicidoides,,,,spp.,,,,Cibicidoides spp.,benthic_foraminfera,Cibicidoides spp,,
,,Cibicidoides,,,,spp.,,,,Cibicidoides spp.,benthic_foraminfera,Cibicidoides spp.,,
,,Cibicidoides,,,,subhaidingerii,,,,Cibicidoides subhaidingerii,benthic_foraminfera,Cibicidoides subhaidingerii,,
,,Cibicidoides,,,,subspiratus,,,,Cibicidoides subspiratus,benthic_foraminfera,Cibicidoides subspiratus,,
,,Cibicidoides,,,,truncanus,,,,Cibicidoides truncanus,benthic_foraminfera,Cibicidoides truncanus,,
,,Cibicidoides,,,,wuellerstorfi,,,,Cibicidoides wuellerstorfi,benthic_foraminfera,Cibicidoides wuellerstorfi,,
,,Cibicidoides,,,,mundulus,,,,Cibicidoides mundulus,benthic_foraminfera,Cibicioides mundulus,,
,,Citharina,,,,plumoides,,,,Citharina plumoides,benthic_foraminfera,Citharina plumoides,,
,,Clavulina,,,,mexicana,,,,Clavulina mexicana,benthic_foraminfera,Clavulina mexicana,,
,,Clavulina ,,,,sp.,,,,Clavulina sp.,benthic_foraminfera,Clavulina sp.,,
,,Clavulina,,,,subangularis,,,,Clavulina subangularis,benthic_foraminfera,Clavulina subangularis,,
,,Clavulinoides,,,,sp.,,,,Clavulinoides sp.,benthic_foraminfera,Clavulinoides sp.,,
,,Clinapertina,,,,subplanispira,,,,Clinapertina subplanispira,benthic_foraminfera,Clinapertina subplanispira,,
,,Conglophragmium,,,,irregularis,,,,Conglophragmium irregularis,benthic_foraminfera,Conglophragmium irregularis,,
,,Conorboides,,,,sp.,,,,Conorboides sp.,benthic_foraminfera,Conorboides,,
,,Conorotalites,,,,sp.,,,,Conorotalites sp.,benthic_foraminfera,Conorotalites,,
,,Cornuspira,,,,carinata,,,,Cornuspira carinata,benthic_foraminfera,Cornuspira carinata,,
,,Cornuspira,,,,involvens,,,,Cornuspira involvens,benthic_foraminfera,Cornuspira involvens,,
,,Cornuspira,,,,sp.,,,,Cornuspira sp.,benthic_foraminfera,Cornuspira sp.,,
,,Cornuspira,,,,spp.,,,,Cornuspira spp.,benthic_foraminfera,Cornuspira spp.,,
,,Coscinospira,,,,arietina,,,,Coscinospira arietina,benthic_foraminfera,Corscinospora arietina,,
,,Coryphostoma,,,,midwayensis,,,,Coryphostoma midwayensis,benthic_foraminfera,Coryphostoma midwayensis,,
,,Coryphostoma,,,,spp.,,,,Coryphostoma spp.,benthic_foraminfera,Coryphostoma spp.,,
,,Cribrostomoides,,,,sp.,,,,Cribrostomoides sp.,benthic_foraminfera,Cribostomoides sp.,,
,,Cribroelphidium,,,,sp.,,,,Cribroelphidium sp.,benthic_foraminfera,Cribroelphidium sp.,,
,,Cribrorobulina,,,,sp.,,,,Cribrorobulina sp.,benthic_foraminfera,Cribroloculina sp.,,
,,Cribromiliolinella,,,,sp.,,,,Cribromiliolinella sp.,benthic_foraminfera,Cribromiliolinella sp.,,
,,Cribronodosaria,,,,sp.,,,,Cribronodosaria sp.,benthic_foraminfera,Cribronodosaria sp.,,
,,Cribrononion,,,,kerguelenense,,,,Cribrononion kerguelenense,benthic_foraminfera,Cribrononion kerguelenense,,
,,Cribrononion,,,,sp.,,,,Cribrononion sp.,benthic_foraminfera,Cribrononion sp.,,
,,Cribrostomoides,,,,nonioininoides,,,,Cribrostomoides nonioininoides,benthic_foraminfera,Cribrostomoides nonioininoides,,
,,Cribrostomoides,,,,subglobosus,,,,Cribrostomoides subglobosus,benthic_foraminfera,Cribrostomoides subglobosus,,
,,Cribrostomoides,,,,spp.,,,,Cribrostomoides spp.,benthic_foraminfera,Cricrostomoides spp.,,
,,Cristellaria,,,,bradyi,,,,Cristellaria bradyi,benthic_foraminfera,Cristellaria bradyi,,
,,Cushmanina,,,,striatopunctata,,,,Cushmanina striatopunctata,benthic_foraminfera,Cushmanina striatopunctata,,
,,Cyclammina,,,,amplectens,,,,Cyclammina amplectens,benthic_foraminfera,Cyclammina amplectens,,
,,Cyclammina,,,,cancellata,,,,Cyclammina cancellata,benthic_foraminfera,Cyclammina cancellata,,
,,Cyclammina,,,,incisa,,,,Cyclammina incisa,benthic_foraminfera,Cyclammina incisa,,
,,Cyclammina,,,,sp.,,,,Cyclammina sp.,benthic_foraminfera,Cyclammina sp.,,
,,Cyclammina,,,,spp.,,,,Cyclammina spp.,benthic_foraminfera,Cyclammina spp.,,
,,Cycloclypeus,,,,carpenteri,,,,Cycloclypeus carpenteri,benthic_foraminfera,Cycloclypeus carpenteri,,
,,Cycloclypeus,,,,mediterraneus,,,,Cycloclypeus mediterraneus,benthic_foraminfera,Cycloclypeus mediterraneus,,
,?,Cycloclypeus,,,,sp.,,,,? Cycloclypeus sp.,benthic_foraminfera,Cycloclypeus? sp.,,
,,Cyclorbiculina,,,,compressa,,,,Cyclorbiculina compressa,benthic_foraminfera,Cyclorbiculina compressa,,
,,Cymbalopora,,,,sp.,,,,Cymbalopora sp.,benthic_foraminfera,Cymbalopora sp.,,
,,Cymbaloporella,,,,taballaeformis,,,,Cymbaloporella taballaeformis,benthic_foraminfera,Cymbaloporella taballaeformis,,
,,Cymbaloporetta,,,,sp.,,,,Cymbaloporetta sp.,benthic_foraminfera,Cymbaloporetta sp.,,
,,Cymbaloporetta,,,,sp. 1,,,,Cymbaloporetta sp. 1,benthic_foraminfera,Cymbaloporetta sp. 1,,
,,Cymbaloporetta,,,,spp.,,,,Cymbaloporetta spp.,benthic_foraminfera,Cymbaloporetta spp.,,
,,Cystammina,,,,pauciloculata,,,,Cystammina pauciloculata,benthic_foraminfera,Cystammina pauciloculata,,
,,Dentalina,,,,sp.,,,,Dentalina sp.,benthic_foraminfera,Dentalina,,
,,Dentalina,,,,advena,,,,Dentalina advena,benthic_foraminfera,Dentalina advena,,
,,Dentalina,,,,ariena,,,,Dentalina ariena,benthic_foraminfera,Dentalina ariena,,
,,Dentalina,,,,bradyensis,,,,Dentalina bradyensis,benthic_foraminfera,Dentalina bradyensis,,
,,Dentalina,,,cf.,filiformis,,,,Dentalina cf. filiformis,benthic_foraminfera,Dentalina cf. filiformis,,
,,Dentalina,,,,communis,,,,Dentalina communis,benthic_foraminfera,Dentalina communis,,
,,Dentalina,,,,flintii,,,,Dentalina flintii,benthic_foraminfera,Dentalina flintii,,
,,Dentalina,,,,inornata,,,,Dentalina inornata,benthic_foraminfera,Dentalina inornata,,
,,Dentalina,,,,intorta,,,,Dentalina intorta,benthic_foraminfera,Dentalina intorta,,
,,Dentalina,,,,sp.,,,,Dentalina sp.,benthic_foraminfera,Dentalina sp.,,
,,Dentalina,,,,spp.,,,,Dentalina spp.,benthic_foraminfera,Dentalina spp.,,
,,Dentalina ,,,,subemaciata,,,,Dentalina subemaciata,benthic_foraminfera,Dentalina subemaciata,,
,,Dentalina,,,,subsoluta,,,,Dentalina subsoluta,benthic_foraminfera,Dentalina subsoluta,,
,,Dentalinoides,,,,sp.,,,,Dentalinoides sp.,benthic_foraminfera,Dentalinoides sp.,,
,,Discanomalina,,,,coronata,,,,Discanomalina coronata,benthic_foraminfera,Discanomalina coronata,,
,,Discanomalina,,,,semipunctata,,,,Discanomalina semipunctata,benthic_foraminfera,Discanomalina semipunctata,,
,,Discanomalina,,,,sp.,,,,Discanomalina sp.,benthic_foraminfera,Discanomalina sp.,,
,,Discanomalina,,,,spp.,,,,Discanomalina spp.,benthic_foraminfera,Discanomalina spp.,,
,,Discogypsina,,,,sp.,,,,Discogypsina sp.,benthic_foraminfera,Discogypsina sp.,,
,,Discorbia,,,,spp.,,,,Discorbia spp.,benthic_foraminfera,Discorbia spp.,,
,,Discorbina,,,,sp.,,,,Discorbina sp.,benthic_foraminfera,Discorbina sp.,,
,,Discorbinella,,,,bertheloti,,,,Discorbinella bertheloti,benthic_foraminfera,Discorbinella bertheloti,,
,,Discorbinella,,,,sp.,,,,Discorbinella sp.,benthic_foraminfera,Discorbinella sp.,,
,,Discorbinella,,,,sp. 1,,,,Discorbinella sp. 1,benthic_foraminfera,Discorbinella sp. 1,,
,,Discorbinella,,,,spp.,,,,Discorbinella spp.,benthic_foraminfera,Discorbinella spp.,,
,,Discorbis,,,,dimidiatus,,,,Discorbis dimidiatus,benthic_foraminfera,Discorbis dimidiatus,,
,,Discorbis,,,,sp.,,,,Discorbis sp.,benthic_foraminfera,Discorbis sp.,,
,,Discorbis,,,,spp.,,,,Discorbis spp.,benthic_foraminfera,Discorbis spp.,,
,?,Discorbis,,,,sp.,,,,? Discorbis sp.,benthic_foraminfera,Discorbis?,,
,,Discorotalia,,,,spp.,,,,Discorotalia spp.,benthic_foraminfera,Discorotalia spp.,,
,,Dorothia,,,,sp.,,,,Dorothia sp.,benthic_foraminfera,Dorothia,,
,,Dorothia,,,,bradyana,,,,Dorothia bradyana,benthic_foraminfera,Dorothia bradyana,,
,,Dorothia,,,,brevis,,,,Dorothia brevis,benthic_foraminfera,Dorothia brevis,,
,,Dorothia,,,,bulleta,,,,Dorothia bulleta,benthic_foraminfera,Dorothia  bulleta,,
,,Dorothia,,,,elongata,,,,Dorothia elongata,benthic_foraminfera,Dorothia elongata,,
,,Dorothia,,,,exilis,,,,Dorothia exilis,benthic_foraminfera,Dorothia exilis,,
,,Dorothia,,,,goesi,,,,Dorothia goesi,benthic_foraminfera,Dorothia goesi,,
,,Dorothia,,,,oxycona,,,,Dorothia oxycona,benthic_foraminfera,Dorothia oxycona,,
,,Dorothia,,,,sp.,,,,Dorothia sp.,benthic_foraminfera,Dorothia sp.,,
,,Dorothia,,,,spp.,,,,Dorothia spp.,benthic_foraminfera,Dorothia spp.,,
,,Dorothia,,,,trochoides,,,,Dorothia trochoides,benthic_foraminfera,Dorothia trochoides,,
,,Dorothia,,,,biformis,,,,Dorothia biformis,benthic_foraminfera,Dorthia biformis,,
,,Echigoina,,,,hataii,,,,Echigoina hataii,benthic_foraminfera,Echigoina hataii,,
,,Edentostomina,,,,sp.,,,,Edentostomina sp.,benthic_foraminfera,Edentostomina sp.,,
,,Eggerella,,,,advena,,,,Eggerella advena,benthic_foraminfera,Eggerella advena,,
,,Eggerella,,,,bradyi,,,,Eggerella bradyi,benthic_foraminfera,Eggerella bradyi,,
,,Eggerella,,,,bradyi,,,,Eggerella bradyi,benthic_foraminfera,Eggerella bradyi >600 m,,
,,Eggerella,,,,bradyi,,nitens,,Eggerella bradyi nitens,benthic_foraminfera,Eggerella bradyi nitens,,
,,Eggerella,,,,columna,,,,Eggerella columna,benthic_foraminfera,Eggerella columna,,
,,Eggerella,,,,decepta,,,,Eggerella decepta,benthic_foraminfera,Eggerella decepta,,
,,Eggerella,,,,sp.,,,,Eggerella sp.,benthic_foraminfera,Eggerella sp.,,
,,Eggerella,,,,spp.,,,,Eggerella spp.,benthic_foraminfera,Eggerella spp.,,
,,Ehrenbergina,,,,bicornis,,,,Ehrenbergina bicornis,benthic_foraminfera,Ehrenbergina bicornis,,
,,Ehrenbergina,,,,carinata,,,,Ehrenbergina carinata,benthic_foraminfera,Ehrenbergina carinata,,
,,Ehrenbergina,,,,glabra,,,,Ehrenbergina glabra,benthic_foraminfera,Ehrenbergina glabra,,
,,Ehrenbergina,,,,histrix,,,,Ehrenbergina histrix,benthic_foraminfera,Ehrenbergina histrix,,
,,Ehrenbergina,,,,marwicki,,,,Ehrenbergina marwicki,benthic_foraminfera,Ehrenbergina marwicki,,
,,Ehrenbergina,,,,pacifica,,,,Ehrenbergina pacifica,benthic_foraminfera,Ehrenbergina pacifica,,
,,Ehrenbergina,,,?,pupa,,,,Ehrenbergina ? pupa,benthic_foraminfera,Ehrenbergina pupa?,,
,,Ehrenbergina,,,,sp.,,,,Ehrenbergina sp.,benthic_foraminfera,Ehrenbergina sp.,,
,,Ehrenbergina,,,,spp.,,,,Ehrenbergina spp.,benthic_foraminfera,Ehrenbergina spp.,,
,,Ehrenbergina,,,,trigona,,,,Ehrenbergina trigona,benthic_foraminfera,Ehrenbergina trigona,,
,,Eilohedra,,,,rotunda,,,,Eilohedra rotunda,benthic_foraminfera,Eilohedra rotunda,,
,,Eilohedra,,,,vitrea,,,,Eilohedra vitrea,benthic_foraminfera,Eilohedra vitrea,,
,,Elhphidium,,,,craticulatum,,,,Elhphidium craticulatum,benthic_foraminfera,Elhpidium craticulatum,,
,,Ellipsodimorphina,,,,macrocephala,,,,Ellipsodimorphina macrocephala,benthic_foraminfera,Ellipsodimorphina macrocephala,,
,,Ellipsodimorphina,,,,spp.,,,,Ellipsodimorphina spp.,benthic_foraminfera,Ellipsodimorphina spp.,,
,,Ellipsoglandulina,,,,sp.,,,,Ellipsoglandulina sp.,benthic_foraminfera,Ellipsoglandulina sp.,,
,,Ellipsoidella,,,,sp.,,,,Ellipsoidella sp.,benthic_foraminfera,Ellipsoidella  sp.,,
,,Ellipsoidina,,,,sp.,,,,Ellipsoidina sp.,benthic_foraminfera,Ellipsoidina sp.,,
,,Elongobula,,,,parallela,,,,Elongobula parallela,benthic_foraminfera,Elongobula parallela,,
,,Elphidiella,,,,sp.,,,,Elphidiella sp.,benthic_foraminfera,Elphidiella sp.,,
,,Elphidiella,,,,spp.,,,,Elphidiella spp.,benthic_foraminfera,Elphidiella spp.,,
,,Elphidium,,,,aculeatum,,,,Elphidium aculeatum,benthic_foraminfera,Elphidium aculeatum,,
,,Elphidium,,,,advenum,,,,Elphidium advenum,benthic_foraminfera,Elphidium advenum,,
,,Elphidium,,,,advenum,,limbatum,,Elphidium advenum limbatum,benthic_foraminfera,Elphidium advenum limbatum,,
,,Elphidium ,,,cf. ,jenseni,,,,Elphidium cf. jenseni,benthic_foraminfera,Elphidium cf. jenseni,,
,,Elphidium,,,,charlottensis,,,,Elphidium charlottensis,benthic_foraminfera,Elphidium charlottensis,,
,,Elphidium,,,,crispum,,,,Elphidium crispum,benthic_foraminfera,Elphidium crispum,,
,,Elphidium,,,,excavatum,,,,Elphidium excavatum,benthic_foraminfera,Elphidium excavatum,,
,,Elphidium,,,,hampdenense,,,,Elphidium hampdenense,benthic_foraminfera,Elphidium hampdenense,,
,,Elphidium,,,,macellum,,,,Elphidium macellum,benthic_foraminfera,Elphidium macellum,,
,,Elphidium,,,,magellanicum,,,,Elphidium magellanicum,benthic_foraminfera,Elphidium magellanicum,,
,,Elphidium,,,,novozealandicum,,,,Elphidium novozealandicum,benthic_foraminfera,Elphidium novozealandicum,,
,,Elphidium,,,,saginatum,,,,Elphidium saginatum,benthic_foraminfera,Elphidium saginatum,,
,,Elphidium,,,,sp.,,,,Elphidium sp.,benthic_foraminfera,Elphidium sp.,,
,,Elphidium,,,,spp.,,,,Elphidium spp.,benthic_foraminfera,Elphidium spp.,,
,,Eouvigerina,,,,sp.,,,,Eouvigerina sp.,benthic_foraminfera,Eouvigerina sp.,,
,,Eouvigerina,,,,spp.,,,,Eouvigerina spp.,benthic_foraminfera,Eouvigerina spp.,,
,,Epistomina,,,,sp.,,,,Epistomina sp.,benthic_foraminfera,Epistomina sp.,,
,,Epistominella,,,,exigua,,,,Epistominella exigua,benthic_foraminfera,Epistominella exigua,,
,,Epistominella,,,,pacifica,,,,Epistominella pacifica,benthic_foraminfera,Epistominella pacifica,,
,,Epistominella,,,,pulchella,,,,Epistominella pulchella,benthic_foraminfera,Epistominella pulchella,,
