Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Preservation,Group Abundance,Comments,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus tricorniculatus,Blackites gladius,Blackites inflatus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcispheres,Campylosphaera dela,Catinaster calyculus,Catinaster coalitus,Ceratolithus acutus,Ceratolithus rugosus,Ceratolithus atlanticus,Chiasmolithus altus,Chiasmolithus danicus,Chiasmolithus gigas,Chiasmolithus grandis,Chiasmolithus oamaruensis,Chiasmolithus solitus,Chiphragmolithus acanthodes,Chiphragmolithus barbatus,Chiphragmolithus calathus,Clausicoccus fenestratus,Clausicoccus subdistichus,Coccolithus crassus,Coccolithus formosus,Coccolithus miopelagicus,Coccolithus pelagicus,Coronocyclus nitescens,Cruciplacolithus frequens,Cruciplacolithus intermedius,Cruciplacolithus primus,Cruciplacolithus tenuis,Cyclicargolithus abisectus (>11 microns),Cyclicargolithus floridanus,Dictyococcites bisectus,Dictyococcites bisectus (>10 microns),Discoaster asymmetricus,Discoaster backmanii,Discoaster barbadiensis,Discoaster bellus,Discoaster berggrenii,Discoaster bollii,Discoaster brouweri,Discoaster deflandrei,Discoaster delicatus,Discoaster diastypus,Discoaster druggii,Discoaster exilis,Discoaster falcatus/nobilis,Discoaster hamatus,Discoaster kuepperi,Discoaster kugleri,Discoaster lodoensis,Discoaster loeblichii,Discoaster mohleri,Discoaster multiradiatus,Discoaster neohamatus,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster saipanensis,Discoaster signus,Discoaster sublodoensis,Discoaster surculus,Discoaster tamalis,Discoaster triradiatus,Discoaster variabilis group,Ellipsolithus macellus,Emiliania huxleyi,Ericsonia cf. E. robusta,Ericsonia robusta,Fasciculithus alanii,Fasciculithus clinatus,Fasciculithus involutus,Fasciculithus lilianae,Fasciculithus pileatus,Fasciculithus richardii,Fasciculithus schaubi,Fasciculithus spp.,Fasciculithus tympaniformis,Fasciculithus ullii,Gephyrocapsa (<4 microns),Gephyrocapsa (>4 microns),Gephyrocapsa (>5.5 microns),Gephyrocapsa caribbeanica,Girgisia gammation,Helicosphaera ampliaperta,Helicosphaera carteri,Helicosphaera euphratis,Helicosphaera intermedia,Helicosphaera recta,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Heliolithus cantabriae,Heliolithus kleinpellii,Heliolithus riedelii,Hughesius tasmaniae,Isthmolithus recurvus,Minylitha convallis,Nannotetrina  alata gr.,Nannotetrina cristata,Nannotetrina fulgens,Nannotetrina spp.,Neococcolithes dubius,Nicklithus amplificus,Orthorhabdus serratus,Prinsius bisulcus,Prinsius dimorphosus,Prinsius martinii,Prinsius tenuiculus,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Pseudotriquetrorhabdulus inversus,Reticulofenestra asanoi,Reticulofenestra dictyoda (3–10 microns),Reticulofenestra pseudoumbilicus,Reticulofenestra pseudoumbilicus (>7 microns),Reticulofenestra pseudoumbilicus (5–7 microns),Reticulofenestra reticulata,Reticulofenestra umbilicus (>14 microns),Rhomboaster spp.,Sphenolithus akropodus,Sphenolithus anarrhopus,Sphenolithus belemnos,Sphenolithus capricornutus,Sphenolithus ciperoensis,Sphenolithus cuniculus,Sphenolithus delphix,Sphenolithus disbelemnos,Sphenolithus distentus,Sphenolithus furcatolithoides morph A,Sphenolithus furcatolithoides morph B,Sphenolithus heteromorphus,Sphenolithus moriformis gr.,Sphenolithus obtusus,Sphenolithus perpendicularis,Sphenolithus predistentus,Sphenolithus radians,Sphenolithus spiniger,Sphenolithus spp.,Sphenolithus strigosus,Toweius callosus,Toweius magnicrassus,Toweius pertusus,Tribrachiatus bramlettei,Tribrachiatus contortus,Tribrachiatus orthostylus,Triquetrorhabdulus carinatus,Triquetrorhabdulus longus,Triquetrorhabdulus rugosus,Zygrhablithus bijugatus,Reticulofenestra erbae,Reticulofenestra isabellae,Chiasmolithus bidens,Toweius eminens,Toweius tovae,Discoaster salisburgensis,Lithoptychius vertebratoides,Zeugrhabdotus sigmoides,Neochiastozygus junctus,CREATACEOUS,Arkhangelskiella cymbiformis,Ceratolithoides kamptneri,Corollithion kennedyi,Cribrocorona gallica,Eiffellithus eximius,Eiffellithus turriseiffelii,Hayesites irregularis,Helenea chiastia,Lithastrinus grillii,Lithastrinus septenarius,Lithraphidites acutus,Lithraphidites quadratus,Micula murus,Nephrolithus frequens,Quadrum gartneri,Reinhardtites anthophorus,Reinhardtites levis,Tranolithus orionatus,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
371-U1508B-8R-CC-PAL-NANNO,0,10,246.81,246.91,NN5/NN4,M,A,Tc D. deflandrei,,,,,,R,,R,R,VR,,,,,,,,,,,,,,,,,,,,VR,F,,,,,,,C,,,,,,,,,,R/F,,,,,,,,,,,,,,,,,1,,,,,R,,,,,,,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,8,R,CC,PAL,e31449d9c96d3d62d6b8e2cd5290e418
371-U1508B-9R-CC-PAL-NANNO,0,10,257.61,257.71,NN4,M/G,A,,,,,,,R,,R/F,R,VR,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,C,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,9,R,CC,PAL,a374d1e7b0cf71350d91f827fb6c29e9
371-U1508B-10R-CC-PAL-NANNO,0,10,265.6,265.7,NN4,M/P,C,,,,,,,VR,,R,VR,VR,,,,,,,,,,,,,,,,,,,,VR,F,,,,,,,C,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,6,F,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,10,R,CC,PAL,33c797a0ebcb692ee93a56e20b126546
371-U1508B-11R-CC-PAL-NANNO,0,10,275.63,275.73,NN4,M/G,A,,,,,,,1,,VR,VR,VR,,,,,,,,,,,,1,,,,,,,,VR,C,,,,,,,C,,1,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,11,R,CC,PAL,19327700366eae9c5a7dbef5b517faf9
371-U1508B-12R-CC-PAL-NANNO,0,10,286.56,286.66,NN4,M,A,,,,,,,1,,VR,VR,VR,,,,,,,,,,,,,,,,,,,,1,C,,,,,,,C,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,12,R,CC,PAL,2225cda63c1bcf511b0640eaf38112c3
371-U1508B-13R-CC-PAL-NANNO,0,10,292.89,292.99,NN4,M,A,,,,,,,1,,VR,1,R,,,,,,,,,,,,,,,,,,,,VR,C,,,,,,,C,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,13,R,CC,PAL,6f37a1c46180d2630ec12da31665470b
371-U1508B-14R-CC-PAL-NANNO,0,10,303.87,303.97,NN4,M,A,,,,,,,,,,1,R,,,,,,,,,,,,,,,,,,,,VR,C,,,,,,,C,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,14,R,CC,PAL,61992c537900cbf050e5aa4303510ac4
371-U1508B-15R-CC-PAL-NANNO,0,10,312.29,312.39,NN4,M,A,"B S. heteromorphus, T D. bisectus",,,,,,1,,,VR,VR,,,,,,,,,,,,,,,,,,,,VR,C,,,,,,,C,1,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,15,R,CC,PAL,f9d1d1502692d691b160d25ee32ba5af
371-U1508B-16R-1-W 6/6-NANNO,0,0,321.46,321.46,NN4,M,A,,,,,,,1,,,VR,VR,,,,,,,,,,,,2,,,,,,,,1,C,,,,,,,C,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,R,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,16,R,1,W,5d45b3bef3cf2545426858d716f26678
371-U1508B-16R-1-W 75/75-NANNO,0,0,322.15,322.15,NN1,M/P,A,,,,,,,1,,,,VR,,,,,,,,,,,,1,,,,,,,,1,C,,,,,,1,C,,R,,,,,,,,F,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,16,R,1,W,6a33a183a51f5ebda8024bd1e637d9cd
371-U1508B-16R-2-W 70/70-NANNO,0,0,323.61,323.61,NN1,M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,16,R,2,W,29dbcc54e22c92674270b194882f6b66
371-U1508B-16R-CC-PAL-NANNO,0,10,324.15,324.25,NN1,M,A,,,,,,,1,,,,VR,,,,,,,,,,,,5,,,,,1,,,VR,C,,,,,,,C,3,,,,2,,,,,F,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,F,R,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,F,,,,1,,,,3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,16,R,CC,PAL,4dc3a5a1529ae6af14f4ab3c2c20f42c
371-U1508B-17R-4-W 70/70-NANNO,0,0,335.89,335.89,NN1,M,A,,,,,,,,,,,VR,,,,,,,,,,,,2,,,,,,,1,VR,C,,,,,,,C,4,,,,,,,,,F,,,,,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,17,R,4,W,c3efeb4a4b8d3905eca10f648086c01a
371-U1508B-17R-5-W 70/70-NANNO,0,0,337.35,337.35,NN1,M,A,T Z bijugatus,,,,,,1,,,,VR,,,,,,,,,,,,2,,,,,1,,1,VR,C,,,,,,VR,C,2,,,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,F,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,17,R,5,W,3865f4306f9120f47b87ff31acfed5fc
371-U1508B-17R-CC-PAL-NANNO,0,10,339.46,339.56,NN1,M/G,A,,,,,,,1,,,,VR,,,,,,,,,,,,2,,,,,1,,1,VR,C,VR,,,,,VR,C,F,,,,1,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,R,R,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,17,R,CC,PAL,3e644c6c3746383c7f63247504a83320
371-U1508B-18R-CC-PAL-NANNO,0,10,345.95,346.05,NN1,M/G,A,,,,,,,,,,,R,,,,,,,,,,,,3,,,,,3,,1,VR,C,VR,,,,,VR,C,R,,,,3,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,F,,,,,,,,,,,,,,R,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,18,R,CC,PAL,0dd0a92d3134f9fa7d3c5f759eba2e3f
371-U1508B-19R-CC-PAL-NANNO,0,10,353.33,353.43,NN1,M,A,,,,,,,,,,,VR,,,,,,,1,,,1,1,3,,,,,2,,1,VR,C,1,,,,,1,C,VR,,,,1,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,F,,,,1,,,,,,,,,,VR,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,19,R,CC,PAL,55c36471a70436ac50c62bb036910d78
371-U1508B-20R-2-W 70/70-NANNO,0,0,361.76,361.76,NN1,M,A,T S. ciperoensis,,,,,,,,,,VR,,,,,,,1,,,,,5,,,,,2,,1,VR,C,1,,,,,,C,R,R,,,1,,,,,F,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,2,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,2,,,,,,,,,,,,,,F,,,,,,,,,1,,,,,VR,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,20,R,2,W,f8efc921830c2ecf61a0b8e490438734
371-U1508B-20R-CC-PAL-NANNO,0,10,365.36,365.46,NP25,M,A,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,R,,1,4,C,,,,,,2,C,,1,,,2,,,,,R,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,20,R,CC,PAL,cfee44b1e86963f4137cd13f2c043958
371-U1508B-21R-CC-PAL-NANNO,0,10,373.16,373.26,NP25,M,A,"B S. ciperoensis, T C. formosus",,,,,,,,,,,,,,,,,,,,,2,2,,,,,R,,2,1,C,4,,,,,1,C,,F,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,21,R,CC,PAL,c3a15f311905a4afd3eb515e7fa56ac6
371-U1508B-22R-1-W 70/70-NANNO,0,0,379.5,379.5,NP21,M/P,C,,,,,,,,,,,2,,,,,,,2,,,,R,2,,,,,R,,R,,C,,,,,,,,R,F,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,F,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,22,R,1,W,df9e7a4ff1de4dae6e49c9d1f14f0b33
371-U1508B-22R-2-W 55/55-NANNO,0,0,380.71,380.71,NP21,M,A,,,,,,,,,,,2,,,,,,,1,,,,3,,,,,,R,,F,,C,,,,,,,,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,F,,,,,,,,,,1,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,B,22,R,2,W,6dcdb08607e7d40b3804cf11f3ec8846
