Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Preservation,Group Abundance,Comments,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus tricorniculatus,Blackites gladius,Blackites inflatus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcispheres,Campylosphaera dela,Catinaster calyculus,Catinaster coalitus,Ceratolithus acutus,Ceratolithus rugosus,Ceratolithus atlanticus,Chiasmolithus altus,Chiasmolithus danicus,Chiasmolithus gigas,Chiasmolithus grandis,Chiasmolithus oamaruensis,Chiasmolithus solitus,Chiphragmolithus acanthodes,Chiphragmolithus barbatus,Chiphragmolithus calathus,Clausicoccus fenestratus,Clausicoccus subdistichus,Coccolithus crassus,Coccolithus formosus,Coccolithus miopelagicus,Coccolithus pelagicus,Coronocyclus nitescens,Cruciplacolithus frequens,Cruciplacolithus intermedius,Cruciplacolithus primus,Cruciplacolithus tenuis,Cyclicargolithus abisectus (>11 microns),Cyclicargolithus floridanus,Dictyococcites bisectus,Dictyococcites bisectus (>10 microns),Discoaster asymmetricus,Discoaster backmanii,Discoaster barbadiensis,Discoaster bellus,Discoaster berggrenii,Discoaster bollii,Discoaster brouweri,Discoaster deflandrei,Discoaster delicatus,Discoaster diastypus,Discoaster druggii,Discoaster exilis,Discoaster falcatus/nobilis,Discoaster hamatus,Discoaster kuepperi,Discoaster kugleri,Discoaster lodoensis,Discoaster loeblichii,Discoaster mohleri,Discoaster multiradiatus,Discoaster neohamatus,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster saipanensis,Discoaster signus,Discoaster sublodoensis,Discoaster surculus,Discoaster tamalis,Discoaster triradiatus,Discoaster variabilis group,Ellipsolithus macellus,Emiliania huxleyi,Ericsonia cf. E. robusta,Ericsonia robusta,Fasciculithus alanii,Fasciculithus clinatus,Fasciculithus involutus,Fasciculithus lilianae,Fasciculithus pileatus,Fasciculithus richardii,Fasciculithus schaubi,Fasciculithus spp.,Fasciculithus tympaniformis,Fasciculithus ullii,Gephyrocapsa (<4 microns),Gephyrocapsa (>4 microns),Gephyrocapsa (>5.5 microns),Gephyrocapsa caribbeanica,Girgisia gammation,Helicosphaera ampliaperta,Helicosphaera carteri,Helicosphaera euphratis,Helicosphaera intermedia,Helicosphaera recta,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Heliolithus cantabriae,Heliolithus kleinpellii,Heliolithus riedelii,Hughesius tasmaniae,Isthmolithus recurvus,Minylitha convallis,Nannotetrina  alata gr.,Nannotetrina cristata,Nannotetrina fulgens,Nannotetrina spp.,Neococcolithes dubius,Nicklithus amplificus,Orthorhabdus serratus,Prinsius bisulcus,Prinsius dimorphosus,Prinsius martinii,Prinsius tenuiculus,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Pseudotriquetrorhabdulus inversus,Reticulofenestra asanoi,Reticulofenestra dictyoda (3–10 microns),Reticulofenestra pseudoumbilicus,Reticulofenestra pseudoumbilicus (>7 microns),Reticulofenestra pseudoumbilicus (5–7 microns),Reticulofenestra reticulata,Reticulofenestra umbilicus (>14 microns),Rhomboaster spp.,Sphenolithus akropodus,Sphenolithus anarrhopus,Sphenolithus belemnos,Sphenolithus capricornutus,Sphenolithus ciperoensis,Sphenolithus cuniculus,Sphenolithus delphix,Sphenolithus disbelemnos,Sphenolithus distentus,Sphenolithus furcatolithoides morph A,Sphenolithus furcatolithoides morph B,Sphenolithus heteromorphus,Sphenolithus moriformis gr.,Sphenolithus obtusus,Sphenolithus perpendicularis,Sphenolithus predistentus,Sphenolithus radians,Sphenolithus spiniger,Sphenolithus spp.,Sphenolithus strigosus,Toweius callosus,Toweius magnicrassus,Toweius pertusus,Tribrachiatus bramlettei,Tribrachiatus contortus,Tribrachiatus orthostylus,Triquetrorhabdulus carinatus,Triquetrorhabdulus longus,Triquetrorhabdulus rugosus,Zygrhablithus bijugatus,Reticulofenestra erbae,Reticulofenestra isabellae,Chiasmolithus bidens,Toweius eminens,Toweius tovae,Discoaster salisburgensis,Lithoptychius vertebratoides,Zeugrhabdotus sigmoides,Neochiastozygus junctus,CREATACEOUS,Arkhangelskiella cymbiformis,Ceratolithoides kamptneri,Corollithion kennedyi,Cribrocorona gallica,Eiffellithus eximius,Eiffellithus turriseiffelii,Hayesites irregularis,Helenea chiastia,Lithastrinus grillii,Lithastrinus septenarius,Lithraphidites acutus,Lithraphidites quadratus,Micula murus,Nephrolithus frequens,Quadrum gartneri,Reinhardtites anthophorus,Reinhardtites levis,Tranolithus orionatus,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
371-U1510A-9H-1-W 75/75-NANNO,0,0,72.25,72.25,NN6,M,A,T. C. premacintyrei,,,,,,F,R,1,1,3,,,,,,,,,,,,,,,,,,,,F,C,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,9,H,1,W,9889553332fb38d3a7fb3ffa7d38fd51
371-U1510A-9H-2-W 75/75-NANNO,0,0,73.57,73.57,NN6,M,A,,,,,,,R,F,3,3,3,,,,,,,,,,,,,,,,,,,,R,C,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,9,H,2,W,9fb4cf7a1af45f9da71df45236ad656d
371-U1510A-9H-6-W 75/75-NANNO,0,0,79.57,79.57,NN6,M,A,,,,,,,F,2,F,,R,,,,,,,,,,,,,,,,,,,,R,C,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,9,H,6,W,2cf86041bd7947f9dbe7b594419c09b3
371-U1510A-9H-CC-PAL-NANNO,0,10,81.04,81.14,NN6,M/G,A,T S. heteromorphus,,,,,,F,,F,R,R,,,,,,,,,,,,,,,,,,,,R,C,VR,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,9,H,CC,PAL,f3c05d090ab53258d552cdc22619b018
371-U1510A-10H-CC-PAL-NANNO,0,10,90.98,91.08,NN5,M/G,A,T D. deflandrei,,,,,,R,,F,F,R,,,,,,,,,,,,,,,,,,,,R,C,VR,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,C,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,10,H,CC,PAL,f037dde20b5a5019f9dc791e8836c815
371-U1510A-11H-CC-PAL-NANNO,0,10,100.35,100.45,NN4,M,A,,,,,,,R,,F,F,R,,,,,,,,,,,,,,,,,,,,VR,C,2,,,,,,C,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,11,H,CC,PAL,11256ae09b230f721d8f53e005c8f1fd
371-U1510A-12H-CC-PAL-NANNO,0,10,109.55,109.65,NN4,M,A,,,,,,,R,,F,R,R,,,,,,,,,,,,,,,,,,,,R,C,,,,,,,C,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,12,H,CC,PAL,0804e0361760cd3cdb9595fe8f597198
371-U1510A-13H-CC-PAL-NANNO,0,10,119.57,119.67,NN4,M,A,,,,,,,R,,R,R,F,,,,,,,,,,,,,,,,,,,,R,C,,,,,,,C,,1,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,F,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,13,H,CC,PAL,2f6448b1278b41c4434052f0becca769
371-U1510A-14H-CC-PAL-NANNO,0,10,128.61,128.71,NN4,M,A,,,,,,,R,,F,F,F,,,,,,,,,,,,,,,,,,,,R,C,,,,,,,C,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,14,H,CC,PAL,394938bff1431edf9367f7889ec7ae32
371-U1510A-15H-CC-PAL-NANNO,0,10,135.33,135.43,NN4,M,A,"T D. saipanensis, T R. umbilicus T C. formosus",,,,,,R,,F,F,R,,,,,,,,,,,,,,,,,,,,R,C,2,,,,,,C,,1,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,R,C,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,15,H,CC,PAL,27e39434a6857398be63ba1f0d6ab83f
371-U1510A-16H-1-W 80/80-NANNO,0,0,138.8,138.8,NP19/20,M/P,A,,,,,,,,,,,R,,,,,,,,,,,2,,,,,,,,2,3,C,,,,,,,1,C,R,,,2,,,,,,,,,,,,,,2,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,2,F,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,16,H,1,W,e9f9c370333c092de7c35c2bcccce63b
371-U1510A-16H-2-W 80/80-NANNO,0,0,140.3,140.3,NP19/20,M/P,A,,,,,,,,,,,F,,,,,,,,,,,,,,,,,1,,R,1,C,,,,,,,1,C,F,,,2,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,R,,,,,,,,,,,,,1,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,16,H,2,W,3be40e26cb4066d180965ba12c562723
371-U1510A-16H-6-W 80/80-NANNO,0,0,146.3,146.3,NP19/20,M/P,A,,,,,,,,,,,F,,,,,,,,,,,3,,,,,,1,,1,2,C,,,,,,,2,C,R,,,2,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,16,H,6,W,b5286e2d40f42b4fca598e6099a4bce0
371-U1510A-16H-CC-PAL-NANNO,0,10,147.83,147.93,NP19-NP20,M/P,A,B I. recurvus,,,,,,,,,,R,,,,,,,,,,1,,,,,,,,,F,VR,C,,,,,,,VR,F,R,,,F,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,F,R,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,16,H,CC,PAL,6102938500be7869ebf541feed4a7238
371-U1510A-17H-1-NANNO,0,19,147.5,147.69,NP18,M/P,A,B C. oamaruensis,,,,,,,,,,R,,,,,,,,,,,4,,,,,,,,F,VR,C,,,,,,,VR,C,C,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,17,H,1,NANNO,ff3bb391a4c146f6a6f51cfc09714c5a
371-U1510A-18X-CC-PAL-NANNO,0,20,150.5,150.7,NP17-NP18,M/P,F,C. erbae acme?,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,R,,R,,,,,,,1,F,F,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,18,X,CC,PAL,aedbdb6f817942cfb7cf8144003b45ff
371-U1510A-19X-CC-NANNO,0,0,157.5,157.5,NP17-NP18,M/P,F,T C. grandis,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,VR,,R,,,,,,,,R,R,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,2,,,,,,,,,,,,,,R,,,,R,,,,,,,,,,,,,R,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,19,X,CC,NANNO,e27911a593564608a75f0458473fab6a
371-U1510A-20X-CC-PAL-NANNO,0,10,169.9,170,NP17,M/P,A,,,,,,,,,,,R,,,,,,,R,,,2,,R,,,,,,,R,VR,C,,,,,,,,F,R,,,VR,,,,,,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,F,,,,R,,,,1,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,20,X,CC,PAL,940da4a043105b1d834f9dcc3beb4c5b
371-U1510A-21X-CC-PAL-NANNO,0,10,180.77,180.87,NP17,M/P,A,T S. obtusus,,,,,,,,,,R,,,,,,,F,,,1,,F,,,,,,,R,,C,,,,,,,,F,VR,,,VR,,,,,,,,,,,,1,,,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,F,,,1,VR,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,21,X,CC,PAL,474492af3629af7edfe9193c10824eb0
371-U1510A-22X-CC-PAL-NANNO,0,10,186.89,186.99,NP17,M/P,A,,,,,,,,,,,R,,,,,,,R,,,2,,R,,,,,,,R,,C,,,,,,,,R,R,,,R,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,F,3,,1,VR,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,22,X,CC,PAL,46dad09a8fe3fac6bf42ffa7d4f73493
371-U1510A-24X-CC-PAL-NANNO,0,10,209.22,209.32,NP17,M/P,A,,,,,,,,,,,F,,,,,,,,,,1,,2,,,,,R,,F,1,C,,,,,,,,R,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,C,F,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,24,X,CC,PAL,1c14704cbe5a166b413aea0dd229b794
371-U1510A-25X-CC-PAL-NANNO,0,10,215.1,215.2,NP17,M/P,A,,,,,,,,,,,F,,,,,,,,,,R,,3,,,,,R,,F,1,C,,,,,,,R,3,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,C,R,,,,,,,,,,,,,,R,2,,,2,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1510,A,25,X,CC,PAL,a041e62c9f2bbcaf8ec20b6fec5ff7a6
