Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample,eodp_id
361,U1475,B,10,10-5,H,5,W,75/75-NANNO,0,0,89.15,89.15,,,,NN16,"NN16 - Discoaster surculus (Gradstein et al., 2012)",G,A,,,,,,,,,C,,,,,,F,C,A,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,F,F,,F,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-10H-5-W 75/75-NANNO,4b9e8c3c6274baea0cb5a596a163b04a
361,U1475,B,10,10-6,H,6,W,75/75-NANNO,0,0,90.65,90.65,"T Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",T,3.7,NN15 - NN17,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012) to NN17 - Discoaster pentaradiatus (Gradstein et al., 2012)",G,A,,,,,,,,,C,,,,,,C,,A,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,R,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-10H-6-W 75/75-NANNO,7da2b2310c288357b6675dabab421dfb
361,U1475,B,10,10-CC,H,CC,PAL,NANNO,0,5,92.11,92.16,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,F,C,A,A,A,,A,F,C,,,,,,F,,,,F,,,,,,,,,,,,C,,,,,,,,R,,P,F,F,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-10H-CC-PAL-NANNO,500f47f0529027e9a5472cd918a26b66
361,U1475,B,11,11-2,H,2,W,75/75-NANNO,0,0,94.15,94.15,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,R,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-11H-2-W 75/75-NANNO,b1f21ee00c6ac0686e9980e9f08d8c88
361,U1475,B,11,11-3,H,3,W,75/75-NANNO,0,0,95.65,95.65,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-11H-3-W 75/75-NANNO,af4a825e7dde9515240dcb83943dd3ca
361,U1475,B,11,11-4,H,4,W,75/75-NANNO,0,0,97.15,97.15,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,A,,C,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,C,,,,,361-U1475B-11H-4-W 75/75-NANNO,219f110518a3e3e7c8049203723386ef
361,U1475,B,11,11-5,H,5,W,75/75-NANNO,0,0,98.65,98.65,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,A,,C,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-11H-5-W 75/75-NANNO,b362870c5903bb1073ee86c9997c676d
361,U1475,B,11,11-6,H,6,W,75/75-NANNO,0,0,100.15,100.15,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,C,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,F,,,,,361-U1475B-11H-6-W 75/75-NANNO,14f26e2cfff02bc6e0c90a518f67a7ae
361,U1475,B,11,11-CC,H,CC,PAL,NANNO,0,5,101.47,101.52,,,,NN15,"NN15 - Reticulofenestra pseudoumbilicus (Gradstein et al., 2012)",M,A,,,,,,,,,F,C,C,A,A,,C,,,,R,F,,,,,,,,,,,P,,,,,,,,,,,,,,F,F,R,,F,,F,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,P,,,,,,F,,,F,,,,,361-U1475B-11H-CC-PAL-NANNO,7f0a6c9b49dc815ddfeed711b1749c18
361,U1475,B,12,12-2,H,2,W,75/75-NANNO,0,0,103.65,103.65,"T Amaurolithus tricorniculatus (Gradstein et al, 2012)",T,3.92,NN14 - NN15,"NN14 - Discoaster asymmetricus to NN15 - T Reticulofenestra pseudoumbilicus(Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,F,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,R,,P,,,,,,,,,C,,,,,361-U1475B-12H-2-W 75/75-NANNO,0d149f7588c1fac422696a43287c4620
361,U1475,B,12,12-3,H,3,W,75/75-NANNO,0,0,105.15,105.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,C,,,,,361-U1475B-12H-3-W 75/75-NANNO,e1e6d31e8f4f4d775ccc9eb6055f38ae
361,U1475,B,12,12-4,H,4,W,75/75-NANNO,0,0,106.65,106.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,F,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-12H-4-W 75/75-NANNO,af8433f24cb9a137d6026e7f2d3e4dc2
361,U1475,B,12,12-5,H,5,W,75/75-NANNO,0,0,108.15,108.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,F,,F,,,,,,,,,,,,C,,,,,,,,,,,,,,P,,,,,,,,,,,F,,,,,361-U1475B-12H-5-W 75/75-NANNO,6b47bc726bf0e7c6fd68c0f943f69cfa
361,U1475,B,12,12-6,H,6,W,75/75-NANNO,0,0,109.65,109.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,F,,,,,361-U1475B-12H-6-W 75/75-NANNO,f95329abd7e5f877c77594f6fea76d84
361,U1475,B,12,12-CC,H,CC,PAL,NANNO,0,5,111.01,111.06,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,C,F,C,C,A,,C,,C,,F,F,,,,,,,F,,,,F,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,R,C,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-12H-CC-PAL-NANNO,3ddc83b6c189a77f2902ab59d79aa6b1
361,U1475,B,13,13-2,H,2,W,75/75-NANNO,0,0,113.15,113.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,,,,,,,,,C,,,,,,,,,,,,,,P,,,,,,,,,,,F,,,,,361-U1475B-13H-2-W 75/75-NANNO,13f59e273ce353dfd3edbea511fbaef0
361,U1475,B,13,13-3,H,3,W,75/75-NANNO,0,0,114.65,114.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-13H-3-W 75/75-NANNO,aab49c84599cb358a10ddeee4aca4534
361,U1475,B,13,13-4,H,4,W,75/75-NANNO,0,0,116.15,116.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,C,A,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,P,,,,,,,,,F,,,,,361-U1475B-13H-4-W 75/75-NANNO,cf8f28b3337e688555ac36ef6e00dbd5
361,U1475,B,13,13-5,H,5,W,75/75-NANNO,0,0,117.65,117.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,F,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-13H-5-W 75/75-NANNO,eb8217d13b7d335ec7591b5289658373
361,U1475,B,13,13-6,H,6,W,75/75-NANNO,0,0,119.15,119.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,F,,F,,,,,,,,,,,,C,,,,,,,,,,,,,,,,P,,,,,,,,,F,,,,,361-U1475B-13H-6-W 75/75-NANNO,9f5f6d0d335827256f0a6881b5ef285c
361,U1475,B,13,13-CC,H,CC,PAL,NANNO,0,5,120.55,120.6,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G,A,,,,,,,,,,F,C,C,C,,C,,C,,F,C,,,,,,,F,,,,,,,F,,,,,,,,,,,F,F,R,,F,R,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,361-U1475B-13H-CC-PAL-NANNO,78722ba1e29cc21122ceda4f3e783290
361,U1475,B,14,14-2,H,2,W,75/75-NANNO,0,0,122.65,122.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G,A,,,,,,,,,,,C,,A,,C,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-14H-2-W 75/75-NANNO,e0fbf53022deb329aed181f2c2715e96
361,U1475,B,14,14-3,H,3,W,75/75-NANNO,0,0,124.15,124.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G,A,,,,,,,,,,,C,,A,,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,F,,F,,,P,,,,,,,,,F,,,,,,,,,,,,,,P,,,,,,,,,,,C,,,,,361-U1475B-14H-3-W 75/75-NANNO,d2cad6e165f34505920747831f13b29d
361,U1475,B,14,14-4,H,4,W,75/75-NANNO,0,0,125.65,125.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,,F,,A,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,F,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-14H-4-W 75/75-NANNO,c4689962b769738b3f9e265719899eb2
361,U1475,B,14,14-5,H,5,W,75/75-NANNO,0,0,127.15,127.15,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",G,A,,,,,,,,,,,C,C,A,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,F,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-14H-5-W 75/75-NANNO,e554ac515a4bfd34322a5adf05107e3f
361,U1475,B,14,14-6,H,6,W,75/75-NANNO,0,0,128.65,128.65,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,,F,,C,A,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,R,,,,,,,,,,,F,,,,,361-U1475B-14H-6-W 75/75-NANNO,743db96d4e39f1a62fcc2a5c80b3c922
361,U1475,B,14,14-CC,H,CC,PAL,NANNO,0,5,130.05,130.1,,,,NN14,"NN14 - Discoaster asymmetricus (Gradstein et al., 2012)",M,A,,,,,,,,,F,,,C,A,,F,,C,,C,C,,,,,,F,F,,,,F,,,,,,,,,,,,,,F,F,,,,,,,,,F,,,,,R,,,,,,,F,,,,,,,,,,R,,,,,,,,,,,F,,,,,361-U1475B-14H-CC-PAL-NANNO,49454b7a0f25013f4eabcde79bbe5640
361,U1475,B,15,15-2,H,2,W,75/75-NANNO,0,0,132.15,132.15,"Bc Discoaster asymmetricus (Gradstein et al, 2012)",Bc,4.13,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,R,R,,,,,,,,,,F,,,,,361-U1475B-15H-2-W 75/75-NANNO,7f343c1e1f69ce97eff53b5f31a5d9dd
361,U1475,B,15,15-3,H,3,W,75/75-NANNO,0,0,133.65,133.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,F,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-15H-3-W 75/75-NANNO,27b3e8672b46f13f150189423ca2514c
361,U1475,B,15,15-4,H,4,W,75/75-NANNO,0,0,135.15,135.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,F,F,,A,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,R,,R,,,,,,,,,,,,F,,,,,,,,,,,,,,P,,,,,,,,,,,F,,,,,361-U1475B-15H-4-W 75/75-NANNO,40b14faa1f8585fa7ea51a5661dff47e
361,U1475,B,15,15-5,H,5,W,75/75-NANNO,0,0,136.65,136.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,C,,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,,,R,,R,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-15H-5-W 75/75-NANNO,7591c594314fd1b2bce47561a6db9a87
361,U1475,B,15,15-CC,H,CC,PAL,NANNO,0,5,138.89,138.94,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,R,F,A,A,,C,C,C,,F,F,,,,,,F,F,,,,F,,,,,,,F,F,,F,,,,F,F,,,F,,,,,,R,,,,,,,,F,,,,,,,,,,,,,,R,,,,,,,,,,,F,,,,,361-U1475B-15H-CC-PAL-NANNO,0331d48d5b29877cf23a87e6df9b6eb8
361,U1475,B,16,16-2,H,2,W,75/75-NANNO,0,0,141.65,141.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,C,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,C,C,,,,,,,,,,,,F,,,,,,,,,,,,F,,,,,361-U1475B-16H-2-W 75/75-NANNO,91f53ab27a5b7bf12e7484451b81a1b1
361,U1475,B,16,16-3,H,3,W,75/75-NANNO,0,0,143.15,143.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,F,,,,,,,,,,,,,,,,F,,,,,,,,,F,P,,,,,,,,,,,C,,,,,361-U1475B-16H-3-W 75/75-NANNO,321eab58f0476b7c292c2fcccd232d2c
361,U1475,B,16,16-5,H,5,W,75/75-NANNO,0,0,146.15,146.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,C,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-16H-5-W 75/75-NANNO,0ddec750ce0f5e403644ff0a1cbc6fe3
361,U1475,B,16,16-6,H,6,W,75/75-NANNO,0,0,147.65,147.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,C,C,F,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,F,,,,,,,,,,,,,,,,C,,,,,,,,,,,P,,,,,,,,,,C,,,,,361-U1475B-16H-6-W 75/75-NANNO,5f7ffb12bb998c82a38a87e3db9ca7a0
361,U1475,B,16,16-CC,H,CC,PAL,NANNO,0,5,149.05,149.1,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,F,F,C,A,A,,C,,,,F,F,,,,,,F,F,,,,,,,F,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,R,,,,,,,,F,,,F,,,,,361-U1475B-16H-CC-PAL-NANNO,2d61234cc41a7315c26a7da1bc6e62e6
361,U1475,B,17,17-1,H,1,W,75/75-NANNO,0,0,149.65,149.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,A,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,F,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-17H-1-W 75/75-NANNO,56089d8fd5ecf6377f928aa5a8531f38
361,U1475,B,17,17-3,H,3,W,75/75-NANNO,0,0,152.65,152.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,C,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,R,,,,,,,,,,,,F,,,,,361-U1475B-17H-3-W 75/75-NANNO,0e564145c79d6b04f05447c46e126c58
361,U1475,B,17,17-5,H,5,W,75/75-NANNO,0,0,155.65,155.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,C,C,,,R,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,C,,,,,,,,,P,,,,,,,,,,,,F,,,,,361-U1475B-17H-5-W 75/75-NANNO,57012fa2516f21f92cb3ed52b7ad4b1c
361,U1475,B,17,17-CC,H,CC,PAL,NANNO,0,5,158.26,158.31,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,C,C,A,A,,C,,,,,,,,,,,F,F,,,,F,,,F,,,,,,,,,,,,R,,,F,,F,,,,,,,,,,,,,,,,F,,,,,,,R,,,,,R,,,,,,F,,,F,,,,,361-U1475B-17H-CC-PAL-NANNO,ccc5c149cdd15b5102eed7826b5693cf
361,U1475,B,18,18-2,H,2,W,75/75-NANNO,0,0,160.65,160.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,F,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,R,,R,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1475B-18H-2-W 75/75-NANNO,49e08a24827489a88532a7095bf69a5b
361,U1475,B,18,18-4,H,4,W,75/75-NANNO,0,0,163.65,163.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,A,C,A,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,P,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,A,,,,,361-U1475B-18H-4-W 75/75-NANNO,bbefd5fbb3a1db13b02862addeb6a157
361,U1475,B,18,18-6,H,6,W,75/75-NANNO,0,0,166.65,166.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,C,C,C,,,F,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,F,,F,,,,,,,,,,,,,,,,,,,,,,,,,,P,P,,,,,,,,,,C,,,,,361-U1475B-18H-6-W 75/75-NANNO,ea06662ad852bd382650698f34c3741b
361,U1475,B,18,18-CC,H,CC,PAL,NANNO,0,5,167.98,168.03,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,F,C,C,A,A,,C,C,C,,F,C,,,,,,F,F,,,,F,,,F,,,,C,F,,F,,,,,,,,F,,F,,,,,,,,,,,,F,F,,,,,,,,,,,,R,P,P,P,,,,,,F,,,F,,,,,361-U1475B-18H-CC-PAL-NANNO,67fc561e778eaa5de19c44425b17bb70
361,U1475,B,19,19-2,H,2,W,75/75-NANNO,0,0,170.15,170.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,F,,F,,,,,,,,,,,,,,,,F,,,,,,,,,,P,,,,,,,,,,,F,,,,,361-U1475B-19H-2-W 75/75-NANNO,f14605586a146ad5ecf0a75babb3db11
361,U1475,B,19,19-4,H,4,W,75/75-NANNO,0,0,173.15,173.15,"T Amaurolithus primus (Gradstein et al, 2012)",T,4.5,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,P,P,,,,,,,,,C,,,,,361-U1475B-19H-4-W 75/75-NANNO,897b4ad4298ac4c5b4f900040dac177b
361,U1475,B,19,19-6,H,6,W,75/75-NANNO,0,0,176.15,176.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,F,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,P,P,,,,,,,,,C,,,,,361-U1475B-19H-6-W 75/75-NANNO,fc140a54c79773f4c70c0ce77badf1fa
361,U1475,B,19,19-CC,H,CC,PAL,NANNO,0,5,177.59,177.64,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",G,A,,,,,,,,,,C,C,A,A,,C,F,C,,,,,,,,,R,R,,,,F,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,F,,,,,,,,,,,,,,P,,,,,,,,,,C,,,,,361-U1475B-19H-CC-PAL-NANNO,3760c882e121be82309d493867902cd3
361,U1475,B,20,20-2,H,2,W,75/75-NANNO,0,0,179.65,179.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,C,,F,,,,,,,,,,,,C,F,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-20H-2-W 75/75-NANNO,93292d6d82e9db327e896ad860a6e179
361,U1475,B,20,20-4,H,4,W,75/75-NANNO,0,0,182.65,182.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,C,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-20H-4-W 75/75-NANNO,affd380b65a86b36e2ca2d3d47303983
361,U1475,B,20,20-6,H,6,W,75/75-NANNO,0,0,185.65,185.65,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,C,,,,,361-U1475B-20H-6-W 75/75-NANNO,abb8af1a4b9d899534477b20179215e1
361,U1475,B,20,20-CC,H,CC,PAL,NANNO,0,5,187.09,187.14,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,C,A,A,C,,C,F,A,,,,,,,,,,F,,,,F,,F,,,,,,,,,,,,,,,,F,,F,,,,,,,,,,,,F,,,,,,,,,,,,,,P,R,,,,,,,,,,F,,,,,361-U1475B-20H-CC-PAL-NANNO,130f6338af2ee19b987d979d45348bfc
361,U1475,B,21,21-2,H,2,W,75/75-NANNO,0,0,189.15,189.15,,,,NN13,"NN13 - Ceratolithus rugosus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,A,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,C,,C,,,,,,,,,,,,,F,,,,,,,,,P,,,,,,,,,,,,,,,F,,,,,361-U1475B-21H-2-W 75/75-NANNO,95cda1d4d778f9daedb2ad4ee45f2a1b
