Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Zone name (short),Preservation,Group Abundance,Comments,Amaurolithus delicatus,Amaurolithus primus,Amaurolithus tricorniculatus,Blackites gladius,Blackites inflatus,Calcidiscus leptoporus,Calcidiscus macintyrei,Calcidiscus premacintyrei,Calcidiscus tropicus,Calcispheres,Campylosphaera dela,Catinaster calyculus,Catinaster coalitus,Ceratolithus acutus,Ceratolithus rugosus,Ceratolithus atlanticus,Chiasmolithus altus,Chiasmolithus danicus,Chiasmolithus gigas,Chiasmolithus grandis,Chiasmolithus oamaruensis,Chiasmolithus solitus,Chiphragmolithus acanthodes,Chiphragmolithus barbatus,Chiphragmolithus calathus,Clausicoccus fenestratus,Clausicoccus subdistichus,Coccolithus crassus,Coccolithus formosus,Coccolithus miopelagicus,Coccolithus pelagicus,Coronocyclus nitescens,Cruciplacolithus frequens,Cruciplacolithus intermedius,Cruciplacolithus primus,Cruciplacolithus tenuis,Cyclicargolithus abisectus (>11 microns),Cyclicargolithus floridanus,Dictyococcites bisectus,Dictyococcites bisectus (>10 microns),Discoaster asymmetricus,Discoaster backmanii,Discoaster barbadiensis,Discoaster bellus,Discoaster berggrenii,Discoaster bollii,Discoaster brouweri,Discoaster deflandrei,Discoaster delicatus,Discoaster diastypus,Discoaster druggii,Discoaster exilis,Discoaster falcatus/nobilis,Discoaster hamatus,Discoaster kuepperi,Discoaster kugleri,Discoaster lodoensis,Discoaster loeblichii,Discoaster mohleri,Discoaster multiradiatus,Discoaster neohamatus,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster saipanensis,Discoaster signus,Discoaster sublodoensis,Discoaster surculus,Discoaster tamalis,Discoaster triradiatus,Discoaster variabilis group,Ellipsolithus macellus,Emiliania huxleyi,Ericsonia cf. E. robusta,Ericsonia robusta,Fasciculithus alanii,Fasciculithus clinatus,Fasciculithus involutus,Fasciculithus lilianae,Fasciculithus pileatus,Fasciculithus richardii,Fasciculithus schaubi,Fasciculithus spp.,Fasciculithus tympaniformis,Fasciculithus ullii,Gephyrocapsa (<4 microns),Gephyrocapsa (>4 microns),Gephyrocapsa (>5.5 microns),Gephyrocapsa caribbeanica,Girgisia gammation,Helicosphaera ampliaperta,Helicosphaera carteri,Helicosphaera euphratis,Helicosphaera intermedia,Helicosphaera recta,Helicosphaera sellii,Helicosphaera stalis,Helicosphaera walbersdorfensis,Heliolithus cantabriae,Heliolithus kleinpellii,Heliolithus riedelii,Hughesius tasmaniae,Isthmolithus recurvus,Minylitha convallis,Nannotetrina  alata gr.,Nannotetrina cristata,Nannotetrina fulgens,Nannotetrina spp.,Neococcolithes dubius,Nicklithus amplificus,Orthorhabdus serratus,Prinsius bisulcus,Prinsius dimorphosus,Prinsius martinii,Prinsius tenuiculus,Pseudoemiliania lacunosa,Pseudoemiliania ovata,Pseudotriquetrorhabdulus inversus,Reticulofenestra asanoi,Reticulofenestra dictyoda (3–10 microns),Reticulofenestra pseudoumbilicus,Reticulofenestra pseudoumbilicus (>7 microns),Reticulofenestra pseudoumbilicus (5–7 microns),Reticulofenestra reticulata,Reticulofenestra umbilicus (>14 microns),Rhomboaster spp.,Sphenolithus akropodus,Sphenolithus anarrhopus,Sphenolithus belemnos,Sphenolithus capricornutus,Sphenolithus ciperoensis,Sphenolithus cuniculus,Sphenolithus delphix,Sphenolithus disbelemnos,Sphenolithus distentus,Sphenolithus furcatolithoides morph A,Sphenolithus furcatolithoides morph B,Sphenolithus heteromorphus,Sphenolithus moriformis gr.,Sphenolithus obtusus,Sphenolithus perpendicularis,Sphenolithus predistentus,Sphenolithus radians,Sphenolithus spiniger,Sphenolithus spp.,Sphenolithus strigosus,Toweius callosus,Toweius magnicrassus,Toweius pertusus,Tribrachiatus bramlettei,Tribrachiatus contortus,Tribrachiatus orthostylus,Triquetrorhabdulus carinatus,Triquetrorhabdulus longus,Triquetrorhabdulus rugosus,Zygrhablithus bijugatus,Reticulofenestra erbae,Reticulofenestra isabellae,Chiasmolithus bidens,Toweius eminens,Toweius tovae,Discoaster salisburgensis,Lithoptychius vertebratoides,Zeugrhabdotus sigmoides,Neochiastozygus junctus,CREATACEOUS,Arkhangelskiella cymbiformis,Ceratolithoides kamptneri,Corollithion kennedyi,Cribrocorona gallica,Eiffellithus eximius,Eiffellithus turriseiffelii,Hayesites irregularis,Helenea chiastia,Lithastrinus grillii,Lithastrinus septenarius,Lithraphidites acutus,Lithraphidites quadratus,Micula murus,Nephrolithus frequens,Quadrum gartneri,Reinhardtites anthophorus,Reinhardtites levis,Tranolithus orionatus,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,eodp_id
371-U1508A-11H-4-W 75/75-NANNO,0,0,91.72,91.72,NN16,M,A,"T R. pseudoumbiilcus,",,,,,,R,R,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,R*,,,,,,,,,,,,,,,,,,,,,3,,,VR,,,,,,,,,,,,,,,,,,,,,F,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2*,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,11,H,4,W,2f7e6020bec019aad5c16263e1a2f206
371-U1508A-11H-CC-PAL-NANNO,0,10,95.65,95.75,NN15,G,A,"T D. loeblichii, T D. begrennii",,,,,,F,F,,,F,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,1,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,F,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,11,H,CC,PAL,d0371d9adbc8b13abf2fc007ee9ee3fd
371-U1508A-12H-4-W 75/75-NANNO,0,0,101.55,101.55,NN15,G,A,,,,,,,F,3,,1,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,1,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,F,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,12,H,4,W,0b4284d3bb7897469daa8e532aa63486
371-U1508A-12H-CC-PAL-NANNO,0,10,106.02,106.12,NN11,G,A,,,,,,,F,1,,1,F,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,2,,1,,,,,,,,,,,R,,,,,,,,,1,,,F,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,12,H,CC,PAL,dcc7adf05b775da45be0f625d70c26ff
371-U1508A-13H-CC-PAL-NANNO,0,10,115.47,115.57,NN11?,G,A,,,,,,,F,2,1,3,F,,,,,,,,,,,,,,,,,,,,R,C,,,,,,,1,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,C,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,13,H,CC,PAL,0bbbed4ee096709339b3aa77a038818b
371-U1508A-14H-CC-PAL-NANNO,0,10,125.21,125.31,NN11,G,A,,,,,,,F,R,,R,2,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,R,,,1,,,,,,R,,,R,,,,,,,,,,,,,,,,,,,,,C,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,14,H,CC,PAL,7109b3606c3a035c586604cf8a4f4ae7
371-U1508A-15H-CC-PAL-NANNO,0,10,133.86,133.96,NN11,M/G,A,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,1,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,1,,,,,1,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,15,H,CC,PAL,fe7e6f05656d2bca530d25d8fd6aa871
371-U1508A-16H-CC-PAL-NANNO,0,10,144.32,144.42,NN10-N11,G,A,Bc R. pseudoumbilicus,,,,,,F,F,1,R,,,,,,,,,,,,,,,,,,,,,1,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,1,,,,,,,,,1,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,16,H,CC,PAL,833bbb3386a31d10caa7cf3d8aa8ed38
371-U1508A-17H-4-W 75/75-NANNO,0,0,149.05,149.05,NN10-N11,M,A,,,,,,,F,R,1,1,VR,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,1,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,17,H,4,W,f0c2e7bab99441c2271b5ed48da898fb
371-U1508A-17H-CC-PAL-NANNO,0,10,153.71,153.81,NN10,M,A,T D. hamatus,,,,,,F,F,,VR,VR,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,2,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,17,H,CC,PAL,927dbd2c17331322fa5364aed40efa44
371-U1508A-18H-CC-PAL-NANNO,0,10,163.14,163.24,NN9,M,A,,,,,,,F,F,,VR,VR,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,VR,,,R,,,,,,,VR,,,,,,,VR,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,18,H,CC,PAL,67ec6a72a6b56e54c39f0265161f21c2
371-U1508A-19H-CC-PAL-NANNO,0,10,172.28,172.38,NN9,M,A,,,,,,,F,F,,,R,,,,,,,,,,,,,,,,,,,,R,C,,,,,,,2,,,,,,VR,,,1,,,,,,,1,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,19,H,CC,PAL,398702b0f3849b330704e4de08bc8525
371-U1508A-20H-CC-PAL-NANNO,0,10,182.21,182.31,NN9,M,A,,,,,,,R,R,,,VR,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,VR,,,1,,,,,,,VR,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,20,H,CC,PAL,a4da036e2498734e31c9d4fe520a139f
371-U1508A-21H-CC-PAL-NANNO,0,10,191,191.1,NN9,M,A,B D. hamatus,,,,,,R,R,,VR,VR,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,VR,,,2,,,,,,,1,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,21,H,CC,PAL,eac4311d6ff5310967c3e36cc6349f0d
371-U1508A-22H-CC-PAL-NANNO,0,10,201.29,201.39,NN8,M,A,,,,,,,R,R,,,VR,,1,1,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,22,H,CC,PAL,bf8c4889fae99d352c48928b02199287
371-U1508A-23H-1-W 75/75-NANNO,0,0,201.55,201.55,NN8,M,A,"B Catinaster, T C. miopelagicusTc C. floridanus",,,,,,R,R,,R,VR,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,23,H,1,W,3619fb9eea1e65e171bd4572695179ec
371-U1508A-23H-2-W 75/75-NANNO,0,0,203.05,203.05,NN6,M,A,,,,,,,R,R,,R,VR,,,,,,,,,,,,,,,,,,,,3,C,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,23,H,2,W,b1df81fbb8b3f2cd99dde07a8ce2b78d
371-U1508A-23H-4-W 75/75-NANNO,0,0,206.05,206.05,NN6,G/M,A,,,,,,,F,R,R,R,VR,,,,,,,,,,,,,,,,,,,,F,C,,,,,,,C,,,,,,,,,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,23,H,4,W,92da3366899865501d6fee108a18e1f8
371-U1508A-23H-CC-PAL-NANNO,0,10,210.11,210.21,NN6,G/M,A,,,,,,,R,R,F,,VR,,,,,,,,,,,,,,,,,,,,F,C,,,,,,,C,,,,,,,,,,VR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VR,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,U1508,A,23,H,CC,PAL,92e3004f6cf77716e2a1f192f0d4a2ee
