leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
38,340,,1,4,115.0,116.0,0.00,5.66, 1,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,894,SNAVI0080,Naviculopsis foliacea,PRESENT,  ,1,2d5f24c69a180380e3c268c311f076d6,38-340-1-4
38,340,,3,1,140.0,141.0,19.00,20.41, 7,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,d60ae2c69f1365832c7a719d0595fa8a,38-340-3-1
38,340,,3,CC,0.0,0.0,19.00,26.60, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,af8495f179cd42afc9da03e6f3207773,38-340-3-CC
38,340,,3,CC,0.0,0.0,19.00,26.60, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,63106ff1d0d5bc21965055e01405e41f,38-340-3-CC
38,340,,3,CC,0.0,0.0,19.00,26.60, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,39762fafefc0827d6eee9653d25cc36d,38-340-3-CC
38,340,,3,CC,0.0,0.0,19.00,26.60, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0060,Naviculopsis constricta,RARE,  ,1,82f510e597294e074713349c38c66a6e,38-340-3-CC
38,340,,3,CC,0.0,0.0,19.00,26.60, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,d78620d06686d329a6741ef6660d8fcd,38-340-3-CC
38,340,,3,CC,0.0,0.0,19.00,26.60, 6,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,ea5c4ee18935fb8960eacac8ca919ea2,38-340-3-CC
38,340,,4,1,115.0,116.0,28.50,29.66, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,79c9962901ed9079bd03aba6687610f4,38-340-4-1
38,340,,4,1,115.0,116.0,28.50,29.66, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,f16b399ec94580fdaafe37f5a46665c8,38-340-4-1
38,340,,4,1,115.0,116.0,28.50,29.66, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,2e7d612b9a3dda331d934782b090d02c,38-340-4-1
38,340,,4,1,115.0,116.0,28.50,29.66, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,faee156a28830ae6ae5eb37eee499931,38-340-4-1
38,340,,4,1,115.0,116.0,28.50,29.66, 5,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,9c25f28b3f1996c1325ccc17c03a6d24,38-340-4-1
38,340,,4,3,100.0,101.0,28.50,32.51, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,f71e7b321cf06d82928698ddd52655bb,38-340-4-3
38,340,,4,3,100.0,101.0,28.50,32.51, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0370,Corbisema spinosa,RARE,  ,1,96ea16ac4ef379e56ff1eb6a2eeb47a8,38-340-4-3
38,340,,4,3,100.0,101.0,28.50,32.51, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,7da314031fcf671f65900538394cc9c6,38-340-4-3
38,340,,4,3,100.0,101.0,28.50,32.51, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0728,Dictyocha sp.,RARE,  ,1,504509197b38112297b08aa80d9c34c5,38-340-4-3
38,340,,4,3,100.0,101.0,28.50,32.51, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,d25c8988262243591020beecc90278bb,38-340-4-3
38,340,,4,3,100.0,101.0,28.50,32.51, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,08b50fedcc4cb183901689d1242cffd2,38-340-4-3
38,340,,4,3,100.0,101.0,28.50,32.51, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,a802ceff14b6c3dcf31c7811815438df,38-340-4-3
38,340,,4,3,100.0,101.0,28.50,32.51, 8,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,0e540db75c065b6bdca367ae0041590f,38-340-4-3
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,52cda8a63235c89fd0fb93157fc18205,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,e116725bd83e468cdfd0e9390ae97dd1,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,e5799bb8fa88eca109ae72a71abd0759,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0171,Dictyocha fibula (q),RARE,  ,1,4596e94f2e90f5b6e6dedb86ebfa375b,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,71fc0f49b5f6098e3db41e92436f96c8,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,a91f1e2bbd9e67a2b42dd07581bcd820,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0420,Distephanus speculum,RARE,  ,1,9ee0c6aaca6bc0f988ac58176b75e292,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,8306e03b54da25de614d514f24b38262,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,7c6da4424320e23d919ebd7d4e93bfc8,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,4f0c589d6036be55cb2855624b0c3853,38-340-4-CC
38,340,,4,CC,0.0,0.0,28.50,34.60,11,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,2,03a7f00ac990b544f247b0c86edfe513,38-340-4-CC
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,2d5a5d03526bdfc16942ec372db2e961,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,437f515d28288bb65a29db1106023991,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,e1bffa520c2fdf92732760439f9ab4bb,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDICT0728,Dictyocha sp.,RARE,  ,1,9b0aa0498fb1d969c2cd4d146a9aad2f,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,d9c7f169a3e35f77a14e0566262c6906,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,523fc3561a0503bc667f2980f315d97f,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SMESO0170,Mesocena oamaruensis,RARE,  ,1,eac31fb0c11bcfa58d040ed976acd7de,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0170,Naviculopsis ponticula,RARE,  ,1,d47694bd6cdce9bdf4f95500d1d58244,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0171,Naviculopsis ponticulata (q),RARE,  ,1,2ce659385be25523d0df15bf69b1fe2b,38-340-5-1
38,340,,5,1,110.0,111.0,38.00,39.11,10,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SNAVI0260,Naviculopsis sicca,RARE,  ,1,4f36e734d7c6caf71c4c3cfdf16ac8a2,38-340-5-1
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0010,Corbisema apiculata,RARE,  ,1,70f281f556109aedec98daa8073768a4,38-340-5-CC
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0100,Corbisema flexuosa,RARE,  ,1,a1a29d8f73fb36e9c9b393df453c806b,38-340-5-CC
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SCORB0330,Corbisema ovalis,RARE,  ,1,2581a1c4fdb76787cf240d25a98d45d0,38-340-5-CC
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0110,Distephanus crux,RARE,  ,1,bfd7af59b2a4190a3192c6cf118d4057,38-340-5-CC
38,340,,5,CC,0.0,0.0,38.00,41.10, 9,"MARTINI,E.;MULLER,C.",12/1976,38,SILICOFLAGELLATES,,,,,NO AGE GIVEN,865,SDIST0350,Distephanus quinquangellus,RARE,  ,1,997fcb7245b6c779ba2f7c2c7888e170,38-340-5-CC
