Data,Age From (oldest),Age To (youngest),Zone From (bottom),Zone To  (top),Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Scientist,Fossil Group                                 ,Group Abundance,Group Preservation,Stilostomella lepidula,Rhabdammina abyssorum,Pullenia quinqueloba,Pullenia bulloides,Oridorsalis umbonatus,Nuttallides umbonifera,Nodosaria sp.,Melonis barleeanus,Haplophragmoides sp.,Gyroidina orbicularis,Globobulimina sp.,Cyclogyra sp.,Cibicidoides mediocris,Cibicides aknerianus,Bulimina trinitatensis,Anomalinoides globulosus,Anomalinoides glabrata,Ammobaculites sp.,Valvulineria gunjii,Uvigerina peregrina,Uvigerina hispidocostata,Trifarina bradyi,Sphaeroidina bulloides,Robulus gibbus,Parafissurina sp.,Oridorsalis tener,Oolina melo,Gyroidinoides lamarckianus,Gyroidina altiformis,Globocassidulina subglobosa,Globocassidulina brocha,Globobulimina pacifica,Fissurina marginata,Cibicides wuellerstorfi,Cibicides robertsonianus,Uvigerina proboscidea,Uvigerina porrecta,Pyrgo murrhina,Planulina ariminensis,Osangularia culter,Oolina hexagona,Lagena sulcata spicata,Globocassidulina crassa,Bolivinita quadrilatera,Bolivina earlandi,Turrilina brevispira,Textularia sp.,Stilostomella sp. A,Stilostomella abyssorum,Pleurostomella brevis,Paracassidulina neocarinata,Nonion planatum,Nodosaria pyrula,Melonis sphaeroides,Globocassidulina sp. cf. G. decorata,Fissurina orbignyana,Evolvocassidulina brevis,Dentalina spp.,Cibicidoides mundulus,Cassidulina havanensis,Bulimina palmerae,Bulimina glomarchallengeri,Astrononion stelligerum,Uvigerina sp.,Robulus sp.,Rectobolivina raphana,Lagena acuticosta,Hanzawaia mantaensis,Gyroidina soldanii,Globocassidulina mucronata,Ehrenbergina trigona,Ehrenbergina hystrix,Cassidulina? perumbonata,Cassidulina carapitana,Bulimina striata,Bulimina rostrata,Amphistegina radiata,Trifarina angulosa,Sigmavirgulina tortuosa,Pleurostomella sp. A,Pleurostomella rapa,Pleurostomella alternans,Globocassidulina paratortuosa,Globocassidulina elegans,Brizalina sp.,Bolivina robusta,Parafissurina uncifera,Nodosaria longiscata,Melonis sp.,Laticarinina pauperata,Hanzawaia sp.,Globocassidulina oblonga,Globocassidulina bicornis,Gaudryina sp.,Eggerella bradyi,Discorbis mira,Discorbinella biconcavus,Cassidulina carinata,Burseolina pacifica,Astacolus crepidulus,Parrelloides bradyi,Paracassidulina sulcata,Gavelinopsis praegeri,Fissurina quinquelatera,Cibicidoides laurisae,Cibicides refulgens,Amphicoryna scalaris,Uvigerina ampullacea,Trifarina occidentalis,Stilostomella sp.,Rectuvigerina striata,Rectobolivina limbata,Quadratobuliminella pyramidalis,Globocassidulina subtumida,Cibicides sp.,Brizalina decussata,Brizalina capitata,Bolivina rhomboidalis,Alabamina dissonata,Quinqueloculina sp.,Globocassidulina ornata,Globocassidulina moluccensis,Fissurina fimbriata,Ehrenbergina pacifica,Burseolina marshallana,Oolina globosa,Lagena paradoxa,Fissurina kerguelenensis,Brizalina subreticulata,Parrelloides sp. cf. P. soendaensis,Cibicidoides eocaenus,Cibicides tenuimargo,Burseolina sp. A,Robulus limbosus,Nonionella sp.,Oolina apiopleura,Elphidium advena,Uvigerina sp. cf. U. tasmana,Rectuvigerina tasmana,Alabamina tubulifera,Pseudoparrella  exigua,Lagena substriata,Bulimina fijiensis,Brizalina hantkeniana,Bolivinita compressa,Abditodentrix asketocomptella,Tosaia hanzawai,Rectobolivina dimorpha,Pullenia salisburyi,Lagena laevis,Cassidulina norvangi,Bulimina ampliaperture,Brizalina alata,Pyrgo lucernula,Pullenia sp. cf. P. quinqueloba,Melonis parkerae,Lagena perlucida,Hoeglundina elegans,Gyroidinoides nipponicus,Gyroidina cushmani,Globocassidulina oribunda,Globobulimina pupoides,Elphidium sp. cf. E. advena,Ehrenbergina albatrossi,Bulimina marginata,Bulimina aculeata,Brizalina karreriana,Bolivina subangularis leneata,Ammonia beccarii,Stainforthia? exilis,Sphaeroidina compacta,Oolina sp.,Marginulina subcrassa,Fursenkoina complanata,Fijiella simplex,Bueningia creeki,Uvigerina aculeata,Rectobolivina columellaris,Melonis pacificus,Favocassidulina favus,Bolivinita sp. aff. B. quadrilatera,Rutherfordoides cornuta,Peneroplis pertusus,Orthomorphina challengeriana,Guttulina sp.,Fissurina sp.,Cassidulina sp. cf. C. spinifera,Brizalina seminuda,Brizalina plicatella,Alabamina sp.,Rotalia murrayi,Rectobolivina sp.,Ramulina globulifera,Quadrimorphina laevigata,Pileolina tabernacularis,Paracassidulina sp.,Lernella seranensis,Elphidium sp. cf. E. crispum,Cibicides sp. cf. C. refulgens,Bolivina subangularis,Amphicoryna hirsuta,Quinqueloculina seminulum,Globocassidulina patula,Globocassidulina parva,Uvigerina interrupta,Uvigerina hispida,Pleurostomella recens,Lagena hispidula,Eponides tumidulus,Bolivina subspinescens,Astrononion tumidum,Robulus orbicularis,Quinqueloculina lamarckiana,Nonion sp.,Brizalina pygmaea,Rutherfordoides tenuis,Rectobolivina indica,Paracassidulina quasicarinata,Ozawaia tongaensis,Lagena sp.,Chilostomella ovoidea,Virgulina pauciloculata,Siphotexturalia concava,Parafissurina lateralis,Nonionella miocenica stella,Neoconorbina floridensis,Islandiella norcrossi,Fissurina sp. aff. F. trigonomarginata,Fissurina annectens,Elphidium simplex,Stainforthia exilis,Pseudorotaria gaimardii,Nonionella cf. N. miocenica,Allomorphina pacifica,Chilostomella oolina,Comment
  SR,                 ,                 ,                  ,              ,134, 829,A,  6,R, 5,  50.00,     47.6000,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,                      ,                     ,5                   ,3                 ,                     ,                      ,             ,3                 ,                    ,                     ,                 ,             ,                      ,1                   ,                      ,                        ,                      ,                 ,13                 ,1                  ,                        ,                ,                      ,              ,                 ,                 ,           ,                          ,                    ,1                          ,                       ,                      ,1                  ,1                      ,                        ,8                    ,1                 ,              ,                     ,3                 ,               ,                      ,                       ,25                     ,1                ,                    ,              ,                   ,                       ,                     ,                           ,               ,                ,                   ,                                    ,                    ,                        ,              ,                     ,                      ,                 ,                          ,2                      ,             ,           ,                     ,                 ,                    ,                  ,                          ,                    ,                    ,1                       ,                      ,                ,                 ,                    ,                  ,                       ,                    ,                   ,                        ,                             ,2                       ,             ,                ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,1                       ,                    ,                   ,                    ,                   ,1                      ,1                    ,                       ,                     ,                   ,                    ,2                   ,                      ,                 ,                     ,                     ,                               ,1                         ,             ,                   ,                  ,1                    ,                   ,                   ,                       ,9                           ,                   ,                     ,                      ,              ,1              ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,1                     ,1                ,                  ,4                    ,                    ,                             ,1              ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,1                       ,                  ,2                        ,                      ,                           ,                       ,                  ,                 ,                    ,1                            ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,2                 ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,1                        ,2                      ,1                     ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  1; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  101; Total benthic forams =  101; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A,  7,R, 2,  60.00,     52.9000,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,6                     ,                     ,                    ,1                 ,2                    ,3                     ,             ,4                 ,                    ,1                    ,                 ,             ,14                    ,3                   ,                      ,                        ,                      ,                 ,                   ,                   ,2                       ,2               ,1                     ,              ,                 ,5                ,           ,1                         ,                    ,17                         ,2                      ,                      ,1                  ,                       ,                        ,1                    ,                  ,              ,                     ,                  ,               ,                      ,                       ,4                      ,                 ,                    ,              ,                   ,                       ,                     ,                           ,               ,                ,                   ,1                                   ,1                   ,1                       ,              ,                     ,                      ,                 ,                          ,2                      ,             ,           ,1                    ,                 ,                    ,                  ,                          ,                    ,1                   ,                        ,                      ,1               ,1                ,1                   ,2                 ,3                      ,2                   ,                   ,                        ,4                            ,                        ,             ,3               ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,                        ,                    ,                   ,                    ,                   ,1                      ,                     ,                       ,                     ,1                  ,                    ,                    ,2                     ,                 ,                     ,                     ,                               ,2                         ,             ,                   ,1                 ,6                    ,                   ,                   ,                       ,4                           ,                   ,                     ,                      ,              ,1              ,                        ,                       ,                                   ,                     ,                    ,                ,                ,1             ,                 ,1               ,                            ,                     ,                    ,2                     ,                 ,1                 ,2                    ,                    ,                             ,2              ,                      ,                   ,             ,1                   ,                      ,2              ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,2                 ,                 ,                    ,2                            ,1               ,                    ,1                    ,1         ,                     ,                      ,2               ,                ,1                 ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,2            ,                                ,                  ,                    ,             ,1              ,1                ,1                   ,1                       ,1                       ,1                  ,1                  ,3                           ,3                             ,2                    ,1                  ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  4; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  156; Total benthic forams =  156; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 10,R, 1,  49.00,     80.1900,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,27                    ,                     ,                    ,2                 ,                     ,                      ,             ,                  ,                    ,6                    ,                 ,             ,13                    ,1                   ,4                     ,7                       ,                      ,7                ,                   ,                   ,                        ,6               ,                      ,1             ,                 ,4                ,           ,                          ,                    ,44                         ,                       ,                      ,                   ,                       ,2                       ,                     ,                  ,              ,                     ,8                 ,               ,                      ,                       ,                       ,                 ,3                   ,              ,14                 ,7                      ,                     ,                           ,4              ,                ,1                  ,4                                   ,                    ,                        ,3             ,                     ,7                     ,4                ,6                         ,                       ,             ,           ,2                    ,6                ,3                   ,5                 ,12                        ,                    ,16                  ,                        ,                      ,                ,                 ,                    ,                  ,14                     ,                    ,                   ,                        ,                             ,1                       ,1            ,20              ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,4                       ,1                   ,                   ,                    ,                   ,                       ,                     ,                       ,3                    ,                   ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,4                         ,             ,                   ,                  ,3                    ,                   ,                   ,3                      ,                            ,                   ,                     ,                      ,1             ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,2             ,                 ,                ,19                          ,                     ,                    ,                      ,                 ,2                 ,                     ,                    ,1                            ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,1                      ,1                  ,4                           ,1            ,1            ,1                               ,1                 ,1                   ,1            ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  3; Misc agglut. Forams = 0 ; Total agglut. Forams = 7; Total calc. forams =  116; Total benthic forams =  323; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 12,R, 5,  69.00,    105.6900,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,                      ,                     ,                    ,1                 ,                     ,1                     ,             ,4                 ,                    ,1                    ,                 ,             ,1                     ,                    ,                      ,                        ,                      ,                 ,12                 ,                   ,                        ,                ,1                     ,1             ,                 ,                 ,           ,1                         ,                    ,8                          ,1                      ,                      ,                   ,                       ,2                       ,2                    ,                  ,              ,                     ,                  ,               ,                      ,1                      ,8                      ,                 ,                    ,1             ,                   ,1                      ,                     ,                           ,               ,                ,                   ,                                    ,                    ,1                       ,              ,                     ,                      ,                 ,                          ,1                      ,             ,           ,                     ,                 ,                    ,                  ,                          ,                    ,                    ,                        ,                      ,4               ,                 ,                    ,                  ,                       ,                    ,                   ,                        ,                             ,                        ,1            ,                ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,                        ,1                   ,                   ,                    ,                   ,1                      ,                     ,                       ,                     ,                   ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,                          ,             ,                   ,1                 ,1                    ,                   ,                   ,                       ,                            ,                   ,1                    ,                      ,              ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,                  ,2                    ,                    ,                             ,4              ,                      ,                   ,             ,1                   ,                      ,3              ,1              ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,1                   ,2                            ,                ,                    ,                     ,          ,                     ,2                     ,                ,                ,2                 ,1                         ,1                ,1                    ,2                                  ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  3; Misc agglut. Forams = 0 ; Total agglut. Forams = 1; Total calc. forams =  84; Total benthic forams =  85; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 14,R, 5,  50.00,    124.7000,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,                      ,                     ,                    ,                  ,1                    ,                      ,             ,3                 ,                    ,1                    ,                 ,             ,1                     ,                    ,                      ,2                       ,                      ,                 ,2                  ,1                  ,                        ,1               ,                      ,              ,1                ,                 ,           ,1                         ,                    ,10                         ,                       ,                      ,                   ,                       ,                        ,1                    ,                  ,              ,                     ,                  ,               ,                      ,                       ,1                      ,1                ,                    ,              ,                   ,6                      ,                     ,                           ,               ,                ,                   ,1                                   ,                    ,1                       ,              ,                     ,                      ,                 ,2                         ,2                      ,             ,           ,                     ,                 ,                    ,                  ,                          ,                    ,                    ,                        ,                      ,                ,1                ,                    ,                  ,                       ,                    ,                   ,                        ,1                            ,2                       ,             ,1               ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,1                       ,                    ,                   ,                    ,                   ,                       ,1                    ,                       ,                     ,                   ,1                   ,                    ,                      ,1                ,                     ,1                    ,                               ,2                         ,             ,                   ,1                 ,                     ,                   ,                   ,                       ,                            ,                   ,                     ,                      ,              ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,2                 ,1                    ,                    ,                             ,               ,                      ,                   ,             ,1                   ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,1                 ,1                        ,                      ,                           ,                       ,1                 ,                 ,                    ,                             ,                ,1                   ,2                    ,1         ,1                    ,1                     ,1               ,1               ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  0; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  167; Total benthic forams =  67; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 16,R, 5,  49.00,    143.9900,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,                      ,                     ,                    ,1                 ,                     ,                      ,             ,18                ,                    ,                     ,                 ,             ,2                     ,                    ,                      ,                        ,                      ,                 ,24                 ,4                  ,15                      ,1               ,                      ,1             ,                 ,                 ,           ,5                         ,                    ,8                          ,                       ,                      ,                   ,1                      ,                        ,2                    ,                  ,1             ,                     ,                  ,               ,                      ,                       ,1                      ,2                ,                    ,              ,                   ,                       ,                     ,                           ,               ,                ,                   ,                                    ,                    ,3                       ,              ,                     ,                      ,                 ,                          ,1                      ,             ,           ,                     ,                 ,                    ,                  ,                          ,                    ,                    ,                        ,                      ,2               ,                 ,1                   ,                  ,                       ,                    ,                   ,                        ,1                            ,                        ,             ,3               ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,                        ,2                   ,                   ,1                   ,                   ,                       ,                     ,                       ,                     ,                   ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,                          ,             ,                   ,                  ,                     ,                   ,                   ,2                      ,1                           ,                   ,                     ,                      ,              ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,1                 ,1                    ,1                   ,                             ,               ,                      ,                   ,             ,7                   ,1                     ,               ,1              ,1                              ,1               ,1               ,1                  ,1                       ,1                 ,2                        ,2                     ,1                          ,2                      ,2                 ,3                ,1                   ,1                            ,1               ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  0; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  136; Total benthic forams =  136; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 17,R, 5,  49.00,    153.6900,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,                      ,                     ,                    ,                  ,1                    ,1                     ,             ,                  ,                    ,                     ,                 ,             ,1                     ,                    ,                      ,                        ,                      ,                 ,28                 ,4                  ,                        ,                ,                      ,              ,                 ,2                ,           ,17                        ,                    ,6                          ,                       ,                      ,1                  ,                       ,                        ,                     ,                  ,              ,                     ,                  ,               ,                      ,                       ,1                      ,1                ,                    ,              ,                   ,2                      ,                     ,                           ,               ,                ,                   ,                                    ,                    ,                        ,1             ,                     ,                      ,                 ,                          ,1                      ,             ,           ,1                    ,                 ,                    ,1                 ,                          ,                    ,                    ,                        ,                      ,2               ,1                ,                    ,                  ,1                      ,                    ,                   ,1                       ,                             ,1                       ,             ,                ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,                        ,3                   ,                   ,                    ,                   ,1                      ,1                    ,                       ,                     ,                   ,                    ,                    ,                      ,1                ,                     ,                     ,                               ,                          ,             ,                   ,                  ,1                    ,                   ,                   ,                       ,10                          ,                   ,                     ,                      ,              ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,                      ,                 ,                  ,                     ,1                   ,                             ,1              ,1                     ,1                  ,1            ,1                   ,1                     ,4              ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  0; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  103; Total benthic forams =  103; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
  SR,                 ,                 ,                  ,              ,134, 829,A, 18,R, 4,  49.00,    161.7900,Akimoto  ,Benthic Foraminifers                         ,               ,                  ,1                     ,                     ,                    ,4                 ,                     ,1                     ,             ,3                 ,                    ,                     ,                 ,             ,3                     ,2                   ,                      ,                        ,                      ,                 ,6                  ,                   ,                        ,2               ,                      ,              ,                 ,1                ,           ,8                         ,2                   ,7                          ,                       ,                      ,                   ,                       ,                        ,2                    ,                  ,              ,                     ,                  ,               ,                      ,                       ,4                      ,2                ,                    ,              ,                   ,                       ,                     ,                           ,               ,                ,                   ,3                                   ,                    ,2                       ,              ,3                    ,                      ,                 ,                          ,2                      ,             ,           ,                     ,                 ,                    ,                  ,                          ,                    ,                    ,                        ,                      ,                ,                 ,                    ,                  ,1                      ,1                   ,                   ,1                       ,1                            ,                        ,             ,                ,                      ,                    ,           ,                      ,             ,                        ,                         ,             ,                ,              ,                        ,                    ,                   ,1                   ,                   ,                       ,                     ,                       ,                     ,                   ,                    ,                    ,                      ,                 ,                     ,                     ,                               ,                          ,1            ,                   ,                  ,                     ,                   ,                   ,2                      ,6                           ,                   ,                     ,                      ,              ,               ,                        ,                       ,                                   ,                     ,                    ,                ,                ,              ,                 ,                ,                            ,                     ,                    ,1                     ,1                ,1                 ,1                    ,2                   ,1                            ,               ,                      ,                   ,             ,                    ,                      ,               ,               ,                               ,                ,                ,                   ,                        ,                  ,                         ,                      ,                           ,                       ,                  ,                 ,                    ,                             ,                ,                    ,                     ,          ,                     ,                      ,                ,                ,                  ,                          ,                 ,                     ,                                   ,                       ,                   ,                            ,             ,             ,                                ,                  ,                    ,             ,               ,                 ,                    ,                        ,                        ,                   ,                   ,                            ,                              ,                     ,                   ,                         ,                       ,                      ,                    ,                 ,                     ,                ,                  ,                      ,                   ,                   ,                           ,          ,                 ,                      ,                    ,                             ,                  ,          ,                     ,                       ,                       ,                       ,                           ,                        ,                     ,                                      ,                   ,                 ,                   ,                       ,                           ,                     ,                    ,Misc. Calc. forams =  1; Misc agglut. Forams = 0 ; Total agglut. Forams = 0; Total calc. forams =  80; Total benthic forams =  80; from ODP Leg 134 SR Chapter 12 Table 4 back pocket
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
